#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.334060 (z=1.993474) stellar mass
#vmpeak range: 1.95 - 2.11667
#HM    Stats: 1.048240e+11 (median) + 6.150000e+10  / - 3.030929e+10
#SM    Stats: 1.310430e+08 (median) + 1.964930e+08  / - 7.129910e+07
#ObsSM Stats: 1.291220e+08 (median) + 2.226690e+08  / - 7.879030e+07
#VMP   Stats: 1.020700e+02 (median) + 1.608000e+01  / - 9.610001e+00
#ICL   Stats: 2.439450e+06 (median) + 9.095350e+06  / - 2.329575e+06
#SSFR  Stats: 1.510438e-09 (median) + 2.425499e-09  / - 8.947907e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 695353
sfh 0.060123 0 0 0 #avg: 2.59084e-16; avg_err: 1.67267e-16; sd: 1.3948e-13; counts: 695353
sfh 0.062373 0 0 0 #avg: 2.69553e-15; avg_err: 8.29431e-16; sd: 6.91644e-13; counts: 695353
sfh 0.064623 0 0 0 #avg: 1.3527e-14; avg_err: 2.71501e-15; sd: 2.26399e-12; counts: 695353
sfh 0.066873 0 0 0 #avg: 5.41918e-14; avg_err: 8.08409e-15; sd: 6.74114e-12; counts: 695353
sfh 0.069123 0 0 0 #avg: 1.5608e-13; avg_err: 1.66236e-14; sd: 1.38621e-11; counts: 695353
sfh 0.071373 0 0 0 #avg: 3.50121e-13; avg_err: 3.0915e-14; sd: 2.57793e-11; counts: 695353
sfh 0.073623 0 0 0 #avg: 6.47917e-13; avg_err: 4.18307e-14; sd: 3.48817e-11; counts: 695353
sfh 0.075873 0 0 0 #avg: 1.18529e-12; avg_err: 5.11316e-14; sd: 4.26375e-11; counts: 695353
sfh 0.078123 0 0 0 #avg: 1.98119e-12; avg_err: 5.69196e-14; sd: 4.7464e-11; counts: 695353
sfh 0.080373 0 0 0 #avg: 3.37628e-12; avg_err: 7.6876e-14; sd: 6.41052e-11; counts: 695353
sfh 0.082623 0 0 0 #avg: 5.30922e-12; avg_err: 9.49555e-14; sd: 7.91812e-11; counts: 695353
sfh 0.085998 0 0 0 #avg: 1.00331e-11; avg_err: 1.32558e-13; sd: 1.10537e-10; counts: 695353
sfh 0.089373 0 0 0 #avg: 1.72377e-11; avg_err: 1.64455e-13; sd: 1.37135e-10; counts: 695353
sfh 0.092748 0 0 0 #avg: 2.80049e-11; avg_err: 2.12016e-13; sd: 1.76795e-10; counts: 695353
