#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.9249 0.000500026 0.000516373 2.30525e-05 0 0 0 0.00017168 4.7432e-06 0 0 0 1039946
62.3953 0.000158801 0.000160626 1.73149e-05 0 0 0 0.000143293 4.15272e-06 0 0 0 547856
79.5243 0.00174903 0.00175765 7.1334e-05 0 0 0 0.00125567 1.61526e-05 0 0 0 348193
98.5307 0.0110315 0.0111247 0.00022839 0 0 0 0.00631477 5.02981e-05 0 0 0 214477
124.011 0.0492439 0.0502903 0.000715315 0 0 0 0.024794 0.000163398 0 0.0568279 0 97474
156.096 0.143622 0.148609 0.00177981 0 0 0 0.0719579 0.000438143 0.0316828 0.130847 0.0316828 43120
196.436 0.245056 0.259228 0.0034155 0 1 0 0.153431 0.000937627 0.130079 0.16183 0.115402 18910
247.14 0.29337 0.317547 0.00575059 0 1 0 0.2536 0.00170493 0.250085 0.166419 0.167765 8024
310.715 0.231341 0.248588 0.00812381 0 1 0 0.338726 0.00279229 0.342133 0.170659 0.17615 3363
390.793 0.15207 0.156847 0.0106296 0 0 0 0.396643 0.00461654 0.399983 0.171988 0.176169 1256
489.836 0.106173 0.108642 0.0158721 0 0 0 0.398004 0.00863721 0.39128 0.196196 0.171825 405
617.617 0.0384615 0.0384615 0.0189486 0 0 0 0.375681 0.0156921 0.352396 0.190495 0.144625 104
763.439 0.166667 0.166667 0.0777087 0 1 0 0.339571 0.0269321 0.320501 0.150956 0.110274 24
891.55 0 0 0 0 0 0 0.388877 0.388877 0.388877 0 0 1
1149.47 0 0 0 0 0 0 0.195459 0.195459 0.195459 0 0 1
