#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.464e+09 6.53225e+08 5.93807e+06 5.00584e+08 4.57148e+08 1.67157e+08 2.16069e+09 1.67078e+07 2.04105e+09 1.5551e+09 1.25022e+09 5300
1.57525e+10 5.62489e+08 6.8618e+06 4.59381e+08 3.06014e+08 1.26761e+08 2.29383e+09 2.83378e+07 1.95799e+09 2.11509e+09 1.16716e+09 2518
2.55328e+10 5.75588e+08 6.37568e+06 4.82497e+08 3.51176e+08 1.48936e+08 1.658e+09 2.32119e+07 1.29157e+09 1.57464e+09 6.67579e+08 2691
4.04556e+10 6.0931e+08 5.13631e+06 5.00305e+08 4.1505e+08 1.66644e+08 1.42667e+09 1.38748e+07 1.20812e+09 1.08161e+09 5.84132e+08 4303
6.40387e+10 6.50309e+08 4.40635e+06 5.00725e+08 4.84831e+08 1.6706e+08 1.42139e+09 1.02356e+07 1.20812e+09 1.08161e+09 5.84132e+08 7298
1.01173e+11 6.65434e+08 3.90991e+06 5.40609e+08 4.58193e+08 2.06869e+08 1.49154e+09 8.90195e+06 1.29157e+09 1.08087e+09 6.67579e+08 10228
1.5948e+11 7.00918e+08 3.74632e+06 5.78852e+08 4.9697e+08 2.45112e+08 1.56835e+09 8.36959e+06 1.29157e+09 1.32833e+09 6.67579e+08 13378
2.52519e+11 7.42274e+08 3.73083e+06 5.84049e+08 5.54663e+08 2.50305e+08 1.67309e+09 8.11737e+06 1.4584e+09 1.32584e+09 7.51008e+08 15820
3.98813e+11 7.93893e+08 3.88854e+06 6.49616e+08 5.95284e+08 3.15779e+08 1.7415e+09 8.14266e+06 1.4584e+09 1.48962e+09 7.51008e+08 17464
6.28408e+11 8.64884e+08 4.3685e+06 6.67578e+08 6.99826e+08 2.70746e+08 1.83008e+09 8.58578e+06 1.54178e+09 1.50693e+09 8.34385e+08 17174
9.8878e+11 9.77301e+08 5.45036e+06 7.86794e+08 7.82591e+08 3.7329e+08 1.849e+09 9.51074e+06 1.54178e+09 1.56938e+09 8.34385e+08 14506
1.56353e+12 1.12828e+09 7.52165e+06 9.08223e+08 9.29744e+08 4.91014e+08 1.80935e+09 1.13539e+07 1.54178e+09 1.4879e+09 8.34385e+08 10528
2.44933e+12 1.33368e+09 1.12039e+07 1.08161e+09 1.15661e+09 5.82346e+08 1.71786e+09 1.36568e+07 1.41546e+09 1.45075e+09 7.5209e+08 6477
3.87643e+12 1.59623e+09 1.85855e+07 1.29157e+09 1.51686e+09 7.12025e+08 1.61153e+09 1.84007e+07 1.29157e+09 1.41057e+09 6.67579e+08 3371
6.11766e+12 1.89533e+09 3.1707e+07 1.58378e+09 1.70734e+09 9.17031e+08 1.4522e+09 2.5117e+07 1.1499e+09 1.22254e+09 5.80819e+08 1547
9.61342e+12 2.21998e+09 5.65812e+07 1.96443e+09 1.91474e+09 1.29685e+09 1.28667e+09 3.4532e+07 9.6952e+08 1.15451e+09 4.28911e+08 659
1.52758e+13 2.66769e+09 9.72672e+07 2.53753e+09 2.05677e+09 1.74671e+09 1.13296e+09 4.93631e+07 8.74274e+08 8.34151e+08 3.33665e+08 280
2.43887e+13 2.90639e+09 1.64523e+08 3.02968e+09 1.71099e+09 1.95573e+09 1.15871e+09 8.93007e+07 8.74274e+08 1.0006e+09 3.80501e+08 93
3.75183e+13 3.99242e+09 2.58182e+08 4.40692e+09 1.12175e+09 2.94852e+09 1.00997e+09 1.13505e+08 8.74274e+08 4.17809e+08 4.1701e+08 45
6.02561e+13 3.79678e+09 4.36298e+08 4.22994e+09 1.5122e+09 2.97906e+09 9.54875e+08 1.00535e+08 7.90825e+08 7.50956e+08 1.66837e+08 21
9.52219e+13 2.97723e+09 9.1382e+08 2.48907e+09 2.63614e+09 1.57228e+09 1.37465e+09 2.59705e+08 1.54178e+09 4.16207e+08 1.00117e+09 5
1.39221e+14 5.94755e+09 5.94755e+09 5.94755e+09 0 0 9.57732e+08 9.57732e+08 9.57732e+08 0 0 1
