#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
48.1766 0.0196078 0.0196078 0 0 0 0 0 0.133316 0.00376446 0.129142 0.0364564 0.0240463 0.145388 0.00343301 0.141607 0.0317459 0.0246746 0.16327 0.00251001 0.167526 0.0135356 0.0263514 51
60.9762 0 0 0 0 0 0 0 0.128728 0.00489573 0.129919 0.0199668 0.0198185 0.138482 0.00541519 0.137208 0.0325115 0.0215292 0.153387 0.00550044 0.153166 0.0253658 0.0300135 17
75.6584 0 0 0 0 0 0 0 0.136081 0.010992 0.136096 0.0419863 0.034328 0.144101 0.0109026 0.143103 0.0416918 0.0365334 0.153521 0.0108036 0.15316 0.0370593 0.0416384 6
105.84 1 1 0 0 0 0 0 0.151585 0.151585 0.151585 0 0 0.155435 0.155435 0.155435 0 0 0.166886 0.166886 0.166886 0 0 1
132.012 1 0 0 0 0 0 0 0.131653 0.00820671 0.147787 0.00503498 0.040363 0.158145 0.00462457 0.164014 0.00590996 0.0257143 0.181448 0.00174318 0.18139 0.00578797 0.00461502 6
160.572 1 0 0 0 0 0 0 0.127859 0.00259231 0.129981 0.0135801 0.0186173 0.155908 0.00234928 0.158621 0.0115691 0.0136662 0.180717 0.00118901 0.181293 0.00759417 0.00535831 46
201.67 0.993289 0.00671141 0 0 0 0 0 0.130374 0.00156394 0.131847 0.0176832 0.0213017 0.16091 0.00114901 0.163167 0.0113043 0.0160687 0.182403 0.000791019 0.184714 0.00582702 0.0100684 149
252.48 0.977778 0.00831858 1.34401e+06 1.34401e+06 0 0 0 0.133869 0.0010077 0.134929 0.0178766 0.0187002 0.164825 0.000719205 0.166955 0.010054 0.0154036 0.18496 0.000456672 0.185871 0.00728394 0.00944123 315
318.634 0.994135 0.00414115 1.34157e+07 3.86284e+06 0 0 0 0.138071 0.000928972 0.138633 0.0163019 0.0191232 0.167129 0.000709027 0.169227 0.0103659 0.0143906 0.185922 0.000483481 0.188435 0.00588217 0.0116837 341
395.244 0.995 0.005 2.91609e+07 7.06319e+06 0 0 0 0.136804 0.00123092 0.137861 0.0190915 0.0198633 0.164511 0.000963128 0.166887 0.0109471 0.0164539 0.184029 0.000747135 0.186101 0.00809987 0.0127793 200
494.859 0.989362 0.0106383 7.537e+07 1.62799e+07 0 3.40501e+08 0 0.130874 0.00173832 0.129748 0.0173863 0.0165724 0.157059 0.00163295 0.157611 0.014253 0.0174031 0.175336 0.0014459 0.175797 0.0154234 0.0169141 94
609.565 1 0 8.19494e+07 4.60577e+07 0 3.40501e+08 0 0.125681 0.00420408 0.12303 0.0254427 0.0125805 0.151142 0.00358958 0.150086 0.0179527 0.0189694 0.173593 0.00319861 0.176371 0.00926183 0.0168029 17
735.39 1 1 5.27958e+08 5.27958e+08 5.27958e+08 0 0 0.135465 0.135465 0.135465 0 0 0.1976 0.1976 0.1976 0 0 0.201468 0.201468 0.201468 0 0 1
