#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68456e+07 0.00504061 0.00511955 0.000100662 0 0 0 0.00145423 1.44193e-05 0 0 0 519382
1.57089e+08 0.0100025 0.0102398 0.000239183 0 0 0 0.00271268 3.42032e-05 0 0 0 185453
2.49121e+08 0.0166632 0.0171867 0.000347221 0 0 0 0.00420993 4.95856e-05 0 0 0 149011
3.94694e+08 0.0239072 0.0246553 0.000463539 0 0 0 0.0060951 6.81389e-05 0 0 0 118960
6.26195e+08 0.0350247 0.0366153 0.00063664 0 0 0 0.00891903 9.79597e-05 0 0.0102714 0 94933
9.91693e+08 0.0519318 0.0547 0.000864092 0 0 0 0.0126216 0.000131466 0 0.0203589 0 76947
1.57337e+09 0.0720711 0.0765211 0.00112497 0 0 0 0.0175656 0.000178049 0 0.0314568 0 63146
2.49709e+09 0.100383 0.1085 0.00146487 0 0 0 0.0246567 0.000240541 0 0.05154 0 52977
3.95996e+09 0.136652 0.150574 0.00184512 0 0 0 0.0338753 0.000313456 0 0.0731037 0 46117
6.29551e+09 0.185383 0.207425 0.00226526 0 1 0 0.0482333 0.000415043 0.00960209 0.0989148 0.00960209 41104
9.96097e+09 0.243024 0.281359 0.00271912 0 1 0 0.0660151 0.00051894 0.0202376 0.127617 0.0202376 38346
1.58262e+10 0.319359 0.381215 0.00320912 0 1 0 0.0954533 0.000675959 0.0415207 0.165849 0.0415207 36019
2.50046e+10 0.392195 0.483567 0.00365409 0 1 0 0.13307 0.000838762 0.0768685 0.208065 0.0768685 33774
3.94798e+10 0.471672 0.596375 0.00419853 0 1 0 0.180421 0.00103038 0.128884 0.242557 0.119019 29406
6.21942e+10 0.52136 0.671885 0.00503064 1 0 1 0.23952 0.00133914 0.200413 0.261821 0.170436 21910
9.7485e+10 0.531238 0.685658 0.00665206 1 0 1 0.318585 0.0019449 0.298347 0.272815 0.227355 12725
1.52988e+11 0.482047 0.60614 0.00974875 0 1 0 0.438299 0.00312754 0.459416 0.229734 0.290895 5375
2.39199e+11 0.390515 0.485363 0.0165298 0 1 0 0.580929 0.00483226 0.627435 0.142243 0.256547 1708
3.76877e+11 0.263761 0.31422 0.0281182 0 1 0 0.707611 0.00673607 0.743682 0.0810599 0.145493 436
5.78183e+11 0.117647 0.147059 0.0524413 0 0 0 0.782951 0.0101167 0.798363 0.0600641 0.085563 68
9.19328e+11 0 0 0 0 0 0 0.797609 0.051957 0.847322 0.0201235 0.204091 4
