#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.2507 0.000396637 0.000403665 7.66599e-06 0 0 0 0.000119376 1.36363e-06 0 0 0 7114819
62.0745 0.000109808 0.000110219 6.7574e-06 0 0 0 7.16169e-05 1.32865e-06 0 0 0 2431524
78.6558 0.00075812 0.000760676 2.55308e-05 0 0 0 0.000439601 4.80869e-06 0 0 0 1173956
98.5384 0.00578822 0.0058201 9.90696e-05 0 0 0 0.00244111 1.72221e-05 0 0 0 596038
123.974 0.0271471 0.0275967 0.000319688 0 0 0 0.00948874 5.58395e-05 0 0.0147852 0 271373
155.812 0.0884657 0.0908996 0.000872331 0 0 0 0.02747 0.000158118 0 0.0606555 0 115039
195.634 0.190488 0.199094 0.00200735 0 1 0 0.0600034 0.000391499 0.0272589 0.108746 0.0272589 43924
245.478 0.293775 0.314314 0.004247 0 1 0 0.107455 0.000943935 0.0733178 0.150462 0.0733178 14266
308.212 0.326587 0.347331 0.00823767 0 1 0 0.14696 0.00207512 0.117116 0.167829 0.102715 3953
387.679 0.29981 0.314042 0.0152777 0 1 0 0.169701 0.00425724 0.141495 0.172842 0.119045 1054
488.69 0.230769 0.238095 0.0268477 0 1 0 0.180723 0.00811971 0.153943 0.151457 0.103356 273
614.326 0.192308 0.192308 0.0449134 0 1 0 0.214436 0.0154307 0.19653 0.139494 0.123072 78
784.325 0.25 0.285714 0.101015 0 1 0 0.164623 0.0208783 0.151924 0.0995385 0.101359 28
956.307 0.25 0.25 0.25 0 1 0 0.123065 0.0452626 0.129228 0.111463 0.107102 4
