#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.5396e+07 0.0798473 0.0828353 0.00368865 0 0 0 0.0755974 0.00104625 0.0500654 0.0890278 0.0344629 6024
1.59132e+08 0.0951582 0.099979 0.00457969 0 0 0 0.0788996 0.00114357 0.0573305 0.0852156 0.0416506 4771
2.51599e+08 0.115136 0.121974 0.00472481 0 0 0 0.0876847 0.00112864 0.0616849 0.100773 0.0458314 5411
3.99147e+08 0.140788 0.149797 0.00508032 0 0 0 0.0971068 0.00117599 0.0704778 0.108866 0.0544314 5661
6.3109e+08 0.162302 0.172984 0.00533416 0 1 0 0.109242 0.00124966 0.0824373 0.11706 0.0568526 5804
9.98655e+08 0.187842 0.209247 0.00599195 0 1 0 0.122095 0.00136946 0.0927948 0.130721 0.0668545 5840
1.5788e+09 0.21751 0.239911 0.00625171 0 1 0 0.137528 0.0014899 0.107762 0.142038 0.072574 5848
2.51202e+09 0.262524 0.293854 0.00687653 0 1 0 0.155922 0.00163805 0.127803 0.152637 0.0913424 5809
3.9907e+09 0.296639 0.339496 0.00727274 0 1 0 0.174879 0.00176326 0.140373 0.168048 0.094327 5950
6.31656e+09 0.344636 0.40081 0.00777084 0 1 0 0.201083 0.00195791 0.169077 0.187815 0.113749 5928
9.99461e+09 0.37385 0.445255 0.00798305 0 1 0 0.230911 0.00207221 0.197392 0.205084 0.13079 6302
1.58489e+10 0.415244 0.505003 0.00809069 0 1 0 0.2649 0.00214196 0.237332 0.216356 0.151979 6796
2.51416e+10 0.457867 0.555729 0.00806354 0 1 0 0.298256 0.00220134 0.272817 0.226535 0.166945 7061
3.973e+10 0.475059 0.587441 0.00852426 0 1 0 0.339052 0.00235321 0.322449 0.228823 0.191429 6736
6.21002e+10 0.483777 0.605401 0.00992976 0 1 0 0.376764 0.00268903 0.366384 0.224522 0.198128 5147
9.70831e+10 0.459005 0.564471 0.0128171 0 1 0 0.426026 0.00366915 0.422454 0.228323 0.211326 2854
1.50738e+11 0.390364 0.482793 0.0210983 0 1 0 0.486464 0.00615752 0.510861 0.18042 0.25453 1017
2.35491e+11 0.294118 0.335294 0.0424978 0 1 0 0.57767 0.0148483 0.637349 0.128787 0.286091 170
3.6295e+11 0.321429 0.321429 0.089879 0 1 0 0.635164 0.0297431 0.654464 0.123775 0.10698 28
5.44715e+11 0 0 0 0 0 0 0.779167 0.0258486 0.777981 0.0546207 0.0624014 7
