#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
47.5337 0.99088 0.000427979 4.32551e+08 2.64552e+06 0 9.41735e+08 0 0.437074 0.000587162 0.438531 0.123059 0.1359 0.715539 0.000429148 0.721673 0.0846999 0.0951347 0.929082 0.000217264 0.942964 0.0237236 0.0502544 49340
63.2761 0.99466 0.00031943 6.02594e+08 3.14697e+06 4.93943e+08 7.88209e+08 4.93943e+08 0.370218 0.000487961 0.371315 0.103868 0.119465 0.681354 0.000354082 0.685129 0.0737772 0.0806261 0.907955 0.000247751 0.92587 0.0292802 0.0745896 52058
80.1037 0.994924 0.000279987 9.119e+08 3.65867e+06 7.1696e+08 1.02505e+09 7.1696e+08 0.368096 0.000404557 0.368152 0.0938678 0.1031 0.655499 0.000306425 0.657463 0.0724568 0.0772077 0.879071 0.000272399 0.899326 0.0427547 0.0947372 64422
99.8133 0.994586 0.000277701 1.25933e+09 4.38503e+06 9.41735e+08 1.38435e+09 9.41735e+08 0.388048 0.000363021 0.387744 0.084265 0.0914932 0.637187 0.000289953 0.638151 0.071367 0.0745916 0.844853 0.000297796 0.858727 0.0646738 0.096309 69822
125.198 0.993901 0.000325481 1.67291e+09 5.97611e+06 1.28215e+09 1.75756e+09 7.88209e+08 0.407888 0.000362278 0.407229 0.076216 0.0799092 0.604313 0.000313331 0.601302 0.07244 0.0672281 0.7939 0.000368003 0.801477 0.0842256 0.100445 57222
157.412 0.993719 0.000388308 2.20087e+09 8.68512e+06 1.72713e+09 2.28323e+09 1.12189e+09 0.389288 0.000362399 0.389073 0.0642399 0.068252 0.542088 0.000368377 0.535911 0.075525 0.0640433 0.73122 0.000504913 0.735343 0.105967 0.113807 41395
197.885 0.994131 0.000456977 2.85669e+09 1.27382e+07 2.32608e+09 2.77602e+09 1.49696e+09 0.347018 0.000390713 0.345992 0.0588264 0.0604135 0.477101 0.000464184 0.468463 0.0796386 0.0629673 0.670946 0.000723607 0.669022 0.135499 0.128192 27942
248.64 0.995182 0.000530745 3.56373e+09 1.85326e+07 3.03971e+09 3.18711e+09 1.98493e+09 0.303078 0.000461512 0.302104 0.0557966 0.0571628 0.419623 0.000590864 0.411294 0.0765592 0.0618851 0.616363 0.00101023 0.607827 0.15222 0.129197 17021
312.561 0.996031 0.000642625 4.13961e+09 2.6284e+07 3.76585e+09 3.21145e+09 2.36936e+09 0.266475 0.000549453 0.264461 0.0520021 0.0493927 0.373494 0.000739682 0.368521 0.069164 0.0636861 0.563435 0.00136066 0.551067 0.146365 0.119912 9574
393.133 0.997589 0.000695113 4.51493e+09 3.5739e+07 4.25596e+09 2.88765e+09 2.39794e+09 0.238036 0.000672657 0.236183 0.0455778 0.0448853 0.340155 0.000951868 0.337323 0.0632533 0.0631731 0.520957 0.001714 0.512061 0.116056 0.104046 4978
493.382 0.994169 0.00155415 4.53236e+09 4.74667e+07 4.37915e+09 2.34825e+09 2.2879e+09 0.219228 0.000869645 0.215942 0.0413862 0.0355188 0.318538 0.00116941 0.318473 0.0520556 0.0561318 0.493864 0.00199949 0.495084 0.073597 0.0884842 2401
619.153 0.99811 0.00133605 4.43151e+09 6.53973e+07 4.25596e+09 1.97085e+09 1.81187e+09 0.204009 0.00110775 0.20169 0.0318229 0.0291597 0.30425 0.0015425 0.304318 0.0415375 0.0461107 0.478011 0.00241125 0.478601 0.058788 0.0650442 1058
779.116 1 0 4.23669e+09 1.0018e+08 4.01036e+09 1.79925e+09 1.56627e+09 0.188817 0.00135395 0.188047 0.0262647 0.0259012 0.290966 0.00197085 0.293182 0.0328823 0.0370924 0.47519 0.00369443 0.477424 0.0537233 0.0532985 421
971.935 1 0 3.60614e+09 1.31417e+08 3.64403e+09 1.35437e+09 1.66959e+09 0.188631 0.00183635 0.187887 0.02369 0.0207031 0.290414 0.00287072 0.289437 0.0356651 0.0310959 0.48286 0.00440432 0.482379 0.0541743 0.0460348 146
1214.32 0.972973 0.027027 2.95932e+09 2.13955e+08 3.03971e+09 1.21626e+09 1.98493e+09 0.180885 0.00463216 0.177162 0.0226612 0.0170285 0.291266 0.00971085 0.278212 0.0342527 0.0214295 0.507085 0.00744879 0.503447 0.0383942 0.0358295 37
1622.9 1 0 1.9987e+09 1.28174e+09 3.28045e+09 0 2.56349e+09 0.18198 0.00013265 0.182113 0 0.0002653 0.292224 0.00232536 0.294549 0 0.00465071 0.52104 0.015085 0.536125 0 0.0301699 2
