#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
41.9205 0.004914 0.004914 0.00347044 0 0 0 0.0756069 0.00434824 0.0454158 0.1103 0.0454158 407
63.064 0 0 0 0 0 0 0.0631966 0.0287848 0.0165829 0.047672 0.00314887 21
82.2707 0 0 0 0 0 0 0.0245927 0.00210487 0.0151844 0.0283475 0.00145942 61
102.674 0 0 0 0 0 0 0.0360788 0.00190398 0.0149328 0.0548331 0.0016364 291
129.018 0.000878735 0.000878735 0.000878735 0 0 0 0.0434191 0.00114549 0.0379243 0.0492369 0.0248883 1138
161.014 0.001386 0.001386 0.00069264 0 0 0 0.0562715 0.000913634 0.0389897 0.0696017 0.026077 2886
200.89 0.00334448 0.00334448 0.000809878 0 0 0 0.0816458 0.000936728 0.0635305 0.0790547 0.0504946 5083
250.872 0.00999311 0.00999311 0.0013057 0 0 0 0.111321 0.00107906 0.0887432 0.100747 0.052052 5804
313.905 0.00970446 0.00970446 0.00145605 0 0 0 0.145847 0.00144085 0.132791 0.115215 0.0945246 4534
391.495 0.0137875 0.0137875 0.00234866 0 0 0 0.170107 0.00215231 0.156275 0.125693 0.0954096 2466
491.828 0.00716479 0.00716479 0.0026997 0 0 0 0.176531 0.00358427 0.15778 0.135466 0.097531 977
616.732 0.00353357 0.00353357 0.00353357 0 0 0 0.176393 0.00679871 0.155473 0.139001 0.0949197 283
765.938 0 0 0 0 0 0 0.161841 0.0121929 0.149437 0.0958977 0.0879212 61
960.617 0 0 0 0 0 0 0.183026 0.041963 0.200622 0.107778 0.188701 6
