#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68099e+07 0.0320517 0.0347463 0.000243743 0 0 0 0.00351869 1.87564e-05 0 0 0 660588
1.56955e+08 0.0481677 0.0531823 0.000514838 0 0 0 0.0052404 4.02571e-05 0 0 0 230528
2.48828e+08 0.0642876 0.071766 0.000673756 0 0 0 0.0069951 5.38942e-05 0 0.00878936 0 182259
3.94453e+08 0.0851987 0.0960562 0.000878142 0 0 0 0.00933647 7.2383e-05 0 0.012928 0 143312
6.25415e+08 0.111782 0.128831 0.00114864 0 0 0 0.0124059 9.52549e-05 0 0.0195526 0 113319
9.91138e+08 0.142371 0.167221 0.00148366 0 0 0 0.0159383 0.000124846 0 0.0319827 0 88691
1.57151e+09 0.181393 0.217833 0.00189628 0 1 0 0.0209929 0.000165122 0 0.0445111 0 70499
2.49162e+09 0.231336 0.285236 0.00241017 0 1 0 0.0279742 0.000218696 0 0.0616062 0 56420
3.95388e+09 0.283905 0.360013 0.00299157 0 1 0 0.0357323 0.000278016 0.00849088 0.0719649 0.00849088 45790
6.26138e+09 0.348393 0.455338 0.00365602 0 1 0 0.046185 0.000357877 0.0169043 0.0846896 0.0169043 37627
9.93326e+09 0.425362 0.579533 0.00442752 0 1 0 0.0608124 0.000460729 0.0268839 0.10535 0.0268839 31465
1.57353e+10 0.496981 0.709841 0.00531995 0 2 0 0.077893 0.000581876 0.0434073 0.121295 0.0434073 26003
2.49188e+10 0.582378 0.871805 0.00632553 1 1 1 0.10133 0.000743457 0.0661511 0.141093 0.0661511 21280
3.92992e+10 0.654959 1.01272 0.00757633 1 1 1 0.126186 0.000960912 0.0939124 0.153375 0.0850397 15801
6.1618e+10 0.714257 1.12963 0.00954824 1 1 1 0.155689 0.00129743 0.128845 0.162958 0.106059 10121
9.66233e+10 0.761028 1.22117 0.0134924 1 1 1 0.183831 0.00192282 0.162487 0.163527 0.120319 4942
1.51348e+11 0.788046 1.21251 0.0208331 1 1 1 0.216587 0.00335907 0.198723 0.170255 0.134568 1807
2.37274e+11 0.748988 1.12753 0.0417724 1 1 1 0.249337 0.00587958 0.266164 0.111187 0.164782 494
3.65963e+11 0.687943 0.971631 0.0704187 1 1 1 0.274655 0.00916354 0.277722 0.0909834 0.112119 141
5.8642e+11 0.517241 0.586207 0.116573 1 0 1 0.253924 0.0177614 0.261245 0.0937048 0.103789 29
9.33904e+11 0.333333 0.5 0.341565 0 2 0 0.253527 0.0219416 0.26357 0.0665615 0.0975377 6
1.49327e+12 1 1 1 1 0 0 0.179891 0.179891 0.179891 0 0 1
