#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.78333 - 1.95
#HM    Stats: 5.651470e+10 (median) + 3.714710e+10  / - 2.552940e+10
#SM    Stats: 8.607580e+07 (median) + 9.127620e+07  / - 5.875730e+07
#ObsSM Stats: 8.394000e+07 (median) + 9.921600e+07  / - 5.700080e+07
#VMP   Stats: 7.909000e+01 (median) + 7.050003e+00  / - 1.171999e+01
#ICL   Stats: 2.886720e+05 (median) + 3.025568e+06  / - 2.886720e+05
#SSFR  Stats: 2.060273e-12 (median) + 2.784971e-12  / - 1.232748e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 25288
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 25288
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 25288
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 25288
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 25288
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 25288
sfh 0.071373 0 0 0 #avg: 4.15695e-07; avg_err: 4.15695e-07; sd: 6.61034e-05; counts: 25288
sfh 0.073623 0 0 0 #avg: 5.47591e-06; avg_err: 2.97728e-06; sd: 0.000473444; counts: 25288
sfh 0.075873 0 0 0 #avg: 3.15027e-05; avg_err: 1.2819e-05; sd: 0.00203847; counts: 25288
sfh 0.078123 0 0 0 #avg: 5.22079e-05; avg_err: 1.61476e-05; sd: 0.00256778; counts: 25288
sfh 0.080373 0 0 0 #avg: 8.47133e-05; avg_err: 2.31831e-05; sd: 0.00368655; counts: 25288
sfh 0.082623 0 0 0 #avg: 0.00013025; avg_err: 3.36537e-05; sd: 0.00535158; counts: 25288
sfh 0.085998 0 0 0 #avg: 0.000232471; avg_err: 3.92887e-05; sd: 0.00624765; counts: 25288
sfh 0.089373 0 0 0 #avg: 0.000396308; avg_err: 4.21559e-05; sd: 0.00670358; counts: 25288
