#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.68629e+09 0.97124 0.00289319 2.9041e+08 1.06325e+07 0 7.07395e+08 0 0.325661 0.00198612 0.320605 0.122332 0.122051 0.444162 0.00180986 0.46564 0.0736589 0.126038 0.574097 0.00113819 0.592179 0.0262508 0.0510443 3338
1.61585e+10 0.995034 0.00123857 1.65548e+08 6.06426e+06 0 5.40609e+08 0 0.27554 0.0016575 0.263412 0.104414 0.0803602 0.438298 0.00141244 0.44768 0.0649772 0.0827726 0.586992 0.000601386 0.59287 0.0236711 0.0341696 3222
2.55409e+10 0.998413 0.000560584 2.43784e+08 6.17271e+06 0 6.67579e+08 0 0.242676 0.00117327 0.224919 0.0981703 0.0602317 0.427776 0.00107638 0.436199 0.0632381 0.0828157 0.585949 0.00046036 0.591778 0.0239972 0.0365948 5042
4.04346e+10 0.999388 0.000273626 3.1876e+08 5.67116e+06 0 7.90825e+08 0 0.237785 0.000845107 0.224399 0.085328 0.0573272 0.439444 0.000748437 0.446499 0.0558473 0.0716404 0.588817 0.000353673 0.595172 0.0222842 0.035704 8170
6.39185e+10 0.998729 0.000317624 4.11223e+08 5.22243e+06 0 9.57732e+08 0 0.246989 0.000661853 0.236465 0.079492 0.0597387 0.451267 0.000543491 0.456539 0.0517431 0.0652783 0.589378 0.000296585 0.595573 0.0239388 0.036279 12586
1.00748e+11 0.998369 0.000313607 5.01066e+08 5.05982e+06 3.31014e+08 7.93649e+08 3.31014e+08 0.261791 0.000557774 0.254051 0.0753811 0.0625233 0.462224 0.000442898 0.46661 0.0497809 0.0588069 0.589697 0.000272642 0.596871 0.0246947 0.0393358 16556
1.59353e+11 0.998832 0.000248875 6.07084e+08 5.30443e+06 4.57264e+08 8.34304e+08 4.57264e+08 0.285537 0.000525821 0.280458 0.0736102 0.0662294 0.474831 0.000403182 0.479693 0.0481929 0.0590467 0.590161 0.000273623 0.598856 0.0251005 0.0432384 18836
2.51748e+11 0.998731 0.000248714 7.33693e+08 5.70619e+06 5.40609e+08 9.17794e+08 5.40609e+08 0.313026 0.000501661 0.310512 0.0716895 0.0695086 0.486352 0.00038251 0.492299 0.0462323 0.0588355 0.588257 0.000290507 0.597993 0.0268087 0.0465353 20489
3.98187e+11 0.998432 0.00027281 8.96553e+08 6.32814e+06 7.07395e+08 1.03251e+09 7.07395e+08 0.336077 0.000499219 0.334657 0.071032 0.0711146 0.487512 0.000387499 0.492938 0.0484231 0.0593235 0.579859 0.000319813 0.590786 0.0310208 0.054735 21041
6.28967e+11 0.99898 0.000222477 1.07215e+09 7.11118e+06 8.34151e+08 1.20689e+09 8.34151e+08 0.34788 0.000495863 0.348157 0.0694339 0.0723978 0.476874 0.00041204 0.48087 0.0533026 0.0607721 0.56525 0.00037139 0.576694 0.0376595 0.0620438 20588
9.96185e+11 0.99878 0.000254286 1.26667e+09 8.17379e+06 9.57732e+08 1.41471e+09 9.57732e+08 0.341799 0.000490087 0.343116 0.0641883 0.0690783 0.455665 0.000445416 0.458186 0.057702 0.0606952 0.545868 0.000435342 0.556936 0.0467625 0.0706436 18849
1.57665e+12 0.998342 0.000318841 1.46621e+09 9.41647e+06 1.20812e+09 1.43903e+09 7.50856e+08 0.324359 0.000501065 0.324533 0.062383 0.0639863 0.429491 0.000484706 0.430377 0.0601548 0.0610335 0.525588 0.000512594 0.534129 0.0576555 0.0742478 16284
2.48438e+12 0.998601 0.000329615 1.73464e+09 1.14483e+07 1.4584e+09 1.57127e+09 9.17794e+08 0.300837 0.000528209 0.300269 0.0597218 0.059545 0.400307 0.000547821 0.39931 0.0631221 0.0585812 0.501836 0.00064008 0.507846 0.070276 0.0813523 12863
3.94038e+12 0.99888 0.000337467 1.94018e+09 1.3846e+07 1.62513e+09 1.72942e+09 1.00114e+09 0.277308 0.00057457 0.275198 0.0584478 0.0548021 0.372895 0.00063142 0.371354 0.0620269 0.0592886 0.480086 0.000786813 0.484033 0.079397 0.085393 9823
6.2245e+12 0.99928 0.000322107 2.06794e+09 1.68038e+07 1.79167e+09 1.80447e+09 1.08428e+09 0.258131 0.000645536 0.255796 0.0548579 0.0519069 0.348953 0.000753897 0.347569 0.0629937 0.0613889 0.460201 0.000974786 0.461735 0.0846648 0.0861725 6940
9.80482e+12 0.998732 0.000517261 2.16791e+09 2.06177e+07 1.87487e+09 1.80137e+09 1.08404e+09 0.237881 0.000722185 0.234663 0.0523489 0.0465651 0.324828 0.000871353 0.322597 0.0593033 0.0572718 0.439764 0.00117222 0.441013 0.0824453 0.0845518 4733
1.5615e+13 0.998031 0.000802979 2.15027e+09 2.40695e+07 1.95799e+09 1.55784e+09 1.16716e+09 0.224257 0.000821667 0.219758 0.0485036 0.0398756 0.308086 0.00101574 0.306448 0.0545104 0.0540214 0.425088 0.00136684 0.425969 0.0722523 0.0763897 3048
2.46721e+13 0.998886 0.000787205 2.0384e+09 2.98944e+07 1.79167e+09 1.56288e+09 1.00085e+09 0.2116 0.000940645 0.207879 0.0449737 0.0351155 0.293418 0.00118636 0.292879 0.0498646 0.0496257 0.415625 0.00163234 0.416592 0.0664096 0.0684359 1796
3.90059e+13 0.9963 0.00184757 1.97024e+09 3.62968e+07 1.79167e+09 1.40081e+09 1.00085e+09 0.200049 0.0011218 0.196737 0.0394232 0.0310739 0.282307 0.00145283 0.279479 0.0517512 0.0458525 0.409022 0.00193545 0.408314 0.0605374 0.0607061 1081
6.19201e+13 1 0 1.94489e+09 4.64845e+07 1.70842e+09 1.48405e+09 9.17599e+08 0.191564 0.00136108 0.189544 0.0302378 0.0285386 0.274625 0.00186573 0.273823 0.0431038 0.0427841 0.400823 0.00237303 0.404587 0.0514715 0.0632727 613
9.67467e+13 1 0 1.71053e+09 5.78862e+07 1.62513e+09 1.07701e+09 8.78512e+08 0.183998 0.00182088 0.18278 0.0261321 0.0296097 0.264875 0.00243501 0.261872 0.0381487 0.0352985 0.402377 0.00327217 0.401488 0.0567232 0.0508724 305
1.52564e+14 0.993151 0.00684932 1.58141e+09 9.43622e+07 1.29157e+09 1.32833e+09 6.67579e+08 0.175052 0.00231972 0.170616 0.0321246 0.022003 0.257848 0.00322725 0.255805 0.0414397 0.0352729 0.393321 0.00505132 0.391551 0.0475096 0.0483708 146
2.30787e+14 1 0 1.29449e+09 9.33627e+07 1.20812e+09 7.49868e+08 4.17295e+08 0.178724 0.00275037 0.177476 0.0197006 0.0166316 0.264831 0.00447794 0.263682 0.0379366 0.0285752 0.412115 0.00571131 0.410659 0.0314957 0.0314487 53
