#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
1.15431e+08 5.51829e+08 2.29292e+08 7.81121e+08 0 4.58584e+08 8.11937e+08 2.81061e+08 1.093e+09 0 5.62121e+08 2
1.63609e+08 6.40787e+08 1.20681e+08 5.60556e+08 3.17486e+08 7.67917e+07 5.30813e+08 4.6786e+07 5.30876e+08 8.09404e+07 8.1131e+07 3
2.57182e+08 6.32641e+08 7.23193e+07 6.99035e+08 7.40582e+07 2.16538e+08 7.73733e+08 1.13943e+08 6.92559e+08 3.20815e+08 1.61682e+08 7
4.00807e+08 7.04333e+08 1.54508e+08 6.11817e+08 2.68779e+08 2.29826e+08 1.0401e+09 9.19099e+07 9.3351e+08 4.81261e+08 1.60416e+08 14
6.43262e+08 6.03464e+08 8.60568e+07 6.22628e+08 1.79116e+08 3.01813e+08 8.45795e+08 1.30953e+08 8.53413e+08 3.98077e+08 4.03668e+08 9
1.00059e+09 5.43491e+08 4.5344e+07 4.79814e+08 2.9328e+08 1.61833e+08 8.10862e+08 8.85016e+07 6.11817e+08 7.97101e+08 1.62071e+08 23
1.5956e+09 4.64835e+08 5.84582e+07 4.49746e+08 8.25587e+07 1.26397e+08 7.14342e+08 1.23497e+08 4.72215e+08 4.08381e+08 2.24696e+07 13
2.59161e+09 7.535e+08 7.43573e+07 6.92559e+08 5.00609e+08 3.01136e+08 8.20189e+08 7.86722e+07 6.92559e+08 6.37783e+08 2.42813e+08 29
4.03463e+09 9.369e+08 1.08085e+08 8.53413e+08 5.55505e+08 4.5078e+08 8.94816e+08 9.4209e+07 7.73094e+08 7.92119e+08 2.42217e+08 23
6.35321e+09 7.52956e+08 4.92384e+07 7.73094e+08 2.54651e+08 3.73815e+08 9.37573e+08 8.91156e+07 7.73094e+08 1.02428e+09 2.90596e+08 36
9.81662e+09 9.1385e+08 9.16076e+07 6.41496e+08 6.88846e+08 1.90631e+08 8.73949e+08 5.9602e+07 7.73094e+08 4.78397e+08 2.8933e+08 52
1.59953e+10 8.93313e+08 7.14666e+07 6.96246e+08 7.88833e+08 2.465e+08 1.02608e+09 7.23477e+07 9.3351e+08 4.75409e+08 4.02633e+08 48
2.54805e+10 8.58999e+08 6.27174e+07 7.73094e+08 6.36642e+08 3.23348e+08 1.05869e+09 8.2915e+07 1.01337e+09 5.51839e+08 5.32193e+08 47
3.87261e+10 9.62109e+08 6.27775e+07 8.67612e+08 6.40284e+08 4.14535e+08 1.04816e+09 6.98818e+07 8.53413e+08 8.48885e+08 3.22537e+08 68
6.33221e+10 9.56431e+08 9.87965e+07 7.04377e+08 1.09194e+09 3.8184e+08 1.05164e+09 1.0479e+08 8.36178e+08 8.06735e+08 3.05302e+08 40
9.18426e+10 8.30161e+08 1.13206e+08 7.1636e+08 8.31618e+08 2.69707e+08 9.1695e+08 1.06913e+08 8.53413e+08 5.55505e+08 3.22537e+08 18
1.52329e+11 7.68214e+08 7.11115e+07 7.01746e+08 2.08593e+08 9.18701e+06 1.07247e+09 3.17285e+08 1.17237e+09 3.9284e+08 6.92559e+08 3
