#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
48.9253 0.014787 0.0163319 0.00205633 0 0 0 0.0356345 0.000727753 0.0190837 0.0435226 0.0132199 4531
63.9119 0.0214839 0.0218361 0.00160952 0 0 0 0.037556 0.000471046 0.0267539 0.0423492 0.0211961 8518
81.067 0.0491777 0.0499684 0.001608 0 0 0 0.0540737 0.000412325 0.0371649 0.0623245 0.0316837 18972
100.534 0.10694 0.111925 0.00182489 0 0 0 0.0788366 0.000400394 0.0575861 0.0867753 0.0419712 32897
126.013 0.19399 0.211442 0.00231991 0 1 0 0.115456 0.00048486 0.0907476 0.117076 0.0647935 37703
158.04 0.308472 0.351027 0.00298954 0 1 0 0.165764 0.000616473 0.145839 0.140429 0.0994139 35530
198.229 0.39195 0.46039 0.00374515 0 1 0 0.226808 0.000821222 0.209081 0.163548 0.124747 28200
248.973 0.406871 0.480479 0.00465276 0 1 0 0.28205 0.00112272 0.268903 0.178434 0.152071 18775
312.511 0.345094 0.405274 0.00582517 0 1 0 0.312793 0.00158821 0.296972 0.195169 0.159527 10884
393.188 0.288671 0.323461 0.00720497 0 1 0 0.319506 0.00229276 0.297376 0.207511 0.152602 5605
493.487 0.234249 0.25727 0.00982143 0 1 0 0.286948 0.00322879 0.260802 0.183332 0.125785 2476
619.198 0.200581 0.219961 0.014349 0 1 0 0.268492 0.00459388 0.236727 0.174678 0.102423 1032
777.123 0.2 0.205556 0.0220416 0 1 0 0.235397 0.00742821 0.221641 0.141348 0.126827 360
960.259 0.170732 0.170732 0.0418083 0 1 0 0.172881 0.0121771 0.144817 0.109239 0.0597242 82
1195.3 0.0952381 0.0952381 0.0656383 0 0 0 0.162512 0.0201451 0.154655 0.100614 0.0602786 21
1618.4 0 0 0 0 0 0 0.109555 0.00522402 0.114779 0 0.010448 2
