#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.02601e+07 0.184666 0.209309 0.00259535 0 1 0 0.0719128 0.000442159 0.047607 0.0833014 0.0347475 32464
1.59079e+08 0.238708 0.284865 0.00409527 0 1 0 0.0902966 0.000673895 0.0632007 0.105937 0.0500664 18177
2.5204e+08 0.284557 0.3397 0.00411486 0 1 0 0.101343 0.000664674 0.0736878 0.112623 0.0526303 20365
3.97897e+08 0.312684 0.37886 0.00420265 0 1 0 0.107014 0.000652697 0.0807775 0.11619 0.0595669 21760
6.29686e+08 0.33646 0.417128 0.00446277 0 1 0 0.117004 0.000704136 0.0891683 0.125087 0.067458 21322
9.99008e+08 0.372322 0.470918 0.00483482 0 1 0 0.128515 0.000768416 0.0988936 0.137515 0.0695763 20305
1.58269e+09 0.408402 0.53397 0.00524925 0 1 0 0.138003 0.000825902 0.107408 0.144525 0.0777954 19591
2.51032e+09 0.441984 0.5868 0.00555562 0 1 0 0.15264 0.000895904 0.122699 0.151374 0.0851751 18969
3.98011e+09 0.474128 0.646592 0.00586524 0 1 0 0.168373 0.000968067 0.137821 0.162494 0.0971816 18630
6.29834e+09 0.516548 0.727243 0.00619082 1 1 1 0.186677 0.00103762 0.15328 0.176601 0.104842 18643
1.00183e+10 0.549882 0.796431 0.00637841 1 1 1 0.207791 0.00108816 0.177831 0.182274 0.120848 19055
1.58783e+10 0.596506 0.879442 0.00634038 1 1 1 0.234106 0.00113022 0.20451 0.197462 0.132391 20206
2.51324e+10 0.628246 0.949894 0.00644151 1 1 1 0.264612 0.0011658 0.238829 0.207581 0.148346 20796
3.9695e+10 0.643301 0.971097 0.00644528 1 1 1 0.292625 0.00118659 0.274748 0.199186 0.161094 20586
6.23775e+10 0.639678 0.950689 0.00684991 1 1 1 0.316638 0.00128076 0.302081 0.195981 0.164221 17501
9.80812e+10 0.603818 0.873744 0.00808377 1 1 1 0.328636 0.00148153 0.318278 0.179853 0.160385 11944
1.53843e+11 0.546948 0.746175 0.010326 1 1 1 0.341285 0.0018728 0.332155 0.157264 0.138914 6209
2.43892e+11 0.492243 0.635049 0.014086 0 1 0 0.334667 0.00230196 0.330998 0.129783 0.118342 2836
3.82072e+11 0.396296 0.487963 0.0205025 0 1 0 0.331852 0.00307105 0.326085 0.103042 0.0971777 1080
6.07443e+11 0.357558 0.421512 0.0331777 0 1 0 0.318362 0.00478144 0.315114 0.0854822 0.0809771 344
9.60334e+11 0.333333 0.348485 0.062922 0 1 0 0.285779 0.010603 0.287415 0.0809194 0.096733 66
1.42645e+12 0.166667 0.166667 0.166667 0 1 0 0.280296 0.0175996 0.297855 0.0250667 0.0911441 6
