#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.0947 0.00093683 0.000977961 1.30892e-05 0 0 0 0.000194223 1.58639e-06 0 0 0 6199633
62.3588 0.00192839 0.00195132 3.2622e-05 0 0 0 0.000534991 4.03176e-06 0 0 0 1875137
78.5252 0.011598 0.0118219 0.000113207 0 0 0 0.00255567 1.39601e-05 0 0 0 946804
98.5134 0.0516655 0.0540225 0.000346671 0 0 0 0.0102078 4.36774e-05 0 0.0110529 0 465417
123.87 0.154173 0.166892 0.000895294 0 0 0 0.0293384 0.000119417 0 0.0647966 0 206457
155.693 0.347371 0.404149 0.0020792 0 1 0 0.0710111 0.000300071 0.039741 0.114772 0.039741 83870
195.602 0.57808 0.737756 0.00419076 1 0 1 0.144965 0.000702115 0.119667 0.156359 0.100419 30994
245.421 0.754397 1.06844 0.00804005 1 1 1 0.248615 0.00153034 0.238826 0.175708 0.157069 9951
309.021 0.794746 1.17338 0.0153791 1 1 1 0.372307 0.00313843 0.382989 0.164714 0.192685 2855
388.464 0.767532 1.14935 0.0311301 1 1 1 0.478199 0.00591267 0.498112 0.141795 0.185752 770
488.081 0.715736 0.974619 0.0564114 1 1 1 0.577875 0.010716 0.607163 0.120378 0.192142 197
609.418 0.527778 0.625 0.0825965 1 0 1 0.678292 0.0139107 0.698772 0.071211 0.102535 72
775.861 0.391304 0.521739 0.152315 0 1 0 0.712373 0.0324106 0.766766 0.0502853 0.144615 23
949.279 0.4 0.4 0.244949 0 1 0 0.772873 0.0326624 0.791814 0.0507525 0.1429 5
1133.07 0.5 0.5 0.5 1 0 1 0.783582 0.0682853 0.851867 0 0.136571 2
