#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.40042e+07 0.999655 0.000345066 1.77604e+08 6.32109e+06 0 5.30876e+08 0 0.194078 0.00100704 0.184596 0.0566546 0.0405263 0.316606 0.00104005 0.319386 0.0520615 0.0598424 0.437544 0.000468901 0.441116 0.0202613 0.0275666 2898
1.5928e+08 0.999521 0.000479157 2.36756e+08 8.7373e+06 0 6.11817e+08 0 0.196508 0.00117065 0.18843 0.0567204 0.0420904 0.322616 0.00117907 0.328208 0.0460832 0.0613941 0.438489 0.000571051 0.442752 0.0196349 0.0274084 2087
2.532e+08 1 0 2.75295e+08 8.53526e+06 0 6.92559e+08 0 0.200825 0.00108043 0.19384 0.0561989 0.0435604 0.32806 0.00103006 0.330946 0.0495684 0.0529145 0.440048 0.000524761 0.445379 0.0183292 0.0310948 2452
3.98459e+08 0.999637 0.00036324 3.36276e+08 9.09374e+06 0 8.53413e+08 0 0.204277 0.00102617 0.196896 0.0588171 0.0433796 0.332365 0.000973644 0.337293 0.0448639 0.0569733 0.440757 0.000524252 0.446252 0.0197984 0.0312947 2753
6.32078e+08 1 0 3.86827e+08 9.32205e+06 0 8.53413e+08 0 0.213369 0.00099342 0.206791 0.0587407 0.0466923 0.341686 0.000875329 0.344767 0.0434377 0.0510153 0.442715 0.000515348 0.448098 0.0201037 0.0312726 2983
9.9809e+08 0.998809 0.000595149 4.4787e+08 9.82411e+06 0 1.01337e+09 0 0.218352 0.000933205 0.212346 0.0580417 0.0469523 0.347275 0.000838526 0.35157 0.043514 0.0545681 0.444518 0.000515602 0.451362 0.0198784 0.0351122 3359
1.58982e+09 0.999103 0.000517958 5.4869e+08 1.11004e+07 4.49746e+08 7.22627e+08 4.49746e+08 0.22489 0.00092064 0.219401 0.0580454 0.0470343 0.353103 0.000852688 0.357928 0.0439195 0.0550633 0.443861 0.000574315 0.45188 0.0219145 0.0382836 3343
2.51776e+09 0.998563 0.000642179 6.14667e+08 1.14831e+07 5.30876e+08 7.20614e+08 5.30876e+08 0.233536 0.00092426 0.228964 0.0574678 0.0487544 0.361961 0.000849653 0.367776 0.0441998 0.0556488 0.444481 0.000605804 0.45336 0.0225548 0.0414053 3480
3.98305e+09 0.999715 0.000284738 7.08217e+08 1.22535e+07 6.11817e+08 7.97101e+08 6.11817e+08 0.241831 0.000940359 0.238161 0.0582531 0.0537404 0.365996 0.000861709 0.372285 0.0441438 0.0580794 0.442867 0.000640273 0.453335 0.0227079 0.0456136 3512
6.35045e+09 0.999428 0.000404581 8.26357e+08 1.38558e+07 6.92559e+08 1.02774e+09 6.92559e+08 0.249301 0.00096299 0.246165 0.0585895 0.054798 0.369792 0.000888339 0.379703 0.0404326 0.0641013 0.439294 0.000719536 0.452281 0.0232443 0.0506276 3495
