#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
42.0111 1 0 7.71701e+07 5.23714e+06 0 0 0 0.153925 0.000782087 0.152859 0.0251462 0.0295434 0.171063 0.000813597 0.16889 0.0288298 0.0293423 0.209772 0.000996744 0.206781 0.0466166 0.0369622 1642
62.4886 1 0 5.26413e+07 2.80656e+07 0 0 0 0.172243 0.00681769 0.166334 0.0421867 0.0453593 0.194179 0.00690771 0.189178 0.0544873 0.044817 0.227862 0.00650053 0.233903 0.0437821 0.0535276 47
83.3629 1 0 8.20759e+06 4.74599e+06 0 0 0 0.15962 0.00252934 0.155005 0.0365175 0.0324317 0.206458 0.0025668 0.204518 0.0395913 0.0365772 0.265382 0.00209371 0.272959 0.0213812 0.040342 213
102.791 1 0 1.39901e+07 2.47617e+06 0 0 0 0.157857 0.0011111 0.153199 0.0405015 0.03002 0.215706 0.001143 0.216719 0.0385937 0.0401957 0.276895 0.000753339 0.280898 0.0191954 0.0267634 1059
128.581 1 0 3.76336e+07 2.37792e+06 0 0 0 0.167973 0.000671442 0.164133 0.0437756 0.0333869 0.230543 0.000656258 0.231378 0.0387418 0.0402182 0.287538 0.000384657 0.291525 0.0161609 0.0245258 3147
159.988 1 0 8.59941e+07 2.56716e+06 0 3.60165e+08 0 0.1793 0.000450938 0.176746 0.041627 0.0356083 0.2428 0.000407718 0.245312 0.0333137 0.0371235 0.293825 0.000248125 0.298046 0.0143742 0.0232119 6781
200.165 1 0 1.81118e+08 3.1185e+06 0 5.36715e+08 0 0.193552 0.000380296 0.191189 0.0417326 0.0365673 0.254779 0.000317417 0.25798 0.0290999 0.035807 0.297882 0.000218073 0.302691 0.0150318 0.0253053 9705
250.066 1 0 3.22905e+08 4.06571e+06 0 7.43049e+08 0 0.204069 0.000386419 0.203591 0.0408848 0.0385735 0.261288 0.000318718 0.265628 0.0264871 0.0370779 0.296535 0.000250067 0.301985 0.017417 0.0288537 9478
313.433 1 0 5.47692e+08 5.94728e+06 5.36715e+08 5.39586e+08 5.36715e+08 0.199259 0.00043995 0.19812 0.0384952 0.0356652 0.252321 0.000402154 0.255512 0.0302637 0.0370196 0.286032 0.000356472 0.291552 0.0230834 0.0353224 6593
391.145 1 0 7.96671e+08 8.98193e+06 8.10788e+08 5.21825e+08 8.10788e+08 0.187224 0.000557132 0.1858 0.0349249 0.0310247 0.236701 0.000582881 0.236711 0.0345355 0.0344662 0.273367 0.000587283 0.275935 0.0333879 0.0383766 3289
491.125 1 0 1.06212e+09 1.46328e+07 1.14127e+09 4.97761e+08 6.04553e+08 0.173995 0.000827602 0.172554 0.0310339 0.0279385 0.221656 0.00098392 0.219702 0.0357713 0.0328696 0.263255 0.00109997 0.262942 0.0443849 0.0412757 1272
617.046 1 0 1.3451e+09 2.45763e+07 1.39517e+09 4.20356e+08 5.17181e+08 0.162091 0.00140851 0.161745 0.0271354 0.0260797 0.211734 0.00224222 0.206215 0.0454702 0.0332461 0.26335 0.00248104 0.263135 0.0536047 0.0490872 338
767.684 1 0 1.60734e+09 4.40957e+07 1.63903e+09 2.90238e+08 4.3338e+08 0.147908 0.00281259 0.146254 0.0211615 0.0192711 0.200167 0.00484067 0.19163 0.0442217 0.0234851 0.261236 0.00620364 0.257505 0.0673457 0.0529589 71
973.363 1 0 1.60165e+09 1.21297e+08 1.57905e+09 4.61019e+08 3.73398e+08 0.158179 0.00791525 0.158995 0.0268381 0.0161096 0.189142 0.00934961 0.185792 0.0283536 0.0237221 0.292421 0.0119258 0.307879 0.0239244 0.0603789 9
