#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.74634e+07 0.00151732 8.76825e-05 7.44941e+07 690897 0 0 0 0.382033 0.000251317 0.384691 0.102458 0.119428 0.719915 0.000160036 0.725496 0.0618886 0.0732303 0.946031 5.58677e-05 0.949673 0.0177365 0.0238878 197058
1.57415e+08 0.00259323 0.000184522 1.31463e+08 1.5643e+06 0 0 0 0.382597 0.000385383 0.385405 0.0941222 0.110759 0.709451 0.000250854 0.713279 0.0620108 0.0706555 0.941367 0.000100254 0.945451 0.0189574 0.0249906 75967
2.50141e+08 0.00331161 0.000224436 2.01308e+08 2.1017e+06 0 4.17265e+08 0 0.385324 0.000399463 0.385886 0.0893042 0.0998872 0.702898 0.000273279 0.706024 0.0632626 0.0708072 0.938621 0.000121837 0.94359 0.0199336 0.0265772 65527
3.96069e+08 0.00439658 0.000273119 2.47661e+08 2.46204e+06 0 5.7795e+08 0 0.38915 0.000411039 0.389107 0.0846796 0.0938597 0.696449 0.000292067 0.699629 0.0638321 0.0718623 0.935352 0.000136648 0.940889 0.0204187 0.0274807 58682
6.25099e+08 0.00444417 0.000301718 2.99166e+08 3.0148e+06 0 7.11392e+08 0 0.396097 0.000440024 0.394683 0.0821357 0.0883512 0.691034 0.000323899 0.694158 0.0646071 0.0724689 0.929566 0.000167641 0.936188 0.021632 0.0296991 48603
9.89604e+08 0.00537201 0.000378842 3.6614e+08 3.86205e+06 0 8.34304e+08 0 0.404293 0.000485019 0.401376 0.0800209 0.0822513 0.684482 0.000371273 0.686889 0.0650719 0.0719858 0.922507 0.000212926 0.930266 0.023483 0.0323245 37230
1.56838e+09 0.00699152 0.000496389 4.45299e+08 4.92798e+06 0 1.03647e+09 0 0.410587 0.000547406 0.406592 0.0783845 0.0778694 0.676862 0.000430433 0.678219 0.0677279 0.0713843 0.914114 0.000273461 0.923172 0.0257881 0.0361384 28177
2.48452e+09 0.00765497 0.000595474 5.31891e+08 6.27248e+06 0 1.16998e+09 0 0.418029 0.000613647 0.413407 0.0770898 0.0757753 0.666723 0.000501237 0.668328 0.0681739 0.0734665 0.903801 0.000350369 0.914925 0.0282159 0.0444106 21424
3.94692e+09 0.00944185 0.000747621 6.34e+08 7.75447e+06 0 1.39649e+09 0 0.423702 0.000690343 0.41935 0.0748509 0.0746004 0.654562 0.000577442 0.655055 0.0681189 0.0724981 0.889061 0.00045709 0.903523 0.0319191 0.058205 16734
6.24477e+09 0.0127871 0.000983189 7.4991e+08 9.79589e+06 3.51646e+08 1.24565e+09 3.51646e+08 0.426254 0.000761422 0.421831 0.0756297 0.0738031 0.635916 0.000674108 0.635891 0.0713334 0.0728258 0.87152 0.000597275 0.88973 0.0361532 0.0747414 13060
9.92307e+09 0.0135747 0.00114774 8.81807e+08 1.23668e+07 4.61532e+08 1.37143e+09 4.61532e+08 0.426008 0.000855768 0.420662 0.0739502 0.0715191 0.615282 0.000786082 0.614255 0.0739087 0.072931 0.850672 0.000764419 0.872143 0.0409338 0.0913011 10166
1.56474e+10 0.0195029 0.00156136 1.07425e+09 1.56354e+07 5.97434e+08 1.64293e+09 5.97434e+08 0.417392 0.000936001 0.414144 0.0698748 0.071613 0.587744 0.000919304 0.587055 0.075406 0.0771891 0.823146 0.0010118 0.849036 0.0513278 0.115369 7845
2.47376e+10 0.0243343 0.0020463 1.28573e+09 2.03096e+07 7.50476e+08 1.9013e+09 7.50476e+08 0.402324 0.00107721 0.399257 0.072786 0.071375 0.554049 0.00110552 0.551243 0.0787609 0.075922 0.793458 0.00134106 0.821127 0.0637668 0.136737 5671
3.90946e+10 0.0293553 0.0027963 1.46808e+09 2.8313e+07 8.45988e+08 2.16209e+09 8.45988e+08 0.38127 0.00126787 0.38332 0.0640886 0.075198 0.51969 0.00142236 0.517539 0.081566 0.0778867 0.75818 0.00187046 0.781031 0.0867586 0.14346 3645
6.12487e+10 0.0362845 0.00411405 1.80543e+09 4.17576e+07 1.10606e+09 2.57842e+09 1.10606e+09 0.357573 0.00157106 0.358356 0.0614755 0.0680643 0.482201 0.00181791 0.478088 0.0824597 0.0720384 0.719148 0.00272899 0.739246 0.108377 0.162104 2067
9.436e+10 0.0492866 0.00780089 2.22752e+09 7.9808e+07 1.42689e+09 3.06964e+09 1.0695e+09 0.33399 0.00239351 0.333317 0.062051 0.0634306 0.442656 0.00301672 0.439986 0.0798179 0.0774848 0.676418 0.00505777 0.682651 0.14985 0.149892 771
1.47427e+11 0.0723982 0.0174716 2.64836e+09 1.53098e+08 2.11917e+09 3.14896e+09 1.62523e+09 0.301194 0.00418655 0.297951 0.0699824 0.0600241 0.403487 0.0052884 0.3996 0.0735567 0.0696465 0.622505 0.00990766 0.607736 0.197823 0.143805 221
2.34971e+11 0.0909091 0.0438403 2.96e+09 3.1638e+08 2.64455e+09 2.83176e+09 2.03932e+09 0.281768 0.00830666 0.284485 0.0595989 0.0644224 0.383275 0.010263 0.390505 0.0578957 0.0849424 0.605558 0.0196591 0.583038 0.148355 0.103322 44
3.50512e+11 0.166667 0.166667 1.68175e+09 5.39981e+08 2.68123e+09 4.78677e+08 2.22647e+09 0.249109 0.0205877 0.267826 0.0205121 0.115538 0.342001 0.0188793 0.358702 0.0344557 0.0987164 0.570664 0.0395144 0.544091 0.181033 0.084335 6
8.4959e+11 0 0 6.47719e+09 6.47719e+09 6.47719e+09 0 0 0.186424 0.186424 0.186424 0 0 0.30037 0.30037 0.30037 0 0 0.443051 0.443051 0.443051 0 0 1
