#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.75 - 11.25
#HM    Stats: 3.376470e+12 (median) + 4.180880e+12  / - 1.391180e+12
#SM    Stats: 7.982060e+10 (median) + 3.588840e+10  / - 1.771810e+10
#ObsSM Stats: 8.053710e+10 (median) + 6.196690e+10  / - 3.424100e+10
#VMP   Stats: 3.172000e+02 (median) + 9.829999e+01  / - 5.111002e+01
#ICL   Stats: 7.850120e+08 (median) + 2.468858e+09  / - 5.627520e+08
#SSFR  Stats: 3.810748e-10 (median) + 2.453593e-09  / - 3.787472e-10
sfh 0.055623 0 0 0 #avg: 2.19361e-06; avg_err: 1.8657e-06; sd: 0.000184299; counts: 9759
sfh 0.060123 0 0 0 #avg: 0.00114573; avg_err: 0.000111523; sd: 0.0110165; counts: 9759
sfh 0.062373 0 0 0 #avg: 0.00653464; avg_err: 0.000454708; sd: 0.0449173; counts: 9759
sfh 0.064623 0 0 0 #avg: 0.0199134; avg_err: 0.00102526; sd: 0.101278; counts: 9759
sfh 0.066873 0 0.00981484 0 #avg: 0.0491693; avg_err: 0.00217816; sd: 0.215164; counts: 9759
sfh 0.069123 0 0.0650439 0 #avg: 0.100356; avg_err: 0.00399815; sd: 0.394948; counts: 9759
sfh 0.071373 0 0.164499 0 #avg: 0.169093; avg_err: 0.00602736; sd: 0.595399; counts: 9759
sfh 0.073623 0 0.297265 0 #avg: 0.244764; avg_err: 0.00810633; sd: 0.800764; counts: 9759
sfh 0.075873 0.00883296 0.445399 0.00883296 #avg: 0.337603; avg_err: 0.0105884; sd: 1.04595; counts: 9759
sfh 0.078123 0.0309328 0.597496 0.0309328 #avg: 0.444417; avg_err: 0.0137013; sd: 1.35345; counts: 9759
sfh 0.080373 0.0700248 0.732849 0.0700248 #avg: 0.557469; avg_err: 0.0173214; sd: 1.71105; counts: 9759
sfh 0.082623 0.12035 0.828758 0.12035 #avg: 0.630049; avg_err: 0.0173094; sd: 1.70986; counts: 9759
sfh 0.085998 0.213421 1.09593 0.209264 #avg: 0.901298; avg_err: 0.0253173; sd: 2.50091; counts: 9759
sfh 0.089373 0.328076 1.37424 0.305476 #avg: 1.16457; avg_err: 0.0323152; sd: 3.19218; counts: 9759
sfh 0.092748 0.439785 1.71753 0.387991 #avg: 1.46643; avg_err: 0.0385486; sd: 3.80793; counts: 9759
sfh 0.096123 0.572026 2.11524 0.478537 #avg: 1.84036; avg_err: 0.0471119; sd: 4.65384; counts: 9759
sfh 0.099498 0.724419 2.61272 0.585909 #avg: 2.2994; avg_err: 0.0647441; sd: 6.39559; counts: 9759
