#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.67756e+07 0.000844632 0.000851336 4.3939e-05 0 0 0 0.000588387 1.01797e-05 0 0 0 447532
1.57156e+08 0.00234277 0.00234902 0.000121321 0 0 0 0.00131019 2.54484e-05 0 0 0 160067
2.49008e+08 0.00398658 0.00400999 0.00017755 0 0 0 0.00222269 3.91572e-05 0 0 0 128180
3.94668e+08 0.00712094 0.00719887 0.000266723 0 0 0 0.00350493 5.72917e-05 0 0 0 102655
6.25231e+08 0.0117203 0.0118299 0.000380914 0 0 0 0.00558956 8.16257e-05 0 0 0 82080
9.90719e+08 0.0177377 0.0179226 0.000526264 0 0 0 0.00859293 0.000120378 0 0 0 64890
1.57164e+09 0.0275594 0.0279833 0.000735231 0 0 0 0.0124035 0.000167286 0 0.0151509 0 51888
2.49315e+09 0.0384441 0.0391115 0.000963096 0 0 0 0.0190764 0.000249685 0 0.0307549 0 41957
3.95507e+09 0.0582691 0.0596196 0.00128587 0 0 0 0.0269057 0.000329791 0 0.0565251 0 35542
6.28375e+09 0.080835 0.0840541 0.00164899 0 0 0 0.039364 0.0004534 0 0.0857584 0 30754
9.97956e+09 0.120944 0.126346 0.00205584 0 0 0 0.0587566 0.000608766 0 0.131381 0 28691
1.58256e+10 0.163673 0.171235 0.00239055 0 1 0 0.0820534 0.000752994 0.0226059 0.164665 0.0226059 27506
2.5066e+10 0.220638 0.236205 0.00281727 0 1 0 0.114692 0.000900826 0.0531922 0.20494 0.0531922 26786
3.96315e+10 0.262188 0.284924 0.00320108 0 1 0 0.144204 0.00104271 0.084737 0.230891 0.084737 24410
6.21767e+10 0.279919 0.306114 0.00375471 0 1 0 0.185705 0.00133935 0.130179 0.26232 0.130179 18859
9.68413e+10 0.271856 0.29592 0.00492479 0 1 0 0.23484 0.00200557 0.18647 0.293021 0.171732 10638
1.51325e+11 0.240526 0.254705 0.00750973 0 1 0 0.314721 0.00371397 0.294525 0.294027 0.255209 3879
2.351e+11 0.217391 0.229469 0.0155887 0 1 0 0.437605 0.00833162 0.469198 0.225659 0.329135 828
3.69743e+11 0.0980392 0.0980392 0.0295892 0 0 0 0.571988 0.0210743 0.632999 0.139573 0.321215 102
5.55885e+11 0 0 0 0 0 0 0.796522 0.0523388 0.84886 0 0.104678 2
