#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 9.25 - 9.75
#HM    Stats: 2.325000e+11 (median) + 1.227940e+11  / - 8.573500e+10
#SM    Stats: 3.069690e+09 (median) + 1.561320e+09  / - 1.013980e+09
#ObsSM Stats: 3.114610e+09 (median) + 1.529290e+09  / - 9.965599e+08
#VMP   Stats: 1.161000e+02 (median) + 1.242001e+01  / - 9.470001e+00
#ICL   Stats: 9.777730e+06 (median) + 4.269087e+07  / - 8.618280e+06
#SSFR  Stats: 1.481486e-12 (median) + 2.866300e-12  / - 1.011749e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 26327
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 26327
sfh 0.062373 0 0 0 #avg: 5.5729e-06; avg_err: 4.32969e-06; sd: 0.000702504; counts: 26327
sfh 0.064623 0 0 0 #avg: 8.34144e-06; avg_err: 4.43112e-06; sd: 0.000718963; counts: 26327
sfh 0.066873 0 0 0 #avg: 5.0205e-05; avg_err: 1.97717e-05; sd: 0.00320802; counts: 26327
sfh 0.069123 0 0 0 #avg: 0.000132114; avg_err: 4.17991e-05; sd: 0.00678203; counts: 26327
sfh 0.071373 0 0 0 #avg: 0.000304769; avg_err: 7.91788e-05; sd: 0.012847; counts: 26327
sfh 0.073623 0 0 0 #avg: 0.000605606; avg_err: 0.000123212; sd: 0.0199915; counts: 26327
sfh 0.075873 0 0 0 #avg: 0.00106844; avg_err: 0.000160637; sd: 0.0260638; counts: 26327
sfh 0.078123 0 0 0 #avg: 0.00176576; avg_err: 0.000186269; sd: 0.0302227; counts: 26327
sfh 0.080373 0 0 0 #avg: 0.00267928; avg_err: 0.000247463; sd: 0.0401516; counts: 26327
sfh 0.082623 0 0 0 #avg: 0.00400647; avg_err: 0.000319873; sd: 0.0519003; counts: 26327
sfh 0.085998 0 0 0 #avg: 0.006842; avg_err: 0.000390666; sd: 0.0633866; counts: 26327
sfh 0.089373 0 0 0 #avg: 0.00999292; avg_err: 0.000455293; sd: 0.0738725; counts: 26327
sfh 0.092748 0 0.00401908 0 #avg: 0.0137687; avg_err: 0.000456527; sd: 0.0740728; counts: 26327
sfh 0.096123 0 0.0143448 0 #avg: 0.0178523; avg_err: 0.000475316; sd: 0.0771213; counts: 26327
sfh 0.099498 0 0.028412 0 #avg: 0.0231892; avg_err: 0.000533191; sd: 0.0865119; counts: 26327
sfh 0.102873 0 0.0432433 0 #avg: 0.0285473; avg_err: 0.000594922; sd: 0.0965278; counts: 26327
sfh 0.106248 4.6575e-07 0.0568469 4.6575e-07 #avg: 0.0350406; avg_err: 0.000633804; sd: 0.102837; counts: 26327
sfh 0.109623 0.00317218 0.0670216 0.00317218 #avg: 0.0422496; avg_err: 0.000753367; sd: 0.122236; counts: 26327
sfh 0.112998 0.00796008 0.0732153 0.00796008 #avg: 0.0486127; avg_err: 0.000866821; sd: 0.140644; counts: 26327
sfh 0.116373 0.0126528 0.0783366 0.0126528 #avg: 0.0545409; avg_err: 0.000896812; sd: 0.14551; counts: 26327
sfh 0.119748 0.0164702 0.0822913 0.0164702 #avg: 0.0606064; avg_err: 0.000966762; sd: 0.15686; counts: 26327
sfh 0.123123 0.0199198 0.0869992 0.0199198 #avg: 0.0647195; avg_err: 0.000947227; sd: 0.15369; counts: 26327
sfh 0.126498 0.0240742 0.0926398 0.0238112 #avg: 0.0704677; avg_err: 0.000990973; sd: 0.160788; counts: 26327
sfh 0.129873 0.0283962 0.0973218 0.027124 #avg: 0.0763362; avg_err: 0.000996364; sd: 0.161663; counts: 26327
sfh 0.133248 0.0324484 0.102934 0.0299017 #avg: 0.0820676; avg_err: 0.00109467; sd: 0.177614; counts: 26327
sfh 0.136623 0.0363221 0.109974 0.0323862 #avg: 0.0900145; avg_err: 0.00123946; sd: 0.201106; counts: 26327
sfh 0.141685 0.0416264 0.116347 0.0356851 #avg: 0.0984896; avg_err: 0.00137677; sd: 0.223385; counts: 26327
sfh 0.146748 0.0465234 0.121803 0.038492 #avg: 0.106089; avg_err: 0.00139963; sd: 0.227093; counts: 26327
sfh 0.15181 0.0506762 0.131462 0.0403147 #avg: 0.112807; avg_err: 0.00141713; sd: 0.229934; counts: 26327
sfh 0.156873 0.0548511 0.136386 0.0425371 #avg: 0.11793; avg_err: 0.0014223; sd: 0.230773; counts: 26327
sfh 0.161935 0.0582893 0.143369 0.0444099 #avg: 0.12354; avg_err: 0.00153271; sd: 0.248686; counts: 26327
sfh 0.166998 0.0618439 0.146347 0.0464087 #avg: 0.128637; avg_err: 0.00150501; sd: 0.244191; counts: 26327
sfh 0.17206 0.0639252 0.150692 0.0472102 #avg: 0.132659; avg_err: 0.00148053; sd: 0.24022; counts: 26327
sfh 0.177123 0.0656274 0.157257 0.0481927 #avg: 0.137022; avg_err: 0.00154236; sd: 0.250252; counts: 26327
sfh 0.182185 0.067621 0.163132 0.0494397 #avg: 0.139519; avg_err: 0.00148363; sd: 0.240724; counts: 26327
sfh 0.187248 0.069576 0.164028 0.0506046 #avg: 0.142682; avg_err: 0.00154851; sd: 0.25125; counts: 26327
sfh 0.19231 0.0720572 0.167952 0.0524714 #avg: 0.14504; avg_err: 0.00171079; sd: 0.27758; counts: 26327
sfh 0.197373 0.0738464 0.167611 0.0531848 #avg: 0.147295; avg_err: 0.00166071; sd: 0.269456; counts: 26327
sfh 0.202435 0.0750802 0.169581 0.0538465 #avg: 0.151446; avg_err: 0.00193582; sd: 0.314093; counts: 26327
sfh 0.207498 0.0772809 0.171377 0.0553988 #avg: 0.153011; avg_err: 0.00171179; sd: 0.277743; counts: 26327
sfh 0.21256 0.0784574 0.175576 0.055848 #avg: 0.155914; avg_err: 0.00166598; sd: 0.270311; counts: 26327
sfh 0.217623 0.0804489 0.179452 0.0569676 #avg: 0.159657; avg_err: 0.00172147; sd: 0.279314; counts: 26327
sfh 0.222685 0.0819122 0.184739 0.0578603 #avg: 0.161054; avg_err: 0.00165558; sd: 0.268622; counts: 26327
sfh 0.227748 0.0844659 0.186508 0.059929 #avg: 0.164291; avg_err: 0.00164912; sd: 0.267574; counts: 26327
sfh 0.23281 0.0869303 0.19225 0.0616788 #avg: 0.169187; avg_err: 0.00173785; sd: 0.281972; counts: 26327
sfh 0.237873 0.089346 0.194962 0.0631935 #avg: 0.17276; avg_err: 0.00186406; sd: 0.302449; counts: 26327
sfh 0.242935 0.0919823 0.194281 0.0652315 #avg: 0.175599; avg_err: 0.00186569; sd: 0.302714; counts: 26327
sfh 0.247998 0.093585 0.200652 0.0656746 #avg: 0.179684; avg_err: 0.00196765; sd: 0.319256; counts: 26327
sfh 0.25306 0.0956324 0.205336 0.0669594 #avg: 0.183061; avg_err: 0.00197044; sd: 0.319709; counts: 26327
sfh 0.258123 0.0989201 0.209285 0.0692751 #avg: 0.187612; avg_err: 0.00211159; sd: 0.342612; counts: 26327
sfh 0.263185 0.101472 0.214035 0.0705173 #avg: 0.190693; avg_err: 0.00196165; sd: 0.318284; counts: 26327
sfh 0.268248 0.104995 0.223056 0.0731053 #avg: 0.196252; avg_err: 0.0019878; sd: 0.322526; counts: 26327
sfh 0.27331 0.109049 0.226084 0.0759597 #avg: 0.201616; avg_err: 0.00202371; sd: 0.328353; counts: 26327
sfh 0.278373 0.11181 0.230251 0.0775969 #avg: 0.207298; avg_err: 0.00210119; sd: 0.340924; counts: 26327
sfh 0.283435 0.11678 0.236278 0.0810753 #avg: 0.212424; avg_err: 0.00209814; sd: 0.34043; counts: 26327
sfh 0.288498 0.119297 0.242908 0.0820538 #avg: 0.21615; avg_err: 0.00203919; sd: 0.330865; counts: 26327
sfh 0.29356 0.124389 0.24377 0.0861306 #avg: 0.222231; avg_err: 0.00220361; sd: 0.357541; counts: 26327
sfh 0.298623 0.128028 0.24818 0.0881707 #avg: 0.228084; avg_err: 0.00215003; sd: 0.348849; counts: 26327
sfh 0.303685 0.132508 0.253324 0.0916614 #avg: 0.235846; avg_err: 0.00226284; sd: 0.367152; counts: 26327
sfh 0.308748 0.136409 0.257176 0.093537 #avg: 0.241502; avg_err: 0.00226752; sd: 0.367912; counts: 26327
sfh 0.31381 0.141459 0.262724 0.0974618 #avg: 0.247524; avg_err: 0.00231072; sd: 0.374922; counts: 26327
sfh 0.318873 0.145155 0.267142 0.0988886 #avg: 0.254241; avg_err: 0.00232931; sd: 0.377937; counts: 26327
sfh 0.323935 0.151156 0.276293 0.103782 #avg: 0.262186; avg_err: 0.00243725; sd: 0.395451; counts: 26327
sfh 0.328997 0.15514 0.285918 0.105267 #avg: 0.268313; avg_err: 0.00244137; sd: 0.396119; counts: 26327
sfh 0.33406 0.160858 0.295291 0.109131 #avg: 0.276081; avg_err: 0.00255457; sd: 0.414486; counts: 26327
sfh 0.339122 0.165676 0.300264 0.112041 #avg: 0.284522; avg_err: 0.00257746; sd: 0.418201; counts: 26327
sfh 0.344185 0.171741 0.307089 0.115737 #avg: 0.291355; avg_err: 0.00251603; sd: 0.408233; counts: 26327
sfh 0.349247 0.178142 0.316179 0.119643 #avg: 0.300626; avg_err: 0.00262346; sd: 0.425664; counts: 26327
sfh 0.35431 0.186133 0.327566 0.124172 #avg: 0.310825; avg_err: 0.002875; sd: 0.466478; counts: 26327
sfh 0.359372 0.193871 0.330142 0.129675 #avg: 0.323511; avg_err: 0.00320519; sd: 0.520051; counts: 26327
sfh 0.364435 0.199524 0.343126 0.132912 #avg: 0.33367; avg_err: 0.00305819; sd: 0.4962; counts: 26327
sfh 0.369497 0.206237 0.354678 0.137501 #avg: 0.345006; avg_err: 0.00322651; sd: 0.52351; counts: 26327
sfh 0.37456 0.213496 0.363351 0.141345 #avg: 0.355828; avg_err: 0.00321727; sd: 0.522011; counts: 26327
sfh 0.379622 0.219026 0.367363 0.144031 #avg: 0.363424; avg_err: 0.00325051; sd: 0.527404; counts: 26327
sfh 0.384685 0.224587 0.378745 0.147261 #avg: 0.371; avg_err: 0.00324541; sd: 0.526577; counts: 26327
sfh 0.389747 0.232703 0.385308 0.153018 #avg: 0.38202; avg_err: 0.00333319; sd: 0.54082; counts: 26327
sfh 0.39481 0.238675 0.400962 0.157727 #avg: 0.394072; avg_err: 0.00351909; sd: 0.570983; counts: 26327
sfh 0.399872 0.244653 0.415856 0.159988 #avg: 0.405567; avg_err: 0.00366704; sd: 0.594987; counts: 26327
sfh 0.404935 0.253356 0.417313 0.16559 #avg: 0.417065; avg_err: 0.00366643; sd: 0.594889; counts: 26327
sfh 0.409997 0.261805 0.431909 0.17089 #avg: 0.430227; avg_err: 0.00384596; sd: 0.624018; counts: 26327
sfh 0.41506 0.267583 0.444828 0.174619 #avg: 0.438751; avg_err: 0.00370574; sd: 0.601267; counts: 26327
sfh 0.420122 0.276194 0.465325 0.181069 #avg: 0.450367; avg_err: 0.00367361; sd: 0.596054; counts: 26327
sfh 0.425185 0.285841 0.469097 0.189467 #avg: 0.458805; avg_err: 0.00359797; sd: 0.583781; counts: 26327
sfh 0.430247 0.292774 0.483583 0.193917 #avg: 0.465397; avg_err: 0.00356183; sd: 0.577917; counts: 26327
sfh 0.43531 0.302756 0.489375 0.200495 #avg: 0.480324; avg_err: 0.00381295; sd: 0.618662; counts: 26327
sfh 0.440372 0.312213 0.499864 0.207206 #avg: 0.493481; avg_err: 0.00389245; sd: 0.631561; counts: 26327
sfh 0.445435 0.321432 0.519355 0.213787 #avg: 0.505547; avg_err: 0.00399581; sd: 0.648331; counts: 26327
sfh 0.450497 0.330334 0.542878 0.220767 #avg: 0.519521; avg_err: 0.00403551; sd: 0.654773; counts: 26327
sfh 0.45556 0.338083 0.552051 0.225172 #avg: 0.533443; avg_err: 0.00407375; sd: 0.660977; counts: 26327
sfh 0.460622 0.347909 0.570289 0.23185 #avg: 0.548316; avg_err: 0.00424342; sd: 0.688507; counts: 26327
sfh 0.465685 0.354791 0.590863 0.237032 #avg: 0.560325; avg_err: 0.00427468; sd: 0.69358; counts: 26327
sfh 0.470747 0.366587 0.605209 0.246206 #avg: 0.579697; avg_err: 0.00470577; sd: 0.763524; counts: 26327
sfh 0.47581 0.376844 0.624746 0.253668 #avg: 0.595376; avg_err: 0.00458583; sd: 0.744064; counts: 26327
sfh 0.480872 0.391276 0.643344 0.265169 #avg: 0.612028; avg_err: 0.00462254; sd: 0.75002; counts: 26327
sfh 0.485935 0.403785 0.670845 0.275461 #avg: 0.6276; avg_err: 0.0046874; sd: 0.760544; counts: 26327
sfh 0.490997 0.41771 0.69314 0.287101 #avg: 0.648272; avg_err: 0.0049169; sd: 0.797781; counts: 26327
sfh 0.49606 0.427946 0.711654 0.292927 #avg: 0.663439; avg_err: 0.00493452; sd: 0.800641; counts: 26327
sfh 0.501122 0.440567 0.727213 0.302072 #avg: 0.680026; avg_err: 0.00501235; sd: 0.813268; counts: 26327
sfh 0.506185 0.450124 0.742256 0.30864 #avg: 0.695522; avg_err: 0.00511505; sd: 0.829932; counts: 26327
sfh 0.511247 0.46485 0.75535 0.324065 #avg: 0.705429; avg_err: 0.00504166; sd: 0.818024; counts: 26327
