#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.63073e+07 2.07214e-05 2.07214e-05 6.90706e-06 0 0 0 0.000120122 5.09873e-06 0 0 0 434334
1.57007e+08 2.74115e-05 2.74115e-05 1.37056e-05 0 0 0 0.000306544 1.34302e-05 0 0 0 145924
2.48817e+08 9.71448e-05 9.71448e-05 2.9289e-05 0 0 0 0.000591916 2.20574e-05 0 0 0 113233
3.94416e+08 0.00023909 0.00023909 5.21678e-05 0 0 0 0.00118787 3.60175e-05 0 0 0 87833
6.25511e+08 0.000262375 0.000262375 6.18348e-05 0 0 0 0.00206499 5.61351e-05 0 0 0 68604
9.898e+08 0.000855241 0.000855241 0.000126046 0 0 0 0.00372511 8.9866e-05 0 0 0 53786
1.57055e+09 0.00140144 0.00140144 0.000183891 0 0 0 0.00645694 0.000139465 0 0 0 41386
2.49017e+09 0.00295444 0.00295444 0.000302676 0 0 0 0.0106263 0.000212179 0 0 0 32155
3.94297e+09 0.00462681 0.00462681 0.000432346 0 0 0 0.0176988 0.000330378 0 0.0249363 0 24639
6.25588e+09 0.00837314 0.00837314 0.000653101 0 0 0 0.0270049 0.000472075 0 0.050788 0 19467
9.9202e+09 0.0127315 0.0127315 0.000899038 0 0 0 0.0412493 0.00068326 0 0.0920415 0 15552
1.57436e+10 0.0236677 0.0237471 0.00136162 0 0 0 0.062333 0.00095183 0 0.149975 0 12591
2.49251e+10 0.0350404 0.0351334 0.00177998 0 0 0 0.0826757 0.00118467 0.0234189 0.171067 0.0234189 10759
3.94436e+10 0.0425858 0.0428218 0.00221166 0 0 0 0.100487 0.0014609 0.0381099 0.194724 0.0381099 8477
6.21452e+10 0.0510379 0.0510379 0.00274965 0 0 0 0.116868 0.00179954 0.0591028 0.208337 0.0591028 6407
9.76606e+10 0.0577122 0.0577122 0.003752 0 0 0 0.131196 0.00241007 0.0752704 0.21316 0.0752704 3864
1.53329e+11 0.0565291 0.0565291 0.00549236 0 0 0 0.136013 0.0036476 0.0840908 0.212517 0.0840908 1769
2.40601e+11 0.040493 0.040493 0.00827794 0 0 0 0.125147 0.00632686 0.0647842 0.217891 0.0647842 568
3.78342e+11 0.0352113 0.0352113 0.015522 0 0 0 0.14255 0.0131544 0.0941063 0.218991 0.0941063 142
5.85718e+11 0 0 0 0 0 0 0.0782955 0.0296907 0.0362601 0.165184 0.0362601 17
8.96525e+11 0 0 0 0 0 0 0.401494 0.401494 0.401494 0 0 1
