#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.37386e+09 6.55113e+08 1.49968e+07 4.98898e+08 4.45063e+08 1.65471e+08 2.2535e+09 4.09785e+07 2.04105e+09 1.6352e+09 1.25022e+09 990
1.62317e+10 5.81447e+08 1.38028e+07 4.91267e+08 3.25752e+08 1.57706e+08 1.73087e+09 4.56561e+07 1.29157e+09 1.65646e+09 6.67579e+08 744
2.57635e+10 6.18012e+08 9.10448e+06 5.00305e+08 4.1505e+08 1.66644e+08 1.43307e+09 2.39385e+07 1.12466e+09 1.16507e+09 5.00674e+08 1535
4.06925e+10 6.41348e+08 6.55453e+06 5.00671e+08 4.66411e+08 1.67007e+08 1.41494e+09 1.57535e+07 1.20812e+09 1.08161e+09 5.84132e+08 2985
6.3958e+10 6.91627e+08 5.61971e+06 5.82246e+08 4.58241e+08 2.48502e+08 1.43708e+09 1.22766e+07 1.20812e+09 1.11416e+09 5.84132e+08 5162
1.00677e+11 7.18144e+08 5.36271e+06 5.83762e+08 4.99068e+08 2.49961e+08 1.48965e+09 1.11667e+07 1.29157e+09 1.08087e+09 6.67579e+08 6587
1.58083e+11 7.69698e+08 5.78631e+06 5.84172e+08 5.83513e+08 2.50337e+08 1.53126e+09 1.13516e+07 1.29157e+09 1.24596e+09 6.67579e+08 7147
2.50118e+11 8.38433e+08 6.68525e+06 6.6675e+08 6.52742e+08 2.9008e+08 1.6014e+09 1.21371e+07 1.375e+09 1.2449e+09 7.51009e+08 6723
3.93552e+11 9.26298e+08 8.23934e+06 7.45028e+08 7.50683e+08 3.34535e+08 1.60134e+09 1.35027e+07 1.29157e+09 1.41057e+09 6.67579e+08 5710
6.22466e+11 9.99968e+08 1.06384e+07 8.17019e+08 7.65316e+08 4.02158e+08 1.63737e+09 1.60425e+07 1.375e+09 1.32714e+09 7.51009e+08 4116
9.78198e+11 1.10392e+09 1.49545e+07 8.74274e+08 9.49087e+08 4.57264e+08 1.62325e+09 1.98491e+07 1.375e+09 1.40925e+09 7.51009e+08 2654
1.54216e+12 1.25047e+09 2.19625e+07 1.00085e+09 1.07942e+09 5.33815e+08 1.48938e+09 2.48702e+07 1.20812e+09 1.24692e+09 6.2399e+08 1504
2.43694e+12 1.39429e+09 3.5432e+07 1.16782e+09 1.14281e+09 6.67092e+08 1.44976e+09 3.78407e+07 1.12466e+09 1.24778e+09 5.00674e+08 657
3.86062e+12 1.40649e+09 5.70409e+07 1.14763e+09 1.22147e+09 6.07018e+08 1.31699e+09 5.05694e+07 1.0412e+09 1.08283e+09 5.00587e+08 282
6.03255e+12 1.64089e+09 8.85513e+07 1.50004e+09 1.2021e+09 8.34897e+08 1.18322e+09 6.82248e+07 9.57732e+08 9.67774e+08 4.58467e+08 125
9.33288e+12 2.01588e+09 1.998e+08 1.83183e+09 1.66036e+09 1.2477e+09 9.11689e+08 1.08653e+08 6.23988e+08 7.51009e+08 1.66724e+08 40
1.56772e+13 2.06323e+09 2.79377e+08 1.74155e+09 1.39057e+09 5.33428e+08 1.10015e+09 1.88736e+08 8.74274e+08 5.84129e+08 4.1701e+08 17
2.2331e+13 2.43288e+09 4.28318e+08 3.02968e+09 3.4879e+08 2.21965e+09 1.43935e+09 5.05403e+08 8.74274e+08 2.28417e+09 4.68659e+08 6
3.65063e+13 2.76574e+09 1.30734e+09 4.07307e+09 0 2.61467e+09 4.83309e+08 1.62757e+07 4.99584e+08 0 3.25514e+07 2
7.12353e+13 3.52815e+09 3.52815e+09 3.52815e+09 0 0 1.54178e+09 1.54178e+09 1.54178e+09 0 0 1
