#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.43431e+07 0 0 0 0 0 0 0.0427698 0.0020195 0.0319859 0.0398089 0.0188221 475
1.6228e+08 0 0 0 0 0 0 0.0556199 0.00281044 0.0389897 0.0729191 0.025826 395
2.53081e+08 0.0018315 0.0018315 0.0018315 0 0 0 0.0589903 0.00246221 0.0397688 0.0750302 0.026605 546
4.00344e+08 0 0 0 0 0 0 0.0644253 0.00235642 0.0397688 0.0796648 0.026605 739
6.32312e+08 0.0045403 0.0045403 0.00226627 0 0 0 0.0743912 0.00236038 0.061059 0.0788071 0.0478953 881
1.00978e+09 0.00821168 0.00821168 0.00272721 0 0 0 0.0828255 0.00230131 0.0630138 0.0957988 0.0498501 1096
1.59533e+09 0.0078125 0.0078125 0.0025951 0 0 0 0.0972903 0.00254793 0.0667627 0.108745 0.0533286 1152
2.52076e+09 0.0134175 0.0134175 0.0032336 0 0 0 0.108576 0.00272134 0.0858593 0.116111 0.0725629 1267
4.0027e+09 0.0123743 0.0123743 0.00307557 0 0 0 0.122006 0.00283602 0.090421 0.134546 0.0538131 1293
6.25815e+09 0.0146492 0.0146492 0.00333733 0 0 0 0.144038 0.00306226 0.116153 0.139864 0.0789267 1297
1.00016e+10 0.0175 0.0175 0.00378683 0 0 0 0.157775 0.0034701 0.134143 0.144547 0.0958768 1200
1.58288e+10 0.0211454 0.0211454 0.00427229 0 0 0 0.167957 0.00377959 0.137342 0.162225 0.0994177 1135
2.50337e+10 0.027551 0.027551 0.00523132 0 0 0 0.17552 0.00418984 0.139697 0.17317 0.101431 980
3.94361e+10 0.0275779 0.0275779 0.00567395 0 0 0 0.197171 0.00469505 0.177031 0.161529 0.116774 834
6.28078e+10 0.0403509 0.0403509 0.00824948 0 0 0 0.189428 0.00547153 0.177906 0.140178 0.119947 570
9.71649e+10 0.0144092 0.0144092 0.00640664 0 0 0 0.191883 0.00679005 0.174061 0.16324 0.113024 347
1.511e+11 0.025974 0.025974 0.0128591 0 0 0 0.193691 0.011241 0.167775 0.191247 0.107222 154
2.43195e+11 0 0 0 0 0 0 0.156401 0.0188612 0.130555 0.11478 0.0911826 45
3.74081e+11 0 0 0 0 0 0 0.219708 0.0299114 0.184021 0.169342 0.0762403 11
5.50195e+11 0 0 0 0 0 0 0.0605568 0.023534 0.0840908 0 0.0470681 2
