#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.72163e+07 0.00850491 0.00871927 0.000114738 0 0 0 0.00191489 1.5169e-05 0 0 0 690425
1.57366e+08 0.0166579 0.0172433 0.000261621 0 0 0 0.00353856 3.34177e-05 0 0 0 264799
2.49106e+08 0.0250785 0.026123 0.000356456 0 0 0 0.00517851 4.64632e-05 0 0 0 217318
3.94557e+08 0.0336235 0.0351729 0.000464102 0 0 0 0.00704176 6.26932e-05 0 0 0 172320
6.25617e+08 0.0479817 0.0507638 0.000630501 0 0 0 0.00975756 8.62885e-05 0 0.0104763 0 135510
9.90608e+08 0.0655191 0.0700587 0.000835113 0 0 0 0.0130937 0.00011449 0 0.0206314 0 106839
1.57156e+09 0.087345 0.0937855 0.00107286 0 0 0 0.0173682 0.000151249 0 0.0313235 0 85397
2.49313e+09 0.114854 0.125745 0.00138705 0 0 0 0.0227885 0.000196786 0 0.0455656 0 69140
3.95267e+09 0.149713 0.166092 0.00173194 0 0 0 0.0298705 0.000255426 0 0.0627278 0 57697
6.28152e+09 0.192554 0.218478 0.00215012 0 1 0 0.0393966 0.000327111 0 0.0863669 0 48911
9.93462e+09 0.246881 0.286326 0.00259915 0 1 0 0.0516102 0.000409768 0.0103088 0.104635 0.0103088 42717
1.57483e+10 0.311732 0.373838 0.00318136 0 1 0 0.0680181 0.000516553 0.0209909 0.131445 0.0209909 36679
2.48619e+10 0.373547 0.462946 0.00383473 0 1 0 0.0885414 0.000669042 0.0407052 0.15452 0.0407052 30280
3.91985e+10 0.449907 0.573651 0.00481911 0 1 0 0.114414 0.000887364 0.0663955 0.17647 0.0663955 22498
6.15273e+10 0.517065 0.67277 0.00644354 1 0 1 0.144264 0.00126681 0.099218 0.195393 0.099218 13654
9.57373e+10 0.567577 0.752018 0.0101896 1 1 1 0.183755 0.00225083 0.138847 0.231928 0.123488 5823
1.49661e+11 0.60027 0.801485 0.020394 1 1 1 0.245318 0.00539528 0.197885 0.287571 0.168679 1481
2.32172e+11 0.655462 0.869748 0.0513896 1 1 1 0.376368 0.0155647 0.396617 0.251161 0.330243 238
3.56296e+11 0.391304 0.695652 0.221697 0 2 0 0.610921 0.0471166 0.698066 0.0927106 0.371195 23
6.32798e+11 0 0 0 0 0 0 0.799952 0.0283933 0.801475 0.0543558 0.102703 5
