#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.92102e+09 0.000417963 0.000423627 9.05967e-06 0 0 0 0.000138626 1.79094e-06 0 0 0 5297115
1.56336e+10 0.000300313 0.000305638 1.29755e-05 0 0 0 9.58373e-05 2.00659e-06 0 0 0 1878041
2.46846e+10 0.000129781 0.000130582 1.02899e-05 0 0 0 6.30503e-05 1.83956e-06 0 0 0 1248259
3.90833e+10 0.000110581 0.000110581 1.16556e-05 0 0 0 8.37364e-05 2.52264e-06 0 0 0 813884
6.19743e+10 0.000369829 0.000369829 2.64115e-05 0 0 0 0.000226001 4.99036e-06 0 0 0 529974
9.8369e+10 0.00127196 0.00127778 6.12237e-05 0 0 0 0.000635809 1.04603e-05 0 0 0 343564
1.55848e+11 0.00444051 0.0044675 0.000142311 0 0 0 0.00183414 2.38867e-05 0 0 0 222272
2.46789e+11 0.0125971 0.0127304 0.000300041 0 0 0 0.00448578 4.92248e-05 0 0 0 142572
3.90827e+11 0.0304828 0.0308297 0.000584918 0 0 0 0.0101845 9.98332e-05 0 0.0150186 0 89362
6.17875e+11 0.0673742 0.0690903 0.00112478 0 0 0 0.0206784 0.00019281 0 0.0448063 0 53611
9.77829e+11 0.123202 0.127174 0.00195308 0 0 0 0.0374598 0.000353087 0 0.0884334 0 31217
1.54658e+12 0.193697 0.201694 0.00324031 0 1 0 0.0607621 0.000625752 0.028462 0.108985 0.028462 16882
2.44003e+12 0.263107 0.279089 0.00532468 0 1 0 0.0898361 0.00110115 0.0579884 0.133843 0.0579884 8259
3.8565e+12 0.288337 0.303853 0.00792095 0 1 0 0.116402 0.0018423 0.0864865 0.153228 0.0864865 3867
6.09754e+12 0.295625 0.30875 0.0122429 0 1 0 0.132823 0.00303537 0.102895 0.153102 0.0888787 1600
9.6767e+12 0.306649 0.324288 0.0186907 0 1 0 0.157866 0.00476097 0.131553 0.164244 0.109805 737
1.53676e+13 0.285714 0.3 0.029242 0 1 0 0.159235 0.00712665 0.142068 0.137817 0.112899 280
2.41512e+13 0.215517 0.215517 0.0383428 0 1 0 0.169388 0.0112138 0.153943 0.127497 0.111218 116
3.7513e+13 0.222222 0.222222 0.052799 0 1 0 0.173991 0.0147006 0.166381 0.159936 0.11516 63
6.12928e+13 0.0869565 0.0869565 0.0600739 0 0 0 0.168971 0.0220101 0.171091 0.130003 0.120399 23
9.36709e+13 0.3125 0.375 0.154785 0 1 0 0.193379 0.0262834 0.199 0.052463 0.0887175 16
1.36788e+14 0.25 0.25 0.25 0 1 0 0.0886129 0.023109 0.10288 0.0263473 0.0807544 4
