#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
9.80159e+07 1 0 0 0 0 0 0 0.11582 0.00823727 0.114596 0.0160638 0.0123921 0.152939 0.0125029 0.163124 0.00450021 0.0350556 0.174977 0.00690026 0.176156 0.0101391 0.0136767 3
1.56788e+08 1 0 0 0 0 0 0 0.119465 0.00759462 0.127938 0.0137878 0.0298557 0.148102 0.00818777 0.141575 0.0367252 0.0181161 0.175425 0.00429913 0.17846 0.0112021 0.0194059 9
2.71955e+08 1 0 0 0 0 0 0 0.130383 0.00466074 0.13475 0.00783803 0.018107 0.153461 0.00668947 0.154947 0.00937699 0.0100389 0.179016 0.00266813 0.179193 0.00416335 0.00635789 7
4.29365e+08 1 0 0 0 0 0 0 0.135178 0.00599537 0.135173 0.027946 0.0227688 0.164597 0.00337615 0.164934 0.00933897 0.0102874 0.183922 0.00188239 0.185557 0.00366651 0.0111214 12
6.21728e+08 1 0 0 0 0 0 0 0.127541 0.00402004 0.130321 0.0115805 0.0225827 0.154475 0.00327248 0.157714 0.00882484 0.0132516 0.177383 0.00177963 0.175617 0.010783 0.00574189 19
9.53097e+08 1 0 1.26112e+07 1.26112e+07 0 0 0 0.119819 0.00297194 0.120294 0.0164934 0.0127583 0.148087 0.00263793 0.149768 0.0123533 0.0137836 0.174568 0.00227954 0.176078 0.0102549 0.0103513 27
1.68037e+09 1 0 0 0 0 0 0 0.124895 0.00338588 0.12391 0.0202013 0.0224354 0.153467 0.00315954 0.15391 0.0181734 0.0189588 0.17684 0.00226462 0.179504 0.00854237 0.0108424 28
2.59012e+09 1 0 1.00801e+07 1.00801e+07 0 0 0 0.129127 0.00354341 0.12576 0.0361228 0.0177519 0.156564 0.00281568 0.156403 0.0212467 0.0218136 0.178682 0.00197056 0.180361 0.0123997 0.016535 42
3.991e+09 1 0 1.00147e+07 1.00147e+07 0 0 0 0.131391 0.00271635 0.134398 0.0129811 0.0148494 0.161036 0.00201332 0.159149 0.0163899 0.00618534 0.179789 0.00160361 0.178488 0.0123094 0.00983028 34
6.29602e+09 1 0 9.72861e+06 9.72861e+06 0 0 0 0.125432 0.00326576 0.124552 0.0226164 0.0193104 0.153653 0.00248994 0.154966 0.013955 0.0205426 0.178267 0.00170006 0.18055 0.00635889 0.0144423 35
9.77691e+09 1 0 1.03182e+07 1.03182e+07 0 0 0 0.135373 0.0035445 0.131262 0.025529 0.0132922 0.161311 0.00255632 0.160272 0.0164814 0.0127935 0.181482 0.00152857 0.180729 0.00995442 0.0103989 33
1.505e+10 1 0 2.61924e+07 1.81466e+07 0 0 0 0.133368 0.00302759 0.130181 0.0192056 0.0107568 0.160693 0.00269484 0.162376 0.0124458 0.0185288 0.181819 0.0018439 0.183455 0.00822555 0.0137774 26
2.35266e+10 1 0 2.80037e+07 2.80037e+07 0 0 0 0.134551 0.00424414 0.133483 0.0218768 0.0131133 0.159699 0.00421637 0.162285 0.0195774 0.0246863 0.178219 0.00338154 0.179838 0.0149792 0.0156665 17
4.03976e+10 1 0 5.67502e+07 3.8261e+07 0 3.40501e+08 0 0.144086 0.00655519 0.148978 0.0231241 0.0348613 0.168041 0.00335746 0.169315 0.0128673 0.0164549 0.180818 0.00333435 0.179721 0.0120992 0.0126827 12
6.27883e+10 1 0 7.23793e+07 7.23793e+07 0 0 0 0.140392 0.00516561 0.140611 0.0154756 0.00921904 0.159327 0.00597956 0.166366 0.00931421 0.0166819 0.174549 0.00526877 0.181522 0.00316113 0.0127277 8
8.73292e+10 1 0 0 0 0 0 0 0.137198 0.00583771 0.138426 0.00821236 0.0118978 0.160115 0.0104504 0.154577 0.0257612 0.0091458 0.175053 0.0097824 0.176376 0.0149205 0.0188891 3
1.57074e+11 1 0 0 0 0 0 0 0.138672 0.0084386 0.148815 0.00358196 0.0338758 0.168343 0.00601123 0.175728 0.00271162 0.0240106 0.187929 0.0051482 0.193575 0.00080882 0.0209507 4
2.07e+11 1 1 0 0 0 0 0 0.162457 0.162457 0.162457 0 0 0.175497 0.175497 0.175497 0 0 0.191625 0.191625 0.191625 0 0 1
