#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.14719e+07 0.0413504 0.0421356 0.00331309 0 0 0 0.0486896 0.000878891 0.0296016 0.0600838 0.0240827 3821
1.59755e+08 0.0619958 0.0632696 0.00512438 0 0 0 0.0558912 0.00116109 0.0373541 0.0656988 0.0317963 2355
2.53006e+08 0.0735452 0.0771153 0.00528843 0 0 0 0.0622767 0.00120832 0.0414589 0.0724635 0.0357338 2801
3.98375e+08 0.0884465 0.0913838 0.0053876 0 0 0 0.0665633 0.00119143 0.0469794 0.0760034 0.0412543 3064
6.33203e+08 0.103002 0.108593 0.00565343 0 0 0 0.0755851 0.00126261 0.0504603 0.0899239 0.0348454 3398
1.00254e+09 0.135279 0.145944 0.00642622 0 0 0 0.0851208 0.00136141 0.058674 0.102028 0.0430591 3563
1.5878e+09 0.156504 0.169327 0.0065981 0 0 0 0.0947111 0.00140201 0.0691373 0.101943 0.0531491 3821
2.52483e+09 0.183935 0.202095 0.00682304 0 1 0 0.109087 0.00154409 0.0791066 0.123108 0.0626559 4295
4.007e+09 0.24159 0.270606 0.00735909 0 1 0 0.125041 0.00157848 0.096237 0.132627 0.0701759 4756
6.35429e+09 0.27583 0.312534 0.00732942 0 1 0 0.146922 0.00172275 0.112969 0.153832 0.0848142 5449
1.00982e+10 0.326463 0.385287 0.00738654 0 1 0 0.172237 0.00170898 0.138507 0.169747 0.100351 6647
1.6044e+10 0.400956 0.483942 0.00723925 0 1 0 0.212583 0.00182908 0.173988 0.209535 0.118205 8158
2.52909e+10 0.459065 0.565744 0.00689255 0 1 0 0.250069 0.00175158 0.214763 0.223071 0.142941 10077
3.98015e+10 0.514707 0.645023 0.00686741 1 0 1 0.291096 0.00175137 0.26585 0.226888 0.169457 10981
6.2699e+10 0.522203 0.661819 0.00718058 1 0 1 0.341287 0.00192407 0.32545 0.234066 0.19844 10314
9.84992e+10 0.498368 0.632493 0.00831578 0 1 0 0.401008 0.00233964 0.398948 0.235319 0.229681 7657
1.53425e+11 0.465513 0.575018 0.0107199 0 1 0 0.474935 0.00315176 0.492846 0.204866 0.245738 4219
2.40047e+11 0.377856 0.452255 0.0154247 0 1 0 0.577214 0.00471072 0.620314 0.147156 0.257779 1707
3.75463e+11 0.266284 0.321839 0.026147 0 1 0 0.680306 0.00694701 0.727316 0.0873792 0.187461 522
5.92032e+11 0.23 0.28 0.0569955 0 1 0 0.750823 0.010534 0.767085 0.0843587 0.10862 100
9.78141e+11 0 0 0 0 0 0 0.800817 0.0331093 0.842999 0.0356101 0.133982 8
1.32315e+12 0 0 0 0 0 0 0.840602 0.00671959 0.847322 0 0.0134392 2
