#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.54109e+07 1 0 4.34453e+08 7.44319e+06 0 9.57732e+08 0 0.240143 0.00100175 0.227346 0.083576 0.0606585 0.437944 0.000849114 0.443395 0.0567181 0.0695305 0.585854 0.000440697 0.592378 0.0254132 0.0389349 6188
1.59101e+08 1 0 4.72913e+08 8.629e+06 0 1.0412e+09 0 0.240519 0.00108167 0.227403 0.0816446 0.0564669 0.442428 0.000899684 0.447409 0.0545833 0.0651132 0.586627 0.000496446 0.593568 0.0252608 0.0396937 4899
2.51576e+08 1 0 5.31618e+08 8.83275e+06 4.57264e+08 6.95914e+08 4.57264e+08 0.248599 0.000993748 0.239692 0.0778904 0.0618573 0.447524 0.000796416 0.452759 0.0515123 0.0633348 0.586653 0.000488563 0.59425 0.0254929 0.04133 5554
3.99023e+08 1 0 6.06951e+08 9.35458e+06 4.57264e+08 8.34304e+08 4.57264e+08 0.25605 0.000960485 0.248633 0.0751797 0.0629685 0.453427 0.000782661 0.459066 0.0512235 0.0625151 0.586719 0.000508697 0.595081 0.026895 0.0443107 5791
6.31164e+08 1 0 6.94958e+08 9.9406e+06 5.40609e+08 8.74097e+08 5.40609e+08 0.264581 0.000950257 0.256618 0.0768194 0.0626556 0.45894 0.000761283 0.464306 0.0509769 0.0617593 0.586529 0.000524158 0.595919 0.0272151 0.0472102 5926
9.98812e+08 1 0 7.78826e+08 1.0851e+07 6.23988e+08 9.59429e+08 6.23988e+08 0.275817 0.000949499 0.270482 0.0744325 0.0673598 0.46653 0.000762742 0.472173 0.0505121 0.0640053 0.58611 0.000553257 0.595826 0.0289786 0.0493566 5967
1.57922e+09 1 0 8.71606e+08 1.16841e+07 6.67579e+08 1.04085e+09 6.67579e+08 0.285659 0.000940466 0.281234 0.0739664 0.068828 0.471744 0.00075784 0.478992 0.0482659 0.0637873 0.584424 0.000585595 0.595363 0.0289592 0.0523122 6001
2.51147e+09 1 0 9.80407e+08 1.26913e+07 7.90825e+08 1.08404e+09 7.90825e+08 0.295579 0.000936872 0.29352 0.0708359 0.0707972 0.474544 0.000782043 0.482026 0.0498031 0.0653201 0.580709 0.000634324 0.593066 0.0310752 0.0572953 5937
3.9892e+09 1 0 1.08861e+09 1.34873e+07 8.06053e+08 1.23499e+09 8.06053e+08 0.307814 0.000910376 0.305685 0.0709349 0.0689635 0.476655 0.000773939 0.485758 0.0481135 0.0664559 0.575952 0.000669548 0.588911 0.0330619 0.0618322 6079
6.3146e+09 1 0 1.25496e+09 1.50325e+07 9.57732e+08 1.41471e+09 9.57732e+08 0.314129 0.000923649 0.313151 0.0701294 0.0716621 0.470773 0.000819447 0.480517 0.0501689 0.0709815 0.565646 0.0007581 0.580138 0.0383843 0.0688383 6047
9.99653e+09 1 0 1.42126e+09 1.57906e+07 1.08452e+09 1.53538e+09 1.08452e+09 0.317958 0.000894972 0.316776 0.0712461 0.0713618 0.460134 0.000828386 0.469477 0.0532981 0.0724032 0.552113 0.000816905 0.568386 0.043002 0.0768809 6441
