#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.39284e+07 0.0651267 0.0672637 0.00261151 0 0 0 0.0650492 0.00073692 0.0411164 0.0798143 0.0353913 9827
1.59193e+08 0.0848333 0.0886005 0.00351553 0 0 0 0.0712638 0.000865706 0.0484409 0.0830316 0.0329916 7167
2.52055e+08 0.0993021 0.104567 0.00357151 0 0 0 0.0779001 0.000856967 0.0557147 0.0903122 0.0400998 8167
3.98927e+08 0.122941 0.130146 0.00383081 0 0 0 0.0867162 0.000882007 0.0604197 0.101446 0.0447471 8744
6.3229e+08 0.140751 0.149596 0.00398401 0 0 0 0.0971904 0.00093789 0.0692095 0.111311 0.053163 9158
9.99856e+08 0.166631 0.183421 0.00441311 0 1 0 0.107486 0.000999377 0.0787514 0.121245 0.0620707 9470
1.58315e+09 0.192868 0.211473 0.00460561 0 1 0 0.120691 0.0010825 0.0895687 0.131661 0.063746 9675
2.51517e+09 0.230493 0.256869 0.0049703 0 1 0 0.135889 0.0011692 0.10467 0.143627 0.0779588 10009
3.99546e+09 0.265736 0.301689 0.00519854 0 1 0 0.151699 0.00123892 0.118652 0.159169 0.0829387 10597
6.33273e+09 0.313213 0.359725 0.00534847 0 1 0 0.174186 0.00131384 0.139451 0.171856 0.101644 11481
1.00334e+10 0.347523 0.412395 0.00546266 0 1 0 0.19876 0.00136586 0.16307 0.191042 0.115265 12779
1.59411e+10 0.405618 0.489891 0.00536361 0 1 0 0.234096 0.00139424 0.197803 0.215538 0.131631 14987
2.52353e+10 0.45816 0.561137 0.00524717 0 1 0 0.268849 0.00138215 0.23714 0.227195 0.156614 17101
3.98425e+10 0.499972 0.624703 0.00530312 0 1 0 0.308656 0.00139983 0.28556 0.231587 0.178035 18111
6.25815e+10 0.512249 0.647119 0.00578029 1 0 1 0.353404 0.00154413 0.3406 0.227575 0.200536 15756
9.81577e+10 0.493929 0.619388 0.00694134 0 1 0 0.410375 0.00194675 0.407686 0.229578 0.22307 10625
1.53291e+11 0.433366 0.531698 0.00952489 0 1 0 0.496712 0.00279465 0.519939 0.188831 0.249604 5095
2.39715e+11 0.344183 0.418324 0.0156731 0 1 0 0.606559 0.00435298 0.6457 0.1319 0.240734 1659
3.77079e+11 0.260771 0.294785 0.0256515 0 1 0 0.708054 0.00645422 0.742151 0.0825906 0.144774 441
5.71052e+11 0.114286 0.142857 0.0510175 0 0 0 0.781358 0.00993468 0.797173 0.0612541 0.081594 70
9.19328e+11 0 0 0 0 0 0 0.797609 0.051957 0.847322 0.0201235 0.204091 4
