#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.40106e+07 0.00257732 0.00257732 0.00182126 0 0 0 0.0435706 0.0015764 0.0162007 0.0585175 0.00290426 776
1.61954e+08 0 0 0 0 0 0 0.0539528 0.00211153 0.0393721 0.0615827 0.0262083 648
2.53979e+08 0.00213904 0.00213904 0.00151172 0 0 0 0.0551877 0.00184006 0.0393721 0.0580956 0.0262083 935
4.01511e+08 0 0 0 0 0 0 0.0594168 0.00162591 0.0393721 0.0719004 0.0262083 1325
6.35963e+08 0.00242131 0.00242131 0.00120955 0 0 0 0.0664123 0.00162033 0.0400163 0.0796255 0.0269803 1652
1.01189e+09 0.00413793 0.00413793 0.00137677 0 0 0 0.0727937 0.00148961 0.0415107 0.0969026 0.0284747 2175
1.59746e+09 0.004423 0.004423 0.0013309 0 0 0 0.0827967 0.00156152 0.0630138 0.0856507 0.0499779 2487
2.53002e+09 0.00871688 0.00871688 0.00173606 0 0 0 0.0931385 0.00160001 0.0647751 0.101561 0.0517391 2868
3.99671e+09 0.00659341 0.00659341 0.00143427 0 0 0 0.1015 0.00157697 0.0821764 0.10334 0.0690126 3185
6.32539e+09 0.00882186 0.00882186 0.00157767 0 0 0 0.115568 0.00162835 0.0882716 0.123554 0.0748375 3514
1.00518e+10 0.0103797 0.0103797 0.00167527 0 0 0 0.125127 0.00168551 0.105025 0.121146 0.0685435 3661
1.58451e+10 0.0120668 0.0120668 0.00174969 0 0 0 0.134502 0.00173696 0.110047 0.135449 0.0735658 3895
2.51158e+10 0.0159275 0.0159275 0.00196 0 0 0 0.135229 0.00170179 0.110047 0.135287 0.0734161 4081
3.96272e+10 0.014531 0.014531 0.00194533 0 0 0 0.14476 0.00179687 0.124326 0.130061 0.087303 3785
6.25216e+10 0.018205 0.018205 0.00238965 0 0 0 0.145851 0.00194338 0.130042 0.126713 0.0931703 3131
9.78197e+10 0.0096432 0.0096432 0.00214638 0 0 0 0.144488 0.0022669 0.129885 0.11883 0.0926586 2074
1.53241e+11 0.0140845 0.0140845 0.00373952 0 0 0 0.1459 0.00341639 0.13067 0.118401 0.0938453 994
2.40436e+11 0.00651466 0.00651466 0.00459903 0 0 0 0.136464 0.0059933 0.108918 0.137989 0.0724746 307
3.74775e+11 0.0113636 0.0113636 0.0113636 0 0 0 0.15389 0.0115116 0.133359 0.136212 0.0969159 88
5.83949e+11 0 0 0 0 0 0 0.0746794 0.0196946 0.082377 0.00349529 0.0461641 8
8.96525e+11 0 0 0 0 0 0 0.126219 0.126219 0.126219 0 0 1
