#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.90415e+09 0.0660661 0.0750751 0.0162303 0 0 0 0.108069 0.00696368 0.0522394 0.18418 0.043253 333
1.64387e+10 0.00615385 0.00615385 0.00434471 0 0 0 0.0402685 0.00294738 0.0244816 0.0422801 0.0163659 325
2.60886e+10 0.0115473 0.0115473 0.00363254 0 0 0 0.0460559 0.00158443 0.0265841 0.0607464 0.0185187 866
4.07797e+10 0.0177229 0.0182599 0.00319529 0 0 0 0.051597 0.00121578 0.0382836 0.0593614 0.0303149 1862
6.42569e+10 0.0315671 0.0318489 0.00297524 0 0 0 0.0613806 0.00100434 0.0403123 0.0739153 0.0322469 3548
1.01376e+11 0.0475896 0.0488257 0.00317476 0 0 0 0.0753375 0.0010419 0.053946 0.0868339 0.0457125 4854
1.59297e+11 0.0719653 0.0748038 0.00353637 0 0 0 0.094036 0.00111788 0.0691082 0.104303 0.0464647 5989
2.51672e+11 0.108232 0.112082 0.00399012 0 0 0 0.116369 0.0011992 0.0873575 0.123227 0.0641112 6754
3.97311e+11 0.14038 0.145414 0.00433424 0 0 0 0.144956 0.00134995 0.117597 0.142278 0.0800688 7152
6.2884e+11 0.174547 0.182917 0.00507617 0 1 0 0.180731 0.00161735 0.157437 0.157623 0.105306 6451
9.90141e+11 0.203038 0.214339 0.0059547 0 1 0 0.217751 0.00191329 0.196383 0.171798 0.127346 5398
1.5631e+12 0.21971 0.231648 0.00716146 0 1 0 0.259358 0.00236226 0.247876 0.169686 0.148772 3937
2.46871e+12 0.21901 0.230575 0.00851479 0 1 0 0.295179 0.00288385 0.282587 0.174912 0.144421 2767
3.92768e+12 0.194522 0.204025 0.0100725 0 1 0 0.338648 0.00378159 0.333793 0.177081 0.1677 1789
6.18294e+12 0.164593 0.17512 0.0126635 0 1 0 0.353886 0.00490689 0.344887 0.178059 0.154259 1045
9.82465e+12 0.115789 0.119298 0.0140351 0 0 0 0.373112 0.0064185 0.372049 0.169589 0.16239 570
1.54337e+13 0.11194 0.115672 0.0202747 0 0 0 0.352692 0.00887899 0.346115 0.161483 0.136896 268
2.49552e+13 0.111111 0.111111 0.0281091 0 0 0 0.358545 0.0137622 0.355421 0.165891 0.160331 126
3.89179e+13 0.08 0.08 0.0387562 0 0 0 0.322292 0.0197493 0.306869 0.187593 0.140469 50
5.95991e+13 0.12 0.12 0.0663325 0 0 0 0.284865 0.0203705 0.308801 0.0545623 0.141874 25
9.12029e+13 0 0 0 0 0 0 0.289086 0.0484445 0.291448 0.175004 0.138975 6
2.63971e+14 0 0 0 0 0 0 0.195459 0.195459 0.195459 0 0 1
