#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.31613e+07 0.00485437 0.00485437 0.00485437 0 0 0 0.044899 0.00321493 0.0158413 0.0628847 0.00226448 206
1.61373e+08 0.00502513 0.00502513 0.00502513 0 0 0 0.0483442 0.00398609 0.0393721 0.0514504 0.0260757 199
2.52055e+08 0 0 0 0 0 0 0.0460546 0.00258674 0.0382663 0.0521547 0.0251025 303
4.00688e+08 0 0 0 0 0 0 0.0510241 0.0021701 0.0393721 0.0532941 0.0262083 444
6.40893e+08 0 0 0 0 0 0 0.0565973 0.00222883 0.0393721 0.0733552 0.0263361 606
1.0019e+09 0 0 0 0 0 0 0.0609974 0.00194826 0.0396063 0.0751927 0.0266936 931
1.59599e+09 0.00272727 0.00272727 0.00157316 0 0 0 0.073153 0.00195351 0.0625564 0.0730906 0.0495204 1100
2.52601e+09 0.00294118 0.00294118 0.00146896 0 0 0 0.0783928 0.00184904 0.0630138 0.077505 0.0499779 1360
3.97243e+09 0.00119474 0.00119474 0.000844558 0 0 0 0.0903895 0.00189232 0.0647842 0.0999803 0.0517482 1674
6.31893e+09 0.00679206 0.00679206 0.00187786 0 0 0 0.100724 0.00189907 0.0849517 0.100899 0.0716553 1914
1.0062e+10 0.00576646 0.00576646 0.00166023 0 0 0 0.110781 0.00189035 0.0887432 0.102555 0.0528348 2081
1.58735e+10 0.0106122 0.0106122 0.00207058 0 0 0 0.117955 0.00189508 0.0895665 0.118845 0.0531233 2450
2.52112e+10 0.00742115 0.00742115 0.00165356 0 0 0 0.1284 0.00186225 0.110047 0.117273 0.073223 2695
3.98211e+10 0.011781 0.011781 0.00200884 0 0 0 0.137041 0.00184886 0.112727 0.127824 0.0755011 2886
6.23625e+10 0.013754 0.013754 0.002343 0 0 0 0.141072 0.00200768 0.128384 0.119408 0.090949 2472
9.71267e+10 0.00775695 0.00775695 0.00223126 0 0 0 0.144082 0.00252479 0.129108 0.118684 0.0911839 1547
1.49922e+11 0.00905797 0.00905797 0.00403612 0 0 0 0.14039 0.00400121 0.131891 0.0990202 0.0950668 552
2.2855e+11 0 0 0 0 0 0 0.135381 0.0128014 0.109271 0.16547 0.0736136 69
3.58456e+11 0 0 0 0 0 0 0.130669 0.0556255 0.199517 0.0515211 0.163609 4
