#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.69027e+07 0.00764419 0.000120857 6.00339e+06 100974 0 0 0 0.286256 0.000115538 0.281017 0.0908437 0.0829574 0.517901 8.0977e-05 0.523635 0.0494688 0.0593559 0.636377 2.5416e-05 0.640199 0.0124075 0.0197798 519349
1.5715e+08 0.0131943 0.000264964 1.21474e+07 245537 0 0 0 0.296559 0.00018898 0.293092 0.0859866 0.0816857 0.523481 0.000121261 0.527265 0.0467357 0.0537485 0.63683 4.17069e-05 0.640519 0.0122007 0.0192123 185459
2.49034e+08 0.0193862 0.000357227 1.9455e+07 356100 0 0 0 0.306418 0.000207036 0.303913 0.0818417 0.0803986 0.526498 0.000129446 0.529372 0.0460591 0.0517968 0.637045 4.73289e-05 0.64093 0.0120513 0.0194238 148972
3.94523e+08 0.026674 0.000466519 2.82103e+07 479067 0 0 0 0.317546 0.000225759 0.315646 0.078764 0.0776998 0.529694 0.00014106 0.532254 0.0452421 0.0501357 0.637241 5.42574e-05 0.641369 0.0118746 0.019504 119292
6.25733e+08 0.0366887 0.00060876 4.31815e+07 686242 0 0 0 0.330426 0.000247911 0.328516 0.0768028 0.0754237 0.534269 0.000154388 0.536971 0.0438628 0.0494307 0.637517 6.35004e-05 0.642018 0.0118159 0.02003 95370
9.9305e+08 0.0479159 0.000769779 6.33368e+07 946994 0 0 0 0.342921 0.000270056 0.341084 0.0742574 0.072651 0.538765 0.00016973 0.541407 0.0434334 0.0486958 0.637806 7.36749e-05 0.642711 0.0115966 0.0203866 76989
1.57336e+09 0.062262 0.000960427 8.85692e+07 1.24157e+06 0 0 0 0.356105 0.000291713 0.353891 0.0730952 0.0693212 0.543045 0.000185029 0.546071 0.0421647 0.0480582 0.637592 8.6964e-05 0.643123 0.0115164 0.0211989 63297
2.49598e+09 0.0832426 0.00119723 1.25474e+08 1.65252e+06 0 0 0 0.367564 0.00031054 0.364972 0.0716146 0.067027 0.545 0.00020125 0.548308 0.0415316 0.0476235 0.636078 0.000105421 0.642534 0.0119926 0.0235091 53242
3.96414e+09 0.105544 0.00142484 1.73839e+08 2.11032e+06 0 4.15249e+08 0 0.377425 0.000328134 0.375484 0.0708416 0.0672545 0.544554 0.000217976 0.548276 0.0418152 0.0482057 0.633421 0.000126262 0.641341 0.0126318 0.0272729 46502
6.28362e+09 0.136476 0.00168738 2.39932e+08 2.67454e+06 0 6.23988e+08 0 0.384381 0.000342569 0.383526 0.0682079 0.0671287 0.539392 0.000244032 0.544055 0.0425202 0.0506652 0.628751 0.00015954 0.638492 0.0141123 0.0322903 41392
