#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#sm range: 11.25 - 11.75
#HM    Stats: 2.402940e+13 (median) + 4.027940e+13  / - 1.572058e+13
#SM    Stats: 2.288560e+11 (median) + 8.994800e+10  / - 3.828700e+10
#ObsSM Stats: 2.374720e+11 (median) + 9.850200e+10  / - 5.286101e+10
#VMP   Stats: 4.430500e+02 (median) + 1.598800e+02  / - 1.111700e+02
#ICL   Stats: 2.408230e+10 (median) + 6.599850e+10  / - 1.972630e+10
#SSFR  Stats: 1.035730e-12 (median) + 2.244328e-12  / - 7.033265e-13
sfh 0.055623 0 0 0 #avg: 2.77563e-20; avg_err: 2.14259e-20; sd: 6.20981e-19; counts: 841
sfh 0.060123 0 0 0 #avg: 7.92733e-15; avg_err: 1.88582e-15; sd: 5.46562e-14; counts: 841
sfh 0.062373 0 0 0 #avg: 4.9419e-14; avg_err: 8.42806e-15; sd: 2.44268e-13; counts: 841
sfh 0.064623 0 6.32093e-14 0 #avg: 1.5471e-13; avg_err: 2.15974e-14; sd: 6.25952e-13; counts: 841
sfh 0.066873 0 4.47882e-13 0 #avg: 3.7534e-13; avg_err: 4.34638e-14; sd: 1.2597e-12; counts: 841
sfh 0.069123 0 1.05566e-12 0 #avg: 7.36834e-13; avg_err: 7.86916e-14; sd: 2.2807e-12; counts: 841
sfh 0.071373 6.26637e-14 2.22644e-12 6.26637e-14 #avg: 1.28592e-12; avg_err: 1.08035e-13; sd: 3.13115e-12; counts: 841
sfh 0.073623 2.54081e-13 3.04901e-12 2.54081e-13 #avg: 1.78013e-12; avg_err: 1.28842e-13; sd: 3.7342e-12; counts: 841
sfh 0.075873 5.75384e-13 3.75571e-12 5.75384e-13 #avg: 2.30015e-12; avg_err: 1.46039e-13; sd: 4.23262e-12; counts: 841
sfh 0.078123 9.63955e-13 5.11826e-12 9.57944e-13 #avg: 3.20522e-12; avg_err: 2.15401e-13; sd: 6.24291e-12; counts: 841
sfh 0.080373 1.51228e-12 5.71236e-12 1.44888e-12 #avg: 4.10311e-12; avg_err: 2.63011e-13; sd: 7.6228e-12; counts: 841
sfh 0.082623 1.97043e-12 6.82185e-12 1.78798e-12 #avg: 4.80879e-12; avg_err: 2.76017e-13; sd: 7.99973e-12; counts: 841
sfh 0.085998 3.23516e-12 1.02211e-11 2.76015e-12 #avg: 7.25606e-12; avg_err: 4.13453e-13; sd: 1.1983e-11; counts: 841
sfh 0.089373 4.60057e-12 1.20721e-11 3.66301e-12 #avg: 9.68487e-12; avg_err: 5.58312e-13; sd: 1.61814e-11; counts: 841
sfh 0.092748 6.22319e-12 1.49003e-11 4.72121e-12 #avg: 1.28243e-11; avg_err: 7.79298e-13; sd: 2.25862e-11; counts: 841
sfh 0.096123 8.20016e-12 1.7721e-11 6.12783e-12 #avg: 1.49897e-11; avg_err: 7.24153e-13; sd: 2.09879e-11; counts: 841
sfh 0.099498 1.02886e-11 2.15936e-11 7.47784e-12 #avg: 1.81653e-11; avg_err: 8.25861e-13; sd: 2.39357e-11; counts: 841
sfh 0.102873 1.2393e-11 2.79686e-11 8.89179e-12 #avg: 2.22356e-11; avg_err: 1.04724e-12; sd: 3.03518e-11; counts: 841
sfh 0.106248 1.51573e-11 2.93345e-11 1.0776e-11 #avg: 2.70828e-11; avg_err: 1.35956e-12; sd: 3.94037e-11; counts: 841
sfh 0.109623 1.7296e-11 3.22038e-11 1.20277e-11 #avg: 3.12812e-11; avg_err: 1.63981e-12; sd: 4.75263e-11; counts: 841
sfh 0.112998 1.9644e-11 3.77479e-11 1.34118e-11 #avg: 3.65177e-11; avg_err: 1.95551e-12; sd: 5.6676e-11; counts: 841
sfh 0.116373 2.24796e-11 4.35738e-11 1.53099e-11 #avg: 4.1648e-11; avg_err: 2.09838e-12; sd: 6.08168e-11; counts: 841
sfh 0.119748 2.41451e-11 5.01761e-11 1.62809e-11 #avg: 4.54728e-11; avg_err: 2.24544e-12; sd: 6.50791e-11; counts: 841
sfh 0.123123 2.78367e-11 5.59271e-11 1.8924e-11 #avg: 5.20272e-11; avg_err: 2.67068e-12; sd: 7.74036e-11; counts: 841
sfh 0.126498 3.14617e-11 6.62545e-11 2.20207e-11 #avg: 5.83182e-11; avg_err: 3.08424e-12; sd: 8.93899e-11; counts: 841
