#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM    Stats: 7.294120e+12 (median) + 4.377980e+12  / - 2.429410e+12
#SM    Stats: 8.071550e+10 (median) + 5.522150e+10  / - 3.793950e+10
#ObsSM Stats: 7.888770e+10 (median) + 6.244631e+10  / - 3.844610e+10
#VMP   Stats: 3.248200e+02 (median) + 5.072000e+01  / - 3.167999e+01
#ICL   Stats: 2.698550e+09 (median) + 9.086050e+09  / - 1.933281e+09
#SSFR  Stats: 1.859359e-12 (median) + 2.991177e-12  / - 1.166261e-12
sfh 0.055623 0 0 0 #avg: 1.16303e-06; avg_err: 1.16258e-06; sd: 0.000144207; counts: 15387
sfh 0.060123 0 0 0 #avg: 0.000398472; avg_err: 4.43325e-05; sd: 0.00549901; counts: 15387
sfh 0.062373 0 0 0 #avg: 0.00276723; avg_err: 0.000216944; sd: 0.0269098; counts: 15387
sfh 0.064623 0 0 0 #avg: 0.00885832; avg_err: 0.000521996; sd: 0.0647485; counts: 15387
sfh 0.066873 0 0 0 #avg: 0.0229198; avg_err: 0.00106899; sd: 0.132597; counts: 15387
sfh 0.069123 0 0.00772076 0 #avg: 0.0489983; avg_err: 0.00193674; sd: 0.240234; counts: 15387
sfh 0.071373 0 0.051763 0 #avg: 0.0817105; avg_err: 0.0026969; sd: 0.334524; counts: 15387
sfh 0.073623 0 0.121606 0 #avg: 0.123454; avg_err: 0.00375004; sd: 0.465156; counts: 15387
sfh 0.075873 6.89467e-07 0.222759 6.89467e-07 #avg: 0.179907; avg_err: 0.00510019; sd: 0.632629; counts: 15387
sfh 0.078123 0.0134532 0.32369 0.0134532 #avg: 0.238773; avg_err: 0.00648868; sd: 0.804858; counts: 15387
sfh 0.080373 0.0403514 0.418157 0.0403514 #avg: 0.293518; avg_err: 0.00670219; sd: 0.831342; counts: 15387
sfh 0.082623 0.0789402 0.478651 0.0789402 #avg: 0.341121; avg_err: 0.00724952; sd: 0.899233; counts: 15387
sfh 0.085998 0.156715 0.657796 0.152649 #avg: 0.490435; avg_err: 0.00953112; sd: 1.18224; counts: 15387
