#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.501122 (z=0.995522)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM    Stats: 5.432350e+12 (median) + 3.217650e+12  / - 1.604410e+12
#SM    Stats: 6.683420e+10 (median) + 4.923580e+10  / - 3.250260e+10
#ObsSM Stats: 6.512070e+10 (median) + 5.711331e+10  / - 3.395500e+10
#VMP   Stats: 3.212700e+02 (median) + 4.987003e+01  / - 2.925000e+01
#ICL   Stats: 1.474040e+09 (median) + 4.380420e+09  / - 1.044110e+09
#SSFR  Stats: 3.190829e-12 (median) + 1.541157e-10  / - 2.205936e-12
sfh 0.055623 0 0 0 #avg: 9.46539e-07; avg_err: 9.44738e-07; sd: 0.000129997; counts: 18935
sfh 0.060123 0 0 0 #avg: 0.000458832; avg_err: 5.01728e-05; sd: 0.00690382; counts: 18935
sfh 0.062373 0 0 0 #avg: 0.00311011; avg_err: 0.00023092; sd: 0.0317748; counts: 18935
sfh 0.064623 0 0 0 #avg: 0.00920466; avg_err: 0.000470095; sd: 0.0646855; counts: 18935
sfh 0.066873 0 0 0 #avg: 0.0240362; avg_err: 0.00100253; sd: 0.137949; counts: 18935
sfh 0.069123 0 0.00758054 0 #avg: 0.0512165; avg_err: 0.00185364; sd: 0.255062; counts: 18935
sfh 0.071373 0 0.0497168 0 #avg: 0.0855378; avg_err: 0.00282073; sd: 0.388135; counts: 18935
sfh 0.073623 0 0.118589 0 #avg: 0.130188; avg_err: 0.00361805; sd: 0.497847; counts: 18935
sfh 0.075873 0 0.218905 0 #avg: 0.184622; avg_err: 0.00481238; sd: 0.662188; counts: 18935
sfh 0.078123 0.00994022 0.323391 0.00994022 #avg: 0.241121; avg_err: 0.00596745; sd: 0.821126; counts: 18935
sfh 0.080373 0.0335356 0.421396 0.0335356 #avg: 0.298658; avg_err: 0.00702917; sd: 0.96722; counts: 18935
sfh 0.082623 0.0681992 0.48531 0.0681992 #avg: 0.342243; avg_err: 0.00675725; sd: 0.929803; counts: 18935
sfh 0.085998 0.138446 0.657844 0.137638 #avg: 0.494733; avg_err: 0.00926131; sd: 1.27436; counts: 18935
sfh 0.089373 0.223477 0.816043 0.2092 #avg: 0.651746; avg_err: 0.0122133; sd: 1.68056; counts: 18935
sfh 0.092748 0.326948 0.985102 0.288959 #avg: 0.816024; avg_err: 0.0134048; sd: 1.84451; counts: 18935
sfh 0.096123 0.4434 1.17508 0.371912 #avg: 1.02604; avg_err: 0.0154833; sd: 2.13052; counts: 18935
sfh 0.099498 0.575522 1.4073 0.458503 #avg: 1.28105; avg_err: 0.0201251; sd: 2.76923; counts: 18935
sfh 0.102873 0.708983 1.66409 0.546958 #avg: 1.54224; avg_err: 0.0225879; sd: 3.10812; counts: 18935
sfh 0.106248 0.856995 2.03519 0.641382 #avg: 1.85699; avg_err: 0.0293517; sd: 4.03882; counts: 18935
sfh 0.109623 1.01762 2.34888 0.746696 #avg: 2.18708; avg_err: 0.0342866; sd: 4.71786; counts: 18935
sfh 0.112998 1.17346 2.70225 0.850341 #avg: 2.49815; avg_err: 0.0375829; sd: 5.17144; counts: 18935
sfh 0.116373 1.34143 3.08542 0.958013 #avg: 2.85401; avg_err: 0.0424455; sd: 5.84054; counts: 18935
sfh 0.119748 1.52425 3.42272 1.08572 #avg: 3.23632; avg_err: 0.0487071; sd: 6.70214; counts: 18935
sfh 0.123123 1.7163 3.89613 1.22084 #avg: 3.62367; avg_err: 0.0548609; sd: 7.54891; counts: 18935
