#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.2505 0.000211506 5.4514e-06 336740 6559.62 0 0 0 0.301426 3.032e-05 0.300235 0.0907774 0.0891186 0.388871 2.54606e-05 0.40065 0.0551554 0.0791187 0.474057 8.93646e-06 0.480355 0.0126472 0.0240422 7115640
62.0757 0.00051958 1.46105e-05 109872 5647.9 0 0 0 0.238798 4.31755e-05 0.228198 0.0798545 0.0565352 0.36244 4.13437e-05 0.370441 0.0551233 0.0735827 0.472453 1.25636e-05 0.477028 0.0123832 0.021399 2432732
78.6677 0.00399612 5.81172e-05 1.20184e+06 26545.1 0 0 0 0.220422 5.63762e-05 0.210711 0.0698945 0.0491575 0.37179 5.23292e-05 0.378109 0.0489885 0.0627086 0.475936 1.45489e-05 0.47935 0.0105737 0.0172662 1178394
98.5921 0.0203927 0.000181306 9.437e+06 107561 0 0 0 0.234354 8.08666e-05 0.226273 0.0708571 0.0539284 0.387385 6.27151e-05 0.392106 0.0427126 0.0520512 0.478188 1.90175e-05 0.481515 0.00936437 0.0155939 607717
124.165 0.0713141 0.000477172 4.86847e+07 370969 0 0 0 0.265993 0.000121803 0.260911 0.0717244 0.0616432 0.407375 8.15347e-05 0.412441 0.037915 0.0479777 0.481457 2.99208e-05 0.485988 0.00739679 0.015328 290868
156.322 0.185378 0.00104054 1.74225e+08 1.04827e+06 0 4.98296e+08 0 0.301753 0.000172046 0.30129 0.0663302 0.0656836 0.421922 0.000107915 0.428429 0.0309143 0.0432917 0.479469 5.78609e-05 0.486957 0.00731993 0.0221817 139477
196.767 0.365365 0.00186009 4.34185e+08 2.36033e+06 0 1.03434e+09 0 0.302207 0.000226759 0.30343 0.0576706 0.0613765 0.400744 0.000170286 0.405055 0.0390356 0.0467535 0.46129 0.000129288 0.472225 0.0178361 0.0432438 67018
247.569 0.578069 0.00278759 8.04246e+08 4.51643e+06 6.92559e+08 9.50354e+08 6.92559e+08 0.271546 0.000303587 0.270009 0.0554626 0.0534448 0.3585 0.000278042 0.359429 0.0488 0.0497986 0.42816 0.000267283 0.435681 0.0417621 0.0572673 31389
311.333 0.763987 0.00355791 1.14856e+09 7.65169e+06 1.01337e+09 1.08892e+09 1.01337e+09 0.238924 0.000403968 0.235603 0.0508493 0.044952 0.317211 0.000424562 0.31636 0.0511537 0.0498463 0.391535 0.000481844 0.393709 0.0616325 0.0638476 14245
391.816 0.87904 0.00412496 1.30064e+09 1.19542e+07 1.17237e+09 1.15482e+09 7.22627e+08 0.211293 0.000535239 0.206732 0.046738 0.0369298 0.28265 0.000609789 0.280206 0.0507485 0.046339 0.360423 0.000750238 0.360074 0.0624511 0.0621881 6250
492.366 0.940025 0.00484673 1.28497e+09 1.83798e+07 1.17237e+09 1.00526e+09 7.22627e+08 0.192227 0.000720533 0.189085 0.0363227 0.0313046 0.259162 0.000886369 0.255519 0.0457401 0.0386862 0.341377 0.00115583 0.341303 0.0570575 0.0577147 2401
617.398 0.963953 0.00636009 1.14957e+09 2.75518e+07 1.01337e+09 9.37152e+08 6.16542e+08 0.178824 0.00108865 0.175036 0.0333984 0.0253821 0.242684 0.00136341 0.24039 0.0405418 0.0374862 0.335399 0.0017084 0.336816 0.0474379 0.0530572 860
779.955 0.958801 0.0121861 1.05198e+09 4.91507e+07 9.3351e+08 1.09308e+09 9.3351e+08 0.169991 0.00184824 0.168747 0.0262013 0.0270412 0.231639 0.00220973 0.230221 0.0351121 0.0355592 0.327388 0.00278657 0.32743 0.0465577 0.0459745 267
958.713 0.931818 0.0384384 7.43202e+08 8.60462e+07 6.92559e+08 6.37783e+08 6.92559e+08 0.159273 0.00317695 0.161816 0.0203033 0.0267164 0.222238 0.00387489 0.224262 0.022955 0.0320646 0.33546 0.0067627 0.331909 0.057237 0.0418025 44
1159.53 1 0 6.81676e+08 3.51648e+08 8.72654e+08 2.99719e+08 8.72654e+08 0.161285 0.0117447 0.160456 0.0215739 0.0190854 0.217972 0.00706319 0.21908 0.0105347 0.0138576 0.323628 0.0155154 0.313469 0.0406314 0.0101536 3
1455.08 1 0 7.43606e+08 7.43606e+08 1.48721e+09 0 1.48721e+09 0.154946 0.00686219 0.161808 0 0.0137244 0.217644 0.0115638 0.229207 0 0.0231276 0.35925 0.0339832 0.393233 0 0.0679663 2
