#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.21334e+09 0.78714 0.019296 9.64883e+07 1.07212e+07 0 3.60165e+08 0 0.15669 0.00144299 0.154659 0.0294114 0.0279112 0.177433 0.00151674 0.173646 0.0344439 0.0255462 0.236531 0.00165158 0.237162 0.0360809 0.0378379 451
1.5473e+10 0.733333 0.0666667 3.43883e+07 2.5191e+07 0 0 0 0.149094 0.00442544 0.151 0.0193166 0.0304034 0.177568 0.0039559 0.171885 0.0385733 0.0174153 0.24501 0.00423641 0.245671 0.0232732 0.0263286 45
2.6266e+10 1 0 2.13704e+07 1.23524e+07 0 0 0 0.148708 0.00403082 0.146191 0.0336515 0.03001 0.196921 0.00380506 0.190017 0.0449664 0.0266873 0.270816 0.00245584 0.272749 0.0197544 0.0236559 85
4.07555e+10 1 0 1.24468e+07 5.08164e+06 0 0 0 0.147989 0.00200834 0.143351 0.0363753 0.0237051 0.201294 0.00201234 0.199909 0.034806 0.0302871 0.278605 0.0012349 0.281707 0.0160067 0.0236666 253
6.53533e+10 1 0 2.33576e+07 4.58318e+06 0 0 0 0.152236 0.0013275 0.149037 0.0302119 0.025431 0.210519 0.00135456 0.20919 0.0345829 0.0295876 0.28398 0.000721504 0.286142 0.0137731 0.0161698 538
1.02221e+11 1 0 4.17518e+07 4.8031e+06 0 0 0 0.157493 0.000986215 0.155105 0.032847 0.0272631 0.220226 0.000998396 0.220077 0.0331047 0.0319474 0.288603 0.000524473 0.291306 0.0132986 0.0184983 987
1.62452e+11 0.999425 0.000575374 7.3391e+07 4.81848e+06 0 0 0 0.163967 0.000762712 0.160478 0.0333769 0.0271619 0.229535 0.000732974 0.229522 0.0326972 0.0309383 0.292669 0.000395579 0.29534 0.0123868 0.0179009 1738
2.54896e+11 0.998549 0.000725294 8.75614e+07 4.17773e+06 0 3.35975e+08 0 0.172461 0.000636434 0.169452 0.0350724 0.0299062 0.239655 0.000573107 0.240355 0.0302163 0.030762 0.296847 0.000304297 0.299678 0.0121808 0.0180771 2756
4.02132e+11 0.99892 0.000539738 1.26616e+08 4.45433e+06 0 3.60165e+08 0 0.179619 0.000551771 0.177082 0.0377685 0.030961 0.247239 0.000479664 0.249585 0.0284157 0.0323081 0.298612 0.000288864 0.302384 0.0115983 0.0196967 3704
6.34046e+11 0.999393 0.000350192 1.72574e+08 4.47899e+06 0 5.36715e+08 0 0.187973 0.0004889 0.185794 0.0381533 0.0320755 0.254233 0.000408123 0.257078 0.0270083 0.0324714 0.299972 0.000270394 0.304405 0.0124117 0.021704 4945
