#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.74416e+07 0.0721143 0.0805448 0.000684794 0 0 0 0.00866746 6.59156e-05 0 0.00917868 0 196549
1.57416e+08 0.114978 0.133923 0.00145506 0 0 0 0.0148908 0.000150753 0 0.0257563 0 74901
2.50148e+08 0.171551 0.206339 0.0019253 0 1 0 0.0226264 0.000197303 0 0.0461995 0 65281
3.95644e+08 0.210807 0.256448 0.00223507 0 1 0 0.0282636 0.000235261 0 0.0615554 0 58741
6.25503e+08 0.247139 0.308862 0.00270883 0 1 0 0.0341665 0.000287071 0 0.0768699 0 48410
9.88902e+08 0.29058 0.373373 0.00341419 0 1 0 0.0418246 0.00037051 0.00850572 0.0858399 0.00850572 36730
1.56826e+09 0.342216 0.449208 0.00425329 0 1 0 0.0517067 0.000480477 0.0142877 0.103457 0.0142877 27918
2.48447e+09 0.395512 0.536837 0.00529085 0 1 0 0.0617079 0.000600659 0.0234854 0.114869 0.0234854 21256
3.95159e+09 0.455107 0.638313 0.00641201 0 1 0 0.0753892 0.000763123 0.0351117 0.129658 0.0351117 16506
6.24123e+09 0.508254 0.751841 0.00787552 1 1 1 0.0906905 0.000969662 0.0487142 0.144533 0.0487142 12903
9.91855e+09 0.573191 0.874741 0.00937609 1 1 1 0.109793 0.00121231 0.0692316 0.157444 0.0692316 10131
1.56435e+10 0.64976 1.04112 0.0112989 1 1 1 0.136322 0.0015515 0.0960148 0.181252 0.087528 7709
2.47562e+10 0.712491 1.21231 0.0138799 1 1 1 0.16719 0.0019945 0.128996 0.197869 0.110957 5652
3.9136e+10 0.775293 1.41587 0.0182339 1 2 1 0.204998 0.00274728 0.173441 0.207503 0.137893 3578
6.13823e+10 0.80653 1.49025 0.0239436 1 2 1 0.249427 0.00400717 0.223145 0.218589 0.167843 2052
9.52285e+10 0.848101 1.52461 0.0389365 1 2 0 0.305162 0.00737109 0.284267 0.240342 0.193369 711
1.49491e+11 0.846154 1.53846 0.0826873 1 2 0 0.386583 0.0156232 0.394557 0.223033 0.258238 182
2.38395e+11 0.842105 1.5 0.14968 2 0 1 0.51395 0.0370195 0.589077 0.130189 0.30236 38
3.3077e+11 1 1.5 0.5 2 0 1 0.789003 0.0537305 0.842734 0 0.107461 2
8.0596e+11 1 1 1 1 0 0 0.719043 0.719043 0.719043 0 0 1
