#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.4583 0 0 0 0 0 0 1.1198e-07 6.60262e-08 0 0 0 7674893
62.4058 0 0 0 0 0 0 0 0 0 0 0 3658397
78.3985 0 0 0 0 0 0 0 0 0 0 0 1723874
98.2338 0 0 0 0 0 0 5.11112e-07 2.13377e-07 0 0 0 731756
123.678 0 0 0 0 0 0 6.02683e-06 1.26414e-06 0 0 0 287867
155.521 0 0 0 0 0 0 5.14969e-05 6.28315e-06 0 0 0 110018
195.508 0 0 0 0 0 0 0.000416174 2.89287e-05 0 0 0 39217
245.488 0 0 0 0 0 0 0.00140107 9.18024e-05 0 0 0 12623
308.13 0 0 0 0 0 0 0.00429793 0.000331555 0 0 0 3564
385.178 0 0 0 0 0 0 0.00974861 0.00121862 0 0 0 642
479.114 0 0 0 0 0 0 0.0252314 0.00449976 0 0.0845467 0 99
603.29 0 0 0 0 0 0 0.0460307 0.015766 0.0663583 0.0409731 0.0663583 10
