#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#obs_sm range: 11.75 - 12.25
#HM    Stats: 1.754410e+14 (median) + 2.032350e+14  / - 8.744100e+13
#SM    Stats: 6.614530e+11 (median) + 2.049350e+11  / - 1.458620e+11
#ObsSM Stats: 6.952230e+11 (median) + 2.375770e+11  / - 9.857401e+10
#VMP   Stats: 8.119400e+02 (median) + 2.106100e+02  / - 1.699600e+02
#ICL   Stats: 1.993620e+11 (median) + 2.454640e+11  / - 1.112179e+11
#SSFR  Stats: 1.722585e-12 (median) + 4.444701e-12  / - 1.247485e-12
sfh 0.055623 0 0 0 #avg: 1.58709e-19; avg_err: 1.35807e-19; sd: 2.56958e-18; counts: 359
sfh 0.060123 0 7.57867e-15 0 #avg: 1.66543e-14; avg_err: 2.93108e-15; sd: 5.54587e-14; counts: 359
sfh 0.062373 0 1.89081e-13 0 #avg: 9.39432e-14; avg_err: 1.19695e-14; sd: 2.26474e-13; counts: 359
sfh 0.064623 3.98048e-14 5.2374e-13 3.98048e-14 #avg: 2.76363e-13; avg_err: 2.47272e-14; sd: 4.67861e-13; counts: 359
sfh 0.066873 2.56837e-13 1.05673e-12 2.56837e-13 #avg: 6.12937e-13; avg_err: 4.68957e-14; sd: 8.87308e-13; counts: 359
sfh 0.069123 6.51554e-13 1.94109e-12 5.95208e-13 #avg: 1.3575e-12; avg_err: 1.00415e-13; sd: 1.89995e-12; counts: 359
sfh 0.071373 1.19347e-12 2.85516e-12 9.71231e-13 #avg: 2.32621e-12; avg_err: 1.85903e-13; sd: 3.51745e-12; counts: 359
sfh 0.073623 1.88211e-12 4.45884e-12 1.36702e-12 #avg: 3.27776e-12; avg_err: 1.98706e-13; sd: 3.75969e-12; counts: 359
sfh 0.075873 2.82362e-12 5.77466e-12 1.95939e-12 #avg: 4.45301e-12; avg_err: 2.40602e-13; sd: 4.5524e-12; counts: 359
sfh 0.078123 4.33599e-12 5.94424e-12 2.85436e-12 #avg: 5.74933e-12; avg_err: 2.87722e-13; sd: 5.44396e-12; counts: 359
sfh 0.080373 5.287e-12 7.48088e-12 3.27674e-12 #avg: 7.62728e-12; avg_err: 4.09125e-13; sd: 7.741e-12; counts: 359
sfh 0.082623 6.18424e-12 7.84696e-12 3.70954e-12 #avg: 8.40903e-12; avg_err: 4.11899e-13; sd: 7.7935e-12; counts: 359
sfh 0.085998 8.74513e-12 1.1482e-11 4.8524e-12 #avg: 1.2049e-11; avg_err: 5.78528e-13; sd: 1.09463e-11; counts: 359
sfh 0.089373 1.18833e-11 1.20925e-11 6.48579e-12 #avg: 1.57457e-11; avg_err: 7.39711e-13; sd: 1.3996e-11; counts: 359
sfh 0.092748 1.51562e-11 1.72356e-11 7.59699e-12 #avg: 2.0796e-11; avg_err: 9.96381e-13; sd: 1.88524e-11; counts: 359
sfh 0.096123 1.86667e-11 2.46345e-11 8.96122e-12 #avg: 2.6466e-11; avg_err: 1.29017e-12; sd: 2.44112e-11; counts: 359
sfh 0.099498 2.36167e-11 3.05976e-11 1.17445e-11 #avg: 3.36161e-11; avg_err: 1.81335e-12; sd: 3.43103e-11; counts: 359
sfh 0.102873 2.9343e-11 3.2528e-11 1.57076e-11 #avg: 4.08416e-11; avg_err: 2.13407e-12; sd: 4.03785e-11; counts: 359
sfh 0.106248 3.40526e-11 3.99645e-11 1.70096e-11 #avg: 4.67547e-11; avg_err: 2.29838e-12; sd: 4.34875e-11; counts: 359
sfh 0.109623 4.14169e-11 4.81907e-11 2.06523e-11 #avg: 5.64382e-11; avg_err: 2.88811e-12; sd: 5.46456e-11; counts: 359
sfh 0.112998 4.90374e-11 5.05104e-11 2.48026e-11 #avg: 6.50111e-11; avg_err: 3.00486e-12; sd: 5.68547e-11; counts: 359
sfh 0.116373 5.35157e-11 6.60273e-11 2.53544e-11 #avg: 7.5628e-11; avg_err: 3.58733e-12; sd: 6.78755e-11; counts: 359
sfh 0.119748 6.13699e-11 6.84457e-11 2.93196e-11 #avg: 8.60018e-11; avg_err: 4.2146e-12; sd: 7.97439e-11; counts: 359
sfh 0.123123 6.98764e-11 8.82114e-11 3.466e-11 #avg: 9.81278e-11; avg_err: 4.93111e-12; sd: 9.33009e-11; counts: 359
sfh 0.126498 7.85944e-11 1.06871e-10 3.94371e-11 #avg: 1.14113e-10; avg_err: 5.7011e-12; sd: 1.0787e-10; counts: 359
sfh 0.129873 9.04932e-11 1.05978e-10 4.67841e-11 #avg: 1.27639e-10; avg_err: 6.24642e-12; sd: 1.18188e-10; counts: 359
sfh 0.133248 1.03734e-10 1.13097e-10 5.50343e-11 #avg: 1.454e-10; avg_err: 7.07309e-12; sd: 1.33829e-10; counts: 359
sfh 0.136623 1.1644e-10 1.50501e-10 6.27101e-11 #avg: 1.61719e-10; avg_err: 7.71295e-12; sd: 1.45936e-10; counts: 359
sfh 0.141685 1.2854e-10 1.93231e-10 7.15273e-11 #avg: 1.88953e-10; avg_err: 9.84704e-12; sd: 1.86315e-10; counts: 359
sfh 0.146748 1.48424e-10 2.22375e-10 8.16536e-11 #avg: 2.19161e-10; avg_err: 1.23905e-11; sd: 2.34439e-10; counts: 359
sfh 0.15181 1.7081e-10 2.49867e-10 9.36782e-11 #avg: 2.43836e-10; avg_err: 1.17597e-11; sd: 2.22503e-10; counts: 359
sfh 0.156873 1.95124e-10 2.5644e-10 1.09587e-10 #avg: 2.62654e-10; avg_err: 1.22967e-11; sd: 2.32664e-10; counts: 359
sfh 0.161935 2.18034e-10 2.79509e-10 1.22308e-10 #avg: 2.97096e-10; avg_err: 1.65466e-11; sd: 3.13076e-10; counts: 359
sfh 0.166998 2.47899e-10 2.62682e-10 1.43399e-10 #avg: 3.14818e-10; avg_err: 1.37704e-11; sd: 2.60548e-10; counts: 359
sfh 0.17206 2.94062e-10 2.94201e-10 1.75195e-10 #avg: 3.57847e-10; avg_err: 1.56936e-11; sd: 2.96936e-10; counts: 359
sfh 0.177123 3.21686e-10 2.89824e-10 1.88223e-10 #avg: 3.87833e-10; avg_err: 1.52912e-11; sd: 2.89323e-10; counts: 359
sfh 0.182185 3.40784e-10 3.02578e-10 1.98316e-10 #avg: 4.06463e-10; avg_err: 1.55806e-11; sd: 2.94799e-10; counts: 359
sfh 0.187248 3.8796e-10 3.11115e-10 2.26074e-10 #avg: 4.35304e-10; avg_err: 1.52665e-11; sd: 2.88855e-10; counts: 359
sfh 0.19231 3.9933e-10 3.46763e-10 2.13795e-10 #avg: 4.61776e-10; avg_err: 1.57843e-11; sd: 2.98653e-10; counts: 359
sfh 0.197373 4.41268e-10 3.25819e-10 2.43239e-10 #avg: 4.82645e-10; avg_err: 1.56564e-11; sd: 2.96232e-10; counts: 359
sfh 0.202435 4.2747e-10 3.75257e-10 2.17675e-10 #avg: 4.98851e-10; avg_err: 1.57851e-11; sd: 2.98668e-10; counts: 359
sfh 0.207498 4.35935e-10 3.12781e-10 1.9966e-10 #avg: 4.96708e-10; avg_err: 1.48964e-11; sd: 2.81853e-10; counts: 359
sfh 0.21256 4.47543e-10 3.02701e-10 2.10814e-10 #avg: 4.91837e-10; avg_err: 1.43178e-11; sd: 2.70905e-10; counts: 359
sfh 0.217623 4.33622e-10 3.27667e-10 1.90588e-10 #avg: 4.97671e-10; avg_err: 1.42476e-11; sd: 2.69577e-10; counts: 359
sfh 0.222685 4.49657e-10 3.29227e-10 1.92232e-10 #avg: 5.07699e-10; avg_err: 1.47772e-11; sd: 2.79598e-10; counts: 359
sfh 0.227748 4.7532e-10 3.17929e-10 2.0232e-10 #avg: 5.32621e-10; avg_err: 1.60638e-11; sd: 3.03941e-10; counts: 359
sfh 0.23281 5.01152e-10 3.08026e-10 2.36964e-10 #avg: 5.49246e-10; avg_err: 1.70934e-11; sd: 3.23422e-10; counts: 359
sfh 0.237873 5.0506e-10 3.04679e-10 2.28147e-10 #avg: 5.56684e-10; avg_err: 1.65444e-11; sd: 3.13035e-10; counts: 359
sfh 0.242935 5.04624e-10 3.16365e-10 2.27247e-10 #avg: 5.54071e-10; avg_err: 1.52392e-11; sd: 2.88338e-10; counts: 359
sfh 0.247998 5.06463e-10 3.23284e-10 2.08163e-10 #avg: 5.51324e-10; avg_err: 1.42247e-11; sd: 2.69144e-10; counts: 359
sfh 0.25306 5.08766e-10 2.64058e-10 2.21698e-10 #avg: 5.41587e-10; avg_err: 1.39071e-11; sd: 2.63135e-10; counts: 359
sfh 0.258123 4.8712e-10 3.18628e-10 1.98943e-10 #avg: 5.36282e-10; avg_err: 1.39216e-11; sd: 2.63409e-10; counts: 359
sfh 0.263185 4.87865e-10 3.37034e-10 1.87011e-10 #avg: 5.48981e-10; avg_err: 1.43907e-11; sd: 2.72285e-10; counts: 359
sfh 0.268248 4.83126e-10 3.10366e-10 1.76861e-10 #avg: 5.4545e-10; avg_err: 1.49439e-11; sd: 2.82751e-10; counts: 359
sfh 0.27331 4.88516e-10 2.81334e-10 1.90335e-10 #avg: 5.32872e-10; avg_err: 1.36427e-11; sd: 2.58132e-10; counts: 359
sfh 0.278373 4.82019e-10 3.1517e-10 2.08582e-10 #avg: 5.18856e-10; avg_err: 1.34386e-11; sd: 2.54269e-10; counts: 359
sfh 0.283435 4.80294e-10 2.60317e-10 1.93013e-10 #avg: 5.15103e-10; avg_err: 1.2993e-11; sd: 2.45838e-10; counts: 359
sfh 0.288498 4.55718e-10 3.03381e-10 1.9635e-10 #avg: 5.05249e-10; avg_err: 1.31056e-11; sd: 2.4797e-10; counts: 359
sfh 0.29356 4.50922e-10 2.98753e-10 1.81724e-10 #avg: 4.99127e-10; avg_err: 1.23388e-11; sd: 2.33461e-10; counts: 359
sfh 0.298623 4.25546e-10 2.84093e-10 1.78066e-10 #avg: 4.70501e-10; avg_err: 1.19245e-11; sd: 2.25622e-10; counts: 359
sfh 0.303685 4.34662e-10 2.27519e-10 1.97534e-10 #avg: 4.68572e-10; avg_err: 1.2454e-11; sd: 2.3564e-10; counts: 359
sfh 0.308748 4.12544e-10 2.74633e-10 1.8268e-10 #avg: 4.54885e-10; avg_err: 1.20357e-11; sd: 2.27725e-10; counts: 359
