#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 10.25 - 10.75
#HM    Stats: 3.508820e+10 (median) + 1.391180e+10  / - 1.207350e+10
#SM    Stats: 8.091360e+07 (median) + 1.748694e+08  / - 5.458980e+07
#ObsSM Stats: 8.197330e+07 (median) + 1.822977e+08  / - 5.573250e+07
#VMP   Stats: 6.763000e+01 (median) + 1.465000e+01  / - 1.025000e+01
#ICL   Stats: 7.973110e+03 (median) + 9.335929e+05  / - 7.973110e+03
#SSFR  Stats: 1.633097e-12 (median) + 3.014296e-12  / - 1.102953e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 41638
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 41638
sfh 0.062373 0 0 0 #avg: 2.56386e-06; avg_err: 2.56386e-06; sd: 0.000523159; counts: 41638
sfh 0.064623 0 0 0 #avg: 4.71211e-06; avg_err: 3.33331e-06; sd: 0.000680166; counts: 41638
sfh 0.066873 0 0 0 #avg: 3.3189e-06; avg_err: 2.33068e-06; sd: 0.000475578; counts: 41638
sfh 0.069123 0 0 0 #avg: 3.32868e-06; avg_err: 2.07656e-06; sd: 0.000423726; counts: 41638
sfh 0.071373 0 0 0 #avg: 1.75088e-05; avg_err: 1.13711e-05; sd: 0.00232029; counts: 41638
sfh 0.073623 0 0 0 #avg: 3.78045e-05; avg_err: 2.49148e-05; sd: 0.00508391; counts: 41638
sfh 0.075873 0 0 0 #avg: 4.91326e-05; avg_err: 1.5209e-05; sd: 0.00310341; counts: 41638
sfh 0.078123 0 0 0 #avg: 7.92934e-05; avg_err: 1.69953e-05; sd: 0.00346791; counts: 41638
sfh 0.080373 0 0 0 #avg: 0.000135585; avg_err: 2.28631e-05; sd: 0.00466525; counts: 41638
sfh 0.082623 0 0 0 #avg: 0.000223804; avg_err: 3.2302e-05; sd: 0.00659126; counts: 41638
sfh 0.085998 0 0 0 #avg: 0.000505615; avg_err: 0.000121216; sd: 0.0247344; counts: 41638
sfh 0.089373 0 0 0 #avg: 0.000796638; avg_err: 8.84639e-05; sd: 0.0180512; counts: 41638
sfh 0.092748 0 0 0 #avg: 0.00114811; avg_err: 8.48159e-05; sd: 0.0173068; counts: 41638
sfh 0.096123 0 0 0 #avg: 0.00161336; avg_err: 0.000102882; sd: 0.0209933; counts: 41638
sfh 0.099498 0 0 0 #avg: 0.0020159; avg_err: 9.58715e-05; sd: 0.0195627; counts: 41638
sfh 0.102873 0 0 0 #avg: 0.00262424; avg_err: 0.000118774; sd: 0.024236; counts: 41638
sfh 0.106248 0 0 0 #avg: 0.00339504; avg_err: 0.000143252; sd: 0.0292308; counts: 41638
sfh 0.109623 0 0 0 #avg: 0.00421852; avg_err: 0.000198333; sd: 0.0404701; counts: 41638
sfh 0.112998 0 0 0 #avg: 0.00484692; avg_err: 0.000216821; sd: 0.0442427; counts: 41638
sfh 0.116373 0 0.000651821 0 #avg: 0.00560499; avg_err: 0.000192744; sd: 0.0393297; counts: 41638
sfh 0.119748 0 0.00266115 0 #avg: 0.00640944; avg_err: 0.000197122; sd: 0.040223; counts: 41638
sfh 0.123123 0 0.00476118 0 #avg: 0.00724202; avg_err: 0.000214511; sd: 0.0437714; counts: 41638
sfh 0.126498 0 0.00667534 0 #avg: 0.0080542; avg_err: 0.000214193; sd: 0.0437064; counts: 41638
sfh 0.129873 0 0.00842873 0 #avg: 0.00910294; avg_err: 0.0002337; sd: 0.0476868; counts: 41638
sfh 0.133248 0 0.00973273 0 #avg: 0.0100913; avg_err: 0.000271168; sd: 0.0553323; counts: 41638
sfh 0.136623 0 0.0113547 0 #avg: 0.0109349; avg_err: 0.000278416; sd: 0.0568111; counts: 41638
sfh 0.141685 0 0.0134029 0 #avg: 0.0119665; avg_err: 0.000276889; sd: 0.0564995; counts: 41638
sfh 0.146748 3.12637e-10 0.0153628 3.12637e-10 #avg: 0.0125349; avg_err: 0.000263525; sd: 0.0537727; counts: 41638
sfh 0.15181 0.000490107 0.0169015 0.000490107 #avg: 0.0131901; avg_err: 0.000255316; sd: 0.0520975; counts: 41638
sfh 0.156873 0.00100567 0.0175602 0.00100567 #avg: 0.0136107; avg_err: 0.000252832; sd: 0.0515907; counts: 41638
sfh 0.161935 0.0015331 0.0179548 0.0015331 #avg: 0.0140076; avg_err: 0.000230013; sd: 0.0469345; counts: 41638
sfh 0.166998 0.00201763 0.0184833 0.00201763 #avg: 0.0144056; avg_err: 0.000216629; sd: 0.0442035; counts: 41638
sfh 0.17206 0.00246027 0.0184315 0.00246027 #avg: 0.0147327; avg_err: 0.000227316; sd: 0.0463841; counts: 41638
sfh 0.177123 0.00276102 0.0181703 0.00276102 #avg: 0.0148377; avg_err: 0.00022204; sd: 0.0453076; counts: 41638
sfh 0.182185 0.00296909 0.017868 0.00296909 #avg: 0.0148421; avg_err: 0.000237312; sd: 0.0484239; counts: 41638
sfh 0.187248 0.00311688 0.0177226 0.00311688 #avg: 0.0149263; avg_err: 0.000355394; sd: 0.0725187; counts: 41638
sfh 0.19231 0.00329231 0.017452 0.00329231 #avg: 0.0148926; avg_err: 0.000426469; sd: 0.0870216; counts: 41638
sfh 0.197373 0.00337676 0.0172351 0.00334448 #avg: 0.0147311; avg_err: 0.000360893; sd: 0.0736408; counts: 41638
sfh 0.202435 0.00344469 0.0170124 0.00335347 #avg: 0.0142686; avg_err: 0.000202524; sd: 0.0413254; counts: 41638
sfh 0.207498 0.00352645 0.0168687 0.0033709 #avg: 0.0137969; avg_err: 0.000184245; sd: 0.0375955; counts: 41638
sfh 0.21256 0.0035638 0.0168987 0.00334972 #avg: 0.0135914; avg_err: 0.000181568; sd: 0.0370492; counts: 41638
sfh 0.217623 0.00362558 0.0166408 0.00335726 #avg: 0.0133973; avg_err: 0.000196671; sd: 0.040131; counts: 41638
sfh 0.222685 0.00353031 0.0163161 0.00322563 #avg: 0.0130876; avg_err: 0.000170974; sd: 0.0348875; counts: 41638
sfh 0.227748 0.0034755 0.0160057 0.00313116 #avg: 0.0128726; avg_err: 0.000171779; sd: 0.0350519; counts: 41638
sfh 0.23281 0.00346295 0.0159406 0.00309084 #avg: 0.0127478; avg_err: 0.000184123; sd: 0.0375705; counts: 41638
sfh 0.237873 0.0034679 0.015609 0.00307676 #avg: 0.0124678; avg_err: 0.000175072; sd: 0.0357237; counts: 41638
sfh 0.242935 0.00344938 0.0154896 0.00304011 #avg: 0.0122768; avg_err: 0.000159951; sd: 0.0326383; counts: 41638
sfh 0.247998 0.00349725 0.0154793 0.00306733 #avg: 0.0121605; avg_err: 0.000154231; sd: 0.0314711; counts: 41638
sfh 0.25306 0.00349888 0.0153704 0.00305099 #avg: 0.0120082; avg_err: 0.000146618; sd: 0.0299176; counts: 41638
sfh 0.258123 0.00356284 0.0151267 0.00309403 #avg: 0.0119155; avg_err: 0.000148429; sd: 0.0302872; counts: 41638
sfh 0.263185 0.00362393 0.0151461 0.0031399 #avg: 0.011881; avg_err: 0.000151511; sd: 0.030916; counts: 41638
sfh 0.268248 0.00367503 0.0145757 0.00315916 #avg: 0.0117212; avg_err: 0.000147899; sd: 0.0301791; counts: 41638
sfh 0.27331 0.0037131 0.0143779 0.00317287 #avg: 0.0116597; avg_err: 0.00014821; sd: 0.0302425; counts: 41638
sfh 0.278373 0.00375177 0.0142108 0.00319207 #avg: 0.0116149; avg_err: 0.000144154; sd: 0.0294149; counts: 41638
sfh 0.283435 0.00381917 0.014212 0.00325427 #avg: 0.0116833; avg_err: 0.000145284; sd: 0.0296453; counts: 41638
sfh 0.288498 0.00384756 0.0142613 0.00325174 #avg: 0.0116075; avg_err: 0.000142028; sd: 0.0289811; counts: 41638
sfh 0.29356 0.00388862 0.0141454 0.00327178 #avg: 0.0116764; avg_err: 0.000145362; sd: 0.0296614; counts: 41638
sfh 0.298623 0.00390969 0.0141413 0.00327328 #avg: 0.0116247; avg_err: 0.000144179; sd: 0.02942; counts: 41638
sfh 0.303685 0.0039302 0.0141093 0.00326949 #avg: 0.0116635; avg_err: 0.000147597; sd: 0.0301174; counts: 41638
sfh 0.308748 0.00401351 0.0141731 0.00333306 #avg: 0.0116871; avg_err: 0.00014094; sd: 0.0287589; counts: 41638
sfh 0.31381 0.00402749 0.0140469 0.00332321 #avg: 0.0117663; avg_err: 0.000140333; sd: 0.0286351; counts: 41638
sfh 0.318873 0.00403895 0.0139376 0.00332203 #avg: 0.0118012; avg_err: 0.000143841; sd: 0.0293509; counts: 41638
sfh 0.323935 0.00408637 0.0139122 0.00334147 #avg: 0.0118237; avg_err: 0.000146743; sd: 0.029943; counts: 41638
sfh 0.328997 0.00416002 0.0140653 0.00339953 #avg: 0.011924; avg_err: 0.000146094; sd: 0.0298108; counts: 41638
sfh 0.33406 0.00420034 0.0142273 0.00341211 #avg: 0.0120646; avg_err: 0.000149048; sd: 0.0304135; counts: 41638
sfh 0.339122 0.0043016 0.0142439 0.00349209 #avg: 0.0121916; avg_err: 0.000149414; sd: 0.0304882; counts: 41638
sfh 0.344185 0.00433163 0.0142097 0.003494 #avg: 0.0123482; avg_err: 0.000163299; sd: 0.0333214; counts: 41638
sfh 0.349247 0.00438912 0.0144232 0.00352395 #avg: 0.0124641; avg_err: 0.00015508; sd: 0.0316444; counts: 41638
sfh 0.35431 0.00445442 0.0146991 0.00356823 #avg: 0.012711; avg_err: 0.000161909; sd: 0.0330377; counts: 41638
sfh 0.359372 0.00450615 0.0147423 0.00359062 #avg: 0.0128939; avg_err: 0.000161886; sd: 0.033033; counts: 41638
sfh 0.364435 0.00457142 0.0149744 0.00362756 #avg: 0.0131586; avg_err: 0.000174831; sd: 0.0356746; counts: 41638
sfh 0.369497 0.00462676 0.0152701 0.00364691 #avg: 0.0133007; avg_err: 0.000172498; sd: 0.0351986; counts: 41638
sfh 0.37456 0.00471992 0.0154567 0.00372059 #avg: 0.0135815; avg_err: 0.00018087; sd: 0.0369068; counts: 41638
sfh 0.379622 0.00482158 0.0157022 0.00380347 #avg: 0.0138406; avg_err: 0.000177245; sd: 0.0361671; counts: 41638
sfh 0.384685 0.00489565 0.0160969 0.0038429 #avg: 0.0140502; avg_err: 0.000177257; sd: 0.0361695; counts: 41638
sfh 0.389747 0.00498125 0.0162427 0.00390046 #avg: 0.0143172; avg_err: 0.00019617; sd: 0.0400288; counts: 41638
sfh 0.39481 0.00508869 0.0166816 0.00398085 #avg: 0.0145876; avg_err: 0.000206424; sd: 0.0421212; counts: 41638
sfh 0.399872 0.00514095 0.0169196 0.00400915 #avg: 0.0148368; avg_err: 0.00020771; sd: 0.0423836; counts: 41638
sfh 0.404935 0.00520189 0.017278 0.00404441 #avg: 0.0151761; avg_err: 0.000200135; sd: 0.0408378; counts: 41638
sfh 0.409997 0.00533699 0.0173951 0.00414783 #avg: 0.0155003; avg_err: 0.000210649; sd: 0.0429833; counts: 41638
sfh 0.41506 0.0054121 0.0179894 0.00419211 #avg: 0.0158076; avg_err: 0.000222832; sd: 0.0454693; counts: 41638
sfh 0.420122 0.00549804 0.0183252 0.00425355 #avg: 0.0161899; avg_err: 0.00022173; sd: 0.0452444; counts: 41638
sfh 0.425185 0.00564664 0.0188908 0.00437525 #avg: 0.0165377; avg_err: 0.000230807; sd: 0.0470965; counts: 41638
sfh 0.430247 0.00576901 0.0195696 0.00445129 #avg: 0.0168517; avg_err: 0.000236786; sd: 0.0483165; counts: 41638
sfh 0.43531 0.00587851 0.0197882 0.00454502 #avg: 0.0172416; avg_err: 0.000237647; sd: 0.0484921; counts: 41638
sfh 0.440372 0.00600831 0.0200802 0.00465505 #avg: 0.0176873; avg_err: 0.000260624; sd: 0.0531807; counts: 41638
sfh 0.445435 0.00607886 0.0207058 0.0046967 #avg: 0.0180145; avg_err: 0.0002719; sd: 0.0554817; counts: 41638
sfh 0.450497 0.00616793 0.0210037 0.00474293 #avg: 0.0184845; avg_err: 0.000312802; sd: 0.0638278; counts: 41638
sfh 0.45556 0.00634282 0.0215447 0.00488874 #avg: 0.0188329; avg_err: 0.000343157; sd: 0.0700217; counts: 41638
sfh 0.460622 0.00650904 0.0218838 0.00502384 #avg: 0.0190889; avg_err: 0.000324346; sd: 0.0661833; counts: 41638
sfh 0.465685 0.00659639 0.0221203 0.00508817 #avg: 0.0194387; avg_err: 0.000310815; sd: 0.0634223; counts: 41638
sfh 0.470747 0.00673515 0.0225144 0.00518964 #avg: 0.019718; avg_err: 0.000295208; sd: 0.0602377; counts: 41638
sfh 0.47581 0.00689387 0.0227826 0.00533103 #avg: 0.0199971; avg_err: 0.000284133; sd: 0.0579778; counts: 41638
sfh 0.480872 0.00699393 0.0236572 0.00540897 #avg: 0.020498; avg_err: 0.000300604; sd: 0.0613387; counts: 41638
sfh 0.485935 0.00713068 0.0239033 0.00548878 #avg: 0.0209546; avg_err: 0.000320013; sd: 0.0652992; counts: 41638
sfh 0.490997 0.00724919 0.0245406 0.00557931 #avg: 0.0213856; avg_err: 0.000359402; sd: 0.0733365; counts: 41638
sfh 0.49606 0.00740997 0.024719 0.00569721 #avg: 0.0217658; avg_err: 0.000333994; sd: 0.0681521; counts: 41638
sfh 0.501122 0.00754572 0.0253016 0.00581203 #avg: 0.0222286; avg_err: 0.00031655; sd: 0.0645926; counts: 41638
sfh 0.506185 0.00771933 0.0255812 0.00594529 #avg: 0.0224919; avg_err: 0.000305067; sd: 0.0622495; counts: 41638
sfh 0.511247 0.0078874 0.0257119 0.00607733 #avg: 0.0228372; avg_err: 0.000313915; sd: 0.0640548; counts: 41638
sfh 0.51631 0.00804479 0.0261077 0.00621217 #avg: 0.0233073; avg_err: 0.000302028; sd: 0.0616292; counts: 41638
