#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.75 - 12.25
#HM    Stats: 7.730880e+11 (median) + 3.948520e+11  / - 1.607350e+11
#SM    Stats: 6.800270e+09 (median) + 8.479230e+09  / - 3.479570e+09
#ObsSM Stats: 6.658540e+09 (median) + 1.174306e+10  / - 4.215820e+09
#VMP   Stats: 2.467900e+02 (median) + 3.762001e+01  / - 2.101999e+01
#ICL   Stats: 6.026190e+07 (median) + 1.471731e+08  / - 4.568850e+07
#SSFR  Stats: 3.161540e-09 (median) + 5.777040e-09  / - 2.087033e-09
sfh 0.055623 0 0 0 #avg: 1.15316e-06; avg_err: 1.09544e-06; sd: 0.000140041; counts: 16344
sfh 0.060123 0 0 0 #avg: 0.000590084; avg_err: 5.90865e-05; sd: 0.0075536; counts: 16344
sfh 0.062373 0 0 0 #avg: 0.00386014; avg_err: 0.000266929; sd: 0.0341241; counts: 16344
sfh 0.064623 0 0 0 #avg: 0.0121029; avg_err: 0.000613938; sd: 0.0784857; counts: 16344
sfh 0.066873 0 0 0 #avg: 0.0306967; avg_err: 0.00126023; sd: 0.161108; counts: 16344
sfh 0.069123 0 0.0175907 0 #avg: 0.0593858; avg_err: 0.00214993; sd: 0.274846; counts: 16344
sfh 0.071373 0 0.0704337 0 #avg: 0.0985774; avg_err: 0.0033055; sd: 0.422575; counts: 16344
sfh 0.073623 0 0.142717 0 #avg: 0.14458; avg_err: 0.00415142; sd: 0.530716; counts: 16344
sfh 0.075873 0 0.245618 0 #avg: 0.203462; avg_err: 0.00566825; sd: 0.724627; counts: 16344
sfh 0.078123 0.00721149 0.355163 0.00721149 #avg: 0.270165; avg_err: 0.00729803; sd: 0.932979; counts: 16344
sfh 0.080373 0.0273223 0.449574 0.0273223 #avg: 0.325117; avg_err: 0.00761782; sd: 0.97386; counts: 16344
sfh 0.082623 0.056083 0.50769 0.056083 #avg: 0.369902; avg_err: 0.00840732; sd: 1.07479; counts: 16344
sfh 0.085998 0.111189 0.671209 0.111189 #avg: 0.528468; avg_err: 0.0120944; sd: 1.54614; counts: 16344
sfh 0.089373 0.177057 0.818722 0.172984 #avg: 0.6703; avg_err: 0.0152167; sd: 1.9453; counts: 16344
sfh 0.092748 0.24798 1.03029 0.228592 #avg: 0.830965; avg_err: 0.0163515; sd: 2.09037; counts: 16344
sfh 0.096123 0.335083 1.23162 0.293863 #avg: 1.01991; avg_err: 0.0188734; sd: 2.41276; counts: 16344
sfh 0.099498 0.42089 1.50012 0.352579 #avg: 1.27667; avg_err: 0.024801; sd: 3.17055; counts: 16344
sfh 0.102873 0.534657 1.8556 0.43467 #avg: 1.54889; avg_err: 0.0292977; sd: 3.74542; counts: 16344
sfh 0.106248 0.675514 2.19706 0.542927 #avg: 1.84447; avg_err: 0.0338293; sd: 4.32473; counts: 16344
sfh 0.109623 0.813196 2.63673 0.642245 #avg: 2.18358; avg_err: 0.0422938; sd: 5.40683; counts: 16344
