#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
42.7598 0 0 0 0 0 0 0.0761815 0.00415083 0.0473805 0.099808 0.0328259 293
63.025 0 0 0 0 0 0 0.0323145 0.0120159 0.0147401 0.102291 0.00130603 12
83.7581 0 0 0 0 0 0 0.0343653 0.00290672 0.0155031 0.0379989 0.00206906 148
102.776 0 0 0 0 0 0 0.0397003 0.00140891 0.0158413 0.0523674 0.00267756 727
128.259 0.0010923 0.0010923 0.000772161 0 0 0 0.0534374 0.0011811 0.0386728 0.056528 0.0256368 1831
159.146 0.00615114 0.00615114 0.00133835 0 0 0 0.0784798 0.00118504 0.0630138 0.0786759 0.0498501 3414
199.195 0.0152471 0.0152471 0.00198698 0 0 0 0.119129 0.00147775 0.094173 0.114479 0.0573485 3804
248.261 0.0238957 0.0238957 0.00290653 0 0 0 0.169069 0.00215454 0.155343 0.133628 0.0979505 2762
311.108 0.0320179 0.0320179 0.00480567 0 0 0 0.231117 0.00374997 0.216419 0.162406 0.13056 1343
387.622 0.0245902 0.0245902 0.00701794 0 0 0 0.28043 0.0063438 0.279581 0.144506 0.146222 488
486.881 0 0 0 0 0 0 0.293169 0.0129393 0.269268 0.20014 0.136925 135
619.452 0 0 0 0 0 0 0.332887 0.0266746 0.294423 0.181609 0.0466309 19
835.096 0 0 0 0 0 0 0.502315 0.0380791 0.504469 0.0626981 0.0691592 3
