#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.38711e+07 0.0226969 0.0226969 0.00222193 0 0 0 0.0516168 0.000823426 0.0382687 0.0546866 0.0303 4494
1.5928e+08 0.0297924 0.0306952 0.00308219 0 0 0 0.0610893 0.00107508 0.0397749 0.0744526 0.0318063 3323
2.53403e+08 0.0327992 0.0330496 0.00285109 0 0 0 0.0662519 0.0010465 0.0408397 0.083276 0.0328233 3994
4.00928e+08 0.0423235 0.0429713 0.00302689 0 0 0 0.0752684 0.0010581 0.0540885 0.0856755 0.0460231 4631
6.33107e+08 0.050841 0.0519878 0.00314009 0 0 0 0.0804988 0.00108037 0.054682 0.094744 0.0466656 5232
1.00088e+09 0.0685859 0.0694327 0.0033512 0 0 0 0.0922111 0.00113132 0.0682659 0.104121 0.0460348 5905
1.59087e+09 0.0785851 0.0809859 0.00356846 0 0 0 0.103436 0.00121158 0.0710403 0.119735 0.048315 6248
2.51638e+09 0.0960368 0.0988571 0.00375 0 0 0 0.115282 0.00124916 0.0852868 0.127877 0.0624208 6737
3.9949e+09 0.112126 0.115864 0.00390093 0 0 0 0.128738 0.00130591 0.0984622 0.137585 0.0753611 7224
6.35327e+09 0.126655 0.130983 0.00394878 0 0 0 0.145681 0.00139402 0.113383 0.155665 0.0896361 7856
1.00614e+10 0.145147 0.150563 0.00387663 0 0 0 0.16259 0.00139108 0.127987 0.169776 0.0904591 9232
1.59345e+10 0.164074 0.170769 0.00382319 0 1 0 0.174454 0.00131866 0.14281 0.172056 0.104541 10605
2.52295e+10 0.176725 0.185204 0.00374114 0 1 0 0.186965 0.00126999 0.157701 0.170765 0.106169 12030
3.9831e+10 0.174693 0.184133 0.00366638 0 1 0 0.196143 0.00124154 0.169288 0.172695 0.116396 12605
6.25745e+10 0.169157 0.177695 0.00381197 0 1 0 0.200355 0.0012929 0.174169 0.170754 0.10947 11244
9.77214e+10 0.15002 0.154782 0.00431332 0 0 0 0.20337 0.00155593 0.182209 0.166884 0.115832 7559
1.52709e+11 0.134171 0.137025 0.0059495 0 0 0 0.205659 0.00223249 0.186332 0.150582 0.120141 3503
2.37472e+11 0.116576 0.117486 0.00980692 0 0 0 0.20216 0.00374427 0.185621 0.150416 0.117882 1098
3.73251e+11 0.109524 0.109524 0.0216019 0 0 0 0.184771 0.00791705 0.166926 0.137251 0.0867612 210
5.6781e+11 0.0952381 0.0952381 0.0656383 0 0 0 0.172668 0.0284646 0.122234 0.20766 0.0720674 21
8.38686e+11 0 0 0 0 0 0 0.104224 0.05652 0.180912 0.0403284 0.17359 4
