#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.72163e+07 0.0081993 0.00840786 0.000112715 0 0 0 0.00184126 1.48223e-05 0 0 0 690425
1.57366e+08 0.0160008 0.0165446 0.00025609 0 0 0 0.0033903 3.24897e-05 0 0 0 264799
2.49106e+08 0.0238038 0.0247748 0.000347002 0 0 0 0.00491995 4.50379e-05 0 0 0 217318
3.94557e+08 0.0316794 0.0330722 0.000449681 0 0 0 0.00663671 6.05424e-05 0 0 0 172320
6.25617e+08 0.0448897 0.047443 0.000609963 0 0 0 0.0091409 8.29431e-05 0 0.0103312 0 135510
9.90608e+08 0.0600904 0.0641432 0.0007999 0 0 0 0.0120799 0.000109436 0 0.0197563 0 106839
1.57156e+09 0.0792768 0.0848273 0.00102123 0 0 0 0.0158285 0.000143359 0 0.0302963 0 85397
2.49313e+09 0.103659 0.112684 0.00131221 0 0 0 0.0204548 0.000184202 0 0.0410924 0 69140
3.95267e+09 0.131532 0.14441 0.00161614 0 0 0 0.0261842 0.000235679 0 0.052351 0 57697
6.28152e+09 0.166915 0.186318 0.00198638 0 1 0 0.0338169 0.000296742 0 0.0728473 0 48911
9.93462e+09 0.208161 0.236744 0.0023762 0 1 0 0.0427295 0.000360395 0 0.0985071 0 42717
1.57483e+10 0.254969 0.295564 0.00284105 0 1 0 0.0538031 0.000437706 0.0103441 0.112047 0.0103441 36679
2.48619e+10 0.297259 0.349472 0.00334944 0 1 0 0.0662501 0.00054351 0.0206864 0.130099 0.0206864 30280
3.91985e+10 0.345586 0.408303 0.00408966 0 1 0 0.0801649 0.000688671 0.0402502 0.135116 0.0402502 22498
6.15273e+10 0.385162 0.458547 0.00545834 0 1 0 0.0952014 0.000940839 0.0558785 0.149219 0.0558785 13654
9.57373e+10 0.404259 0.470891 0.0082059 0 1 0 0.108769 0.00153116 0.0714093 0.159461 0.0714093 5823
1.49661e+11 0.415935 0.484808 0.0164331 0 1 0 0.128403 0.00329862 0.0948555 0.165403 0.0948555 1481
2.32172e+11 0.462185 0.542017 0.0419112 0 1 0 0.148686 0.00840289 0.120457 0.17275 0.110487 238
3.56296e+11 0.304348 0.347826 0.11943 0 1 0 0.205621 0.0239814 0.218534 0.116575 0.148984 23
6.32798e+11 0.4 0.4 0.244949 0 1 0 0.220894 0.0391046 0.228642 0.105808 0.139155 5
