#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.08659e+09 0.00063646 0.00065553 2.8794e-05 0 0 0 0.000185375 5.18634e-06 0 0 0 839016
1.57956e+10 0.000307178 0.000312093 2.83362e-05 0 0 0 0.000136512 5.33697e-06 0 0 0 406930
2.49117e+10 0.000563847 0.000563847 4.02635e-05 0 0 0 0.000297349 7.84362e-06 0 0 0 347612
3.92991e+10 0.00179373 0.00181551 8.20881e-05 0 0 0 0.000819111 1.47702e-05 0 0 0 275404
6.21598e+10 0.00514626 0.0052057 0.000161985 0 0 0 0.00208591 2.93717e-05 0 0 0 201894
9.80652e+10 0.0121666 0.0124064 0.000313813 0 0 0 0.00470639 5.80735e-05 0 0 0 129288
1.55272e+11 0.0285793 0.0291989 0.000624509 0 0 0 0.0100177 0.000116861 0 0.0146581 0 75859
2.4554e+11 0.0567272 0.0582402 0.00116069 0 0 0 0.019015 0.000223972 0 0.0331469 0 42960
3.88767e+11 0.109882 0.114255 0.00217284 0 0 0 0.0348433 0.000420457 0 0.0775998 0 23325
6.12631e+11 0.180757 0.190748 0.00382603 0 1 0 0.0586199 0.000783879 0.0153726 0.120293 0.0153726 11911
9.70743e+11 0.258351 0.275764 0.00647081 0 1 0 0.0877001 0.00141207 0.0454511 0.146506 0.0454511 5628
1.53066e+12 0.370355 0.406681 0.0114819 0 1 0 0.134977 0.00263357 0.101077 0.170576 0.101077 2395
2.41715e+12 0.431231 0.497415 0.0201093 0 1 0 0.176295 0.00471756 0.144521 0.18989 0.128878 967
3.78568e+12 0.504021 0.568365 0.0321596 1 0 1 0.222989 0.00865148 0.206433 0.193983 0.176418 373
5.97098e+12 0.506944 0.576389 0.0517561 1 0 1 0.287596 0.0140465 0.287835 0.182703 0.180016 144
1.00606e+13 0.533333 0.577778 0.0869743 1 0 1 0.387606 0.0291588 0.390082 0.235159 0.227837 45
1.48712e+13 0.444444 0.444444 0.120517 0 1 0 0.352985 0.0492739 0.366586 0.202803 0.248852 18
2.39971e+13 0.6 1 0.447214 1 1 1 0.383661 0.107407 0.383923 0.347716 0.229297 5
3.50554e+13 0 0 0 0 0 0 0.27232 0.257684 0.530004 0 0.515368 2
6.42113e+13 0 0 0 0 0 0 0.406931 0.257751 0.664682 0 0.515502 2
