#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.24199e+09 0.00339443 0.00339443 0.00151597 0 0 0 0.0714436 0.00207219 0.0454158 0.0836107 0.0302314 1473
1.49507e+10 0 0 0 0 0 0 0.0520626 0.00720892 0.01699 0.0654215 0.002786 120
2.6156e+10 0 0 0 0 0 0 0.0370843 0.00512363 0.0155031 0.0492811 0.00233934 96
4.08133e+10 0 0 0 0 0 0 0.0384355 0.00218418 0.0162007 0.0513816 0.00303691 283
6.50843e+10 0 0 0 0 0 0 0.0429637 0.00166247 0.0372261 0.0398191 0.0240624 622
1.02336e+11 0 0 0 0 0 0 0.0524801 0.00151154 0.0388304 0.0551765 0.025534 1123
1.62559e+11 0.00506329 0.00506329 0.0015975 0 0 0 0.0636837 0.00141998 0.0401805 0.0780296 0.0270167 1975
2.54977e+11 0.00479386 0.00479386 0.001235 0 0 0 0.0711 0.0012261 0.0440867 0.0899461 0.0309229 3129
4.01992e+11 0.00772291 0.00772291 0.00133934 0 0 0 0.0852711 0.00123827 0.0635821 0.0963627 0.050148 4273
6.34174e+11 0.0113556 0.0113556 0.00141149 0 0 0 0.103936 0.00121938 0.0831418 0.108157 0.069565 5636
1.00096e+12 0.0173942 0.0173942 0.00167485 0 0 0 0.12592 0.00130289 0.100955 0.123377 0.0641303 6094
1.58211e+12 0.0235072 0.0235072 0.00198478 0 0 0 0.148324 0.00143514 0.129132 0.131055 0.0908657 5828
2.48499e+12 0.0337055 0.0337055 0.00259542 0 0 0 0.189788 0.00177183 0.171262 0.145377 0.108248 4836
3.93759e+12 0.0472033 0.0472033 0.00350355 0 0 0 0.237333 0.00220257 0.228069 0.148222 0.136761 3665
6.18654e+12 0.0574506 0.0574506 0.00493105 0 0 0 0.291586 0.00289007 0.289338 0.145977 0.146095 2228
9.79095e+12 0.0651815 0.0651815 0.00709339 0 0 0 0.344447 0.00406002 0.345385 0.148725 0.154635 1212
1.5297e+13 0.0331675 0.0331675 0.0072985 0 0 0 0.411198 0.0057229 0.413013 0.14608 0.15552 603
2.47465e+13 0.0409836 0.0409836 0.0127179 0 0 0 0.474159 0.00841935 0.488199 0.118644 0.165808 244
3.83516e+13 0.0235294 0.0235294 0.0165385 0 0 0 0.537993 0.0117783 0.562019 0.0711617 0.139428 85
5.82371e+13 0.047619 0.047619 0.047619 0 0 0 0.571908 0.0247808 0.579351 0.0996639 0.0971375 21
9.46856e+13 0 0 0 0 0 0 0.614687 0.038715 0.634681 0.0744007 0.111623 5
