#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.28333 - 2.45
#HM    Stats: 5.230880e+11 (median) + 2.663240e+11  / - 1.189700e+11
#SM    Stats: 3.342120e+09 (median) + 4.182260e+09  / - 1.777640e+09
#ObsSM Stats: 3.231180e+09 (median) + 6.005420e+09  / - 2.068200e+09
#VMP   Stats: 2.154200e+02 (median) + 3.238000e+01  / - 1.753999e+01
#ICL   Stats: 3.331620e+07 (median) + 8.966780e+07  / - 2.692152e+07
#SSFR  Stats: 2.990740e-09 (median) + 5.719508e-09  / - 2.012748e-09
sfh 0.055623 0 0 0 #avg: 6.19853e-07; avg_err: 5.88059e-07; sd: 0.000102607; counts: 30446
sfh 0.060123 0 0 0 #avg: 0.000280562; avg_err: 2.96707e-05; sd: 0.00517709; counts: 30446
sfh 0.062373 0 0 0 #avg: 0.0021416; avg_err: 0.000146315; sd: 0.0255298; counts: 30446
sfh 0.064623 0 0 0 #avg: 0.00669117; avg_err: 0.000326484; sd: 0.0569666; counts: 30446
sfh 0.066873 0 0 0 #avg: 0.0167593; avg_err: 0.000663467; sd: 0.115765; counts: 30446
sfh 0.069123 0 0 0 #avg: 0.0340511; avg_err: 0.00118266; sd: 0.206357; counts: 30446
sfh 0.071373 0 0.0123242 0 #avg: 0.0569143; avg_err: 0.00175989; sd: 0.307075; counts: 30446
sfh 0.073623 0 0.0506287 0 #avg: 0.0847026; avg_err: 0.00219828; sd: 0.383566; counts: 30446
sfh 0.075873 0 0.10792 0 #avg: 0.120329; avg_err: 0.00296083; sd: 0.51662; counts: 30446
sfh 0.078123 0 0.18095 0 #avg: 0.162573; avg_err: 0.00402459; sd: 0.70223; counts: 30446
sfh 0.080373 0.0021468 0.257063 0.0021468 #avg: 0.196904; avg_err: 0.004114; sd: 0.717831; counts: 30446
sfh 0.082623 0.0151277 0.306679 0.0151277 #avg: 0.224728; avg_err: 0.00448481; sd: 0.782531; counts: 30446
sfh 0.085998 0.0457369 0.419831 0.0457369 #avg: 0.318733; avg_err: 0.00616107; sd: 1.07501; counts: 30446
sfh 0.089373 0.0852882 0.517606 0.0852882 #avg: 0.400646; avg_err: 0.00718969; sd: 1.25449; counts: 30446
sfh 0.092748 0.134368 0.623006 0.132441 #avg: 0.500966; avg_err: 0.00808959; sd: 1.41151; counts: 30446
sfh 0.096123 0.190852 0.747837 0.178192 #avg: 0.613818; avg_err: 0.0090945; sd: 1.58685; counts: 30446
sfh 0.099498 0.246725 0.911495 0.218012 #avg: 0.754416; avg_err: 0.0106933; sd: 1.86583; counts: 30446
sfh 0.102873 0.311609 1.10001 0.263898 #avg: 0.915489; avg_err: 0.0129075; sd: 2.25217; counts: 30446
sfh 0.106248 0.381292 1.34311 0.31385 #avg: 1.07995; avg_err: 0.0146241; sd: 2.55169; counts: 30446
sfh 0.109623 0.462108 1.57151 0.373092 #avg: 1.26785; avg_err: 0.0168462; sd: 2.93941; counts: 30446
sfh 0.112998 0.552122 1.76646 0.441643 #avg: 1.47204; avg_err: 0.0185439; sd: 3.23564; counts: 30446
sfh 0.116373 0.656646 2.02032 0.519932 #avg: 1.68844; avg_err: 0.0205221; sd: 3.5808; counts: 30446
sfh 0.119748 0.76479 2.28775 0.601053 #avg: 1.90633; avg_err: 0.0225683; sd: 3.93783; counts: 30446
sfh 0.123123 0.87258 2.57579 0.677951 #avg: 2.13457; avg_err: 0.0248395; sd: 4.33413; counts: 30446
sfh 0.126498 0.988211 2.90723 0.763288 #avg: 2.39002; avg_err: 0.0270697; sd: 4.72325; counts: 30446
sfh 0.129873 1.11628 3.14381 0.852828 #avg: 2.62844; avg_err: 0.0289655; sd: 5.05405; counts: 30446
sfh 0.133248 1.25791 3.56837 0.957149 #avg: 2.91253; avg_err: 0.0315149; sd: 5.49887; counts: 30446
sfh 0.136623 1.41351 3.88649 1.06971 #avg: 3.19899; avg_err: 0.0335763; sd: 5.85856; counts: 30446
sfh 0.141685 1.67854 4.44611 1.2663 #avg: 3.69369; avg_err: 0.0375128; sd: 6.54542; counts: 30446
sfh 0.146748 1.97328 5.09549 1.47991 #avg: 4.28834; avg_err: 0.0441996; sd: 7.71216; counts: 30446
sfh 0.15181 2.27725 5.72976 1.6905 #avg: 4.86646; avg_err: 0.0507695; sd: 8.85852; counts: 30446
sfh 0.156873 2.65062 6.38312 1.94455 #avg: 5.50031; avg_err: 0.0556077; sd: 9.70271; counts: 30446
sfh 0.161935 3.05749 7.34171 2.22095 #avg: 6.19631; avg_err: 0.0583996; sd: 10.1899; counts: 30446
sfh 0.166998 3.54296 8.16254 2.55348 #avg: 6.95259; avg_err: 0.062436; sd: 10.8941; counts: 30446
sfh 0.17206 4.08351 8.93089 2.88699 #avg: 7.75465; avg_err: 0.0675911; sd: 11.7936; counts: 30446
sfh 0.177123 4.65188 9.80232 3.17753 #avg: 8.69298; avg_err: 0.0748549; sd: 13.0611; counts: 30446
sfh 0.182185 5.36923 10.54 3.57075 #avg: 9.61418; avg_err: 0.0810766; sd: 14.1467; counts: 30446
sfh 0.187248 6.13722 11.234 3.93936 #avg: 10.5339; avg_err: 0.083713; sd: 14.6067; counts: 30446
sfh 0.19231 7.06403 12.1555 4.34966 #avg: 11.5136; avg_err: 0.0820268; sd: 14.3124; counts: 30446
sfh 0.197373 7.93053 12.8826 4.72042 #avg: 12.5812; avg_err: 0.0851465; sd: 14.8568; counts: 30446
sfh 0.202435 8.71845 14.3858 5.20114 #avg: 13.8538; avg_err: 0.0929957; sd: 16.2263; counts: 30446
iclh 0.055623 0 0 0 #avg: 7.58152e-17; avg_err: 7.58152e-17; sd: 1.32286e-14; counts: 30446
iclh 0.060123 0 0 0 #avg: 2.40905e-05; avg_err: 6.50302e-06; sd: 0.00113468; counts: 30446
iclh 0.062373 0 0 0 #avg: 0.000220568; avg_err: 3.97854e-05; sd: 0.00694195; counts: 30446
iclh 0.064623 0 0 0 #avg: 0.000813349; avg_err: 0.00011255; sd: 0.0196382; counts: 30446
iclh 0.066873 0 0 0 #avg: 0.00172494; avg_err: 0.000169301; sd: 0.0295404; counts: 30446
iclh 0.069123 0 0 0 #avg: 0.00355563; avg_err: 0.000283998; sd: 0.0495533; counts: 30446
iclh 0.071373 0 0 0 #avg: 0.00395462; avg_err: 0.00186771; sd: 0.325888; counts: 30446
iclh 0.073623 0 0 0 #avg: 0.00527671; avg_err: 0.0021464; sd: 0.374515; counts: 30446
iclh 0.075873 0 4.27142e-07 0 #avg: 0.00822091; avg_err: 0.00239389; sd: 0.417698; counts: 30446
iclh 0.078123 0 0.00267632 0 #avg: 0.0135357; avg_err: 0.00212324; sd: 0.370474; counts: 30446
iclh 0.080373 0 0.0116726 0 #avg: 0.0175576; avg_err: 0.00263521; sd: 0.459804; counts: 30446
iclh 0.082623 0 0.0248682 0 #avg: 0.0231748; avg_err: 0.00242435; sd: 0.423012; counts: 30446
iclh 0.085998 0 0.0491335 0 #avg: 0.0338338; avg_err: 0.00347029; sd: 0.605514; counts: 30446
iclh 0.089373 0.0010184 0.0771929 0.0010184 #avg: 0.0447015; avg_err: 0.00328558; sd: 0.573285; counts: 30446
iclh 0.092748 0.00655229 0.10208 0.00655229 #avg: 0.0603658; avg_err: 0.00180041; sd: 0.314145; counts: 30446
iclh 0.096123 0.0148066 0.122216 0.0148066 #avg: 0.0746284; avg_err: 0.00164858; sd: 0.287653; counts: 30446
iclh 0.099498 0.0248612 0.14176 0.0248612 #avg: 0.0882503; avg_err: 0.00196155; sd: 0.342261; counts: 30446
