#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
48.4617 0 0 0 0 0 0 0.00302564 0.00227005 0 0 0 59
62.1482 0 0 0 0 0 0 0.0127404 0.0127404 0 0 0 25
77.2452 0 0 0 0 0 0 0 0 0 0 0 7
100.951 0 0 0 0 0 0 0.0201769 0.00522969 0.0273089 0.00147343 0.0273089 7
131.251 0 0 0 0 0 0 0.0295082 0.0031124 0.0266447 0.00213767 0.00234406 15
161.228 0 0 0 0 0 0 0.0425701 0.00357139 0.0266447 0.0492264 0.00200956 90
202.704 0 0 0 0 0 0 0.0482065 0.00246782 0.0260233 0.0515837 0.00235146 232
251.367 0 0 0 0 0 0 0.0605182 0.00251018 0.0266447 0.0868624 0.00326844 399
317.426 0 0 0 0 0 0 0.0694147 0.00289818 0.0654556 0.0545918 0.0423631 396
395.351 0 0 0 0 0 0 0.0906344 0.00483288 0.0705944 0.0900754 0.0472182 221
493.422 0 0 0 0 0 0 0.112264 0.0080503 0.105137 0.0929503 0.0814651 98
609.565 0 0 0 0 0 0 0.0956333 0.013518 0.0715127 0.0891571 0.0484202 17
735.39 0 0 0 0 0 0 0.0223071 0.0223071 0.0223071 0 0 1
