#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
9.61721e+09 0.102054 0.108628 0.00426428 0 0 0 0.0563746 0.00092121 0.0341567 0.0652478 0.0212447 6085
1.61034e+10 0.141731 0.159605 0.00425776 0 0 0 0.0630433 0.00072709 0.0409057 0.0709528 0.0277876 9511
2.54146e+10 0.189976 0.217521 0.0040408 0 1 0 0.0768608 0.00068792 0.0514975 0.0874188 0.0383631 14086
4.0149e+10 0.242618 0.286991 0.0040121 0 1 0 0.0936901 0.00068032 0.0656215 0.104765 0.0447721 18795
6.33308e+10 0.317751 0.389912 0.00417606 0 1 0 0.116382 0.00067893 0.0897649 0.120045 0.0658997 23018
1.00043e+11 0.373706 0.469068 0.00436486 0 1 0 0.137288 0.000725103 0.109264 0.133472 0.0776907 24538
1.57783e+11 0.443524 0.583833 0.00501739 0 1 0 0.163226 0.000824229 0.135361 0.150693 0.0891533 22700
2.49328e+11 0.511808 0.703042 0.00590756 1 0 1 0.195855 0.000986639 0.171294 0.162665 0.111427 19097
3.95177e+11 0.588144 0.844804 0.00699362 1 1 1 0.233933 0.00116984 0.213352 0.174058 0.131157 15503
6.23375e+11 0.636504 0.948653 0.00823098 1 1 1 0.276456 0.00141312 0.259968 0.181932 0.146945 12289
9.88558e+11 0.684154 1.04244 0.00961469 1 1 1 0.328697 0.00171299 0.322234 0.18154 0.171173 9283
1.56089e+12 0.699512 1.09381 0.0117699 1 1 1 0.372938 0.0020678 0.369879 0.17953 0.176786 6556
2.47345e+12 0.677468 1.05422 0.013887 1 1 1 0.417054 0.00247604 0.419336 0.175658 0.184618 4629
3.92981e+12 0.63584 0.94016 0.0161422 1 1 1 0.446936 0.00301627 0.449902 0.17416 0.179303 3125
6.20836e+12 0.590779 0.840304 0.0190298 1 1 1 0.477031 0.00356244 0.482994 0.166142 0.182186 2104
9.82046e+12 0.516325 0.704632 0.022225 1 0 1 0.494137 0.00452155 0.49735 0.169252 0.17399 1317
1.56113e+13 0.464037 0.63109 0.0268909 0 1 0 0.489797 0.00554411 0.485674 0.180826 0.170427 862
2.48331e+13 0.405117 0.515991 0.0324503 0 1 0 0.481551 0.00704841 0.474816 0.169592 0.149094 469
3.85441e+13 0.430108 0.577061 0.0459961 0 1 0 0.476952 0.00844536 0.467903 0.154797 0.132716 279
6.14054e+13 0.373494 0.445783 0.049463 0 1 0 0.467167 0.0109548 0.443195 0.185236 0.111171 166
9.8469e+13 0.328947 0.407895 0.0753416 0 1 0 0.443797 0.0162186 0.454923 0.110248 0.14115 76
1.53094e+14 0.307692 0.333333 0.084838 0 1 0 0.437217 0.0232518 0.391514 0.219708 0.0842477 39
2.4893e+14 0.25 0.25 0.130558 0 1 0 0.38096 0.0389405 0.409829 0.0809773 0.184254 12
3.34412e+14 1 1 1 1 0 0 0.394945 0.394945 0.394945 0 0 1
7.53676e+14 0 0 0 0 0 0 0.216605 0.216605 0.216605 0 0 1
