#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.334060 (z=1.993474) stellar mass
#obs_sm range: 8.25 - 8.75
#HM    Stats: 9.708820e+10 (median) + 6.217680e+10  / - 4.057350e+10
#SM    Stats: 2.610400e+08 (median) + 2.123510e+08  / - 1.148070e+08
#ObsSM Stats: 2.840630e+08 (median) + 1.535170e+08  / - 8.053701e+07
#VMP   Stats: 1.122800e+02 (median) + 1.442000e+01  / - 1.273000e+01
#ICL   Stats: 2.188470e+06 (median) + 1.159163e+07  / - 2.188470e+06
#SSFR  Stats: 8.890113e-10 (median) + 1.305063e-09  / - 5.344197e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 114716
sfh 0.060123 0 0 0 #avg: 5.77685e-15; avg_err: 3.24647e-15; sd: 1.09957e-12; counts: 114716
sfh 0.062373 0 0 0 #avg: 4.33849e-14; avg_err: 1.26083e-14; sd: 4.27037e-12; counts: 114716
sfh 0.064623 0 0 0 #avg: 1.27791e-13; avg_err: 2.68023e-14; sd: 9.07782e-12; counts: 114716
sfh 0.066873 0 0 0 #avg: 4.06394e-13; avg_err: 7.77731e-14; sd: 2.63414e-11; counts: 114716
sfh 0.069123 0 0 0 #avg: 8.49327e-13; avg_err: 9.77212e-14; sd: 3.30978e-11; counts: 114716
sfh 0.071373 0 0 0 #avg: 1.64067e-12; avg_err: 1.40123e-13; sd: 4.74591e-11; counts: 114716
sfh 0.073623 0 0 0 #avg: 3.23749e-12; avg_err: 2.18054e-13; sd: 7.3854e-11; counts: 114716
sfh 0.075873 0 0 0 #avg: 5.70624e-12; avg_err: 2.87791e-13; sd: 9.74736e-11; counts: 114716
sfh 0.078123 0 0 0 #avg: 9.14195e-12; avg_err: 3.66774e-13; sd: 1.24225e-10; counts: 114716
sfh 0.080373 0 0 0 #avg: 1.36338e-11; avg_err: 3.8898e-13; sd: 1.31746e-10; counts: 114716
sfh 0.082623 0 0 0 #avg: 1.89085e-11; avg_err: 4.27806e-13; sd: 1.44896e-10; counts: 114716
sfh 0.085998 0 0 0 #avg: 3.30014e-11; avg_err: 6.49414e-13; sd: 2.19954e-10; counts: 114716
sfh 0.089373 0 1.62159e-11 0 #avg: 4.95764e-11; avg_err: 7.67702e-13; sd: 2.60017e-10; counts: 114716
sfh 0.092748 0 6.24669e-11 0 #avg: 6.98474e-11; avg_err: 8.73904e-13; sd: 2.95988e-10; counts: 114716
sfh 0.096123 0 1.19565e-10 0 #avg: 9.3569e-11; avg_err: 9.79774e-13; sd: 3.31845e-10; counts: 114716
