#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#obs_sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.51393e+07 9.90592e+08 1.10645e+08 6.99664e+08 9.03569e+08 2.51872e+08 1.43725e+09 1.29093e+08 1.16825e+09 1.27584e+09 5.96612e+08 55
1.66264e+08 1.08532e+09 8.24526e+07 8.29125e+08 1.1558e+09 3.333e+08 1.83794e+09 1.77392e+08 1.28215e+09 2.01125e+09 5.65192e+08 63
2.52961e+08 1.10012e+09 7.2505e+07 9.41735e+08 8.27466e+08 4.68976e+08 1.4826e+09 1.30839e+08 1.0476e+09 1.51487e+09 4.42367e+08 77
4.08673e+08 1.0305e+09 7.09385e+07 8.06187e+08 9.35822e+08 4.44569e+08 1.81717e+09 1.38731e+08 1.28215e+09 2.16102e+09 7.1696e+08 104
6.38636e+08 1.17918e+09 9.30331e+07 8.14837e+08 1.29736e+09 3.53305e+08 1.81052e+09 1.33886e+08 1.28215e+09 2.24037e+09 7.14789e+08 100
9.8026e+08 1.38459e+09 1.23099e+08 9.60049e+08 1.37866e+09 5.03583e+08 2.17216e+09 1.82118e+08 1.51125e+09 2.62178e+09 7.94287e+08 91
1.63038e+09 1.51703e+09 1.41374e+08 1.02505e+09 1.2977e+09 4.62032e+08 1.87999e+09 1.77438e+08 1.28215e+09 2.24564e+09 7.88209e+08 92
2.47554e+09 1.3397e+09 1.11065e+08 9.51436e+08 1.37465e+09 4.57493e+08 2.39095e+09 2.20661e+08 1.90783e+09 1.85419e+09 1.19087e+09 87
4.10185e+09 1.49693e+09 1.11753e+08 1.18169e+09 1.47009e+09 6.87745e+08 2.0025e+09 1.52281e+08 1.8521e+09 1.62556e+09 1.24687e+09 92
6.14738e+09 1.38369e+09 1.32041e+08 1.05478e+09 1.15369e+09 6.06988e+08 1.98327e+09 1.67175e+08 1.51125e+09 2.13278e+09 8.36939e+08 86
1.00474e+10 1.9005e+09 1.5437e+08 1.49696e+09 1.82741e+09 9.37997e+08 2.04765e+09 1.76975e+08 1.39649e+09 2.61387e+09 7.91253e+08 91
1.62178e+10 1.82899e+09 1.35995e+08 1.51125e+09 1.64866e+09 9.06013e+08 1.75324e+09 1.50647e+08 1.2713e+09 1.52906e+09 6.7034e+08 106
2.46674e+10 2.18128e+09 1.79806e+08 1.74201e+09 2.14595e+09 1.0677e+09 2.07219e+09 1.57038e+08 1.54808e+09 2.21777e+09 9.42846e+08 112
3.96786e+10 2.22129e+09 2.10277e+08 1.62642e+09 2.26154e+09 9.36651e+08 1.9031e+09 1.7871e+08 1.40861e+09 2.06905e+09 9.1467e+08 83
6.07794e+10 2.38538e+09 2.49808e+08 1.74201e+09 2.76056e+09 9.12884e+08 1.73716e+09 2.24034e+08 1.01886e+09 2.26158e+09 5.50799e+08 54
9.3732e+10 3.31664e+09 5.7989e+08 2.44409e+09 4.5332e+09 1.61496e+09 2.23766e+09 3.42729e+08 1.62642e+09 2.87045e+09 1.03748e+09 30
1.46638e+11 4.5243e+09 7.46551e+08 3.76585e+09 2.2106e+09 1.10016e+09 1.14293e+09 2.56533e+08 1.00085e+09 1.20762e+09 6.45706e+08 10
2.40798e+11 2.5539e+09 1.94867e+09 4.50257e+09 0 3.89734e+09 4.67299e+08 9.57181e+07 5.63017e+08 0 1.91436e+08 2
3.5584e+11 4.93943e+08 4.93943e+08 4.93943e+08 0 0 1.48049e+09 1.48049e+09 1.48049e+09 0 0 1
