#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 10.75 - 11.25
#HM    Stats: 2.858820e+12 (median) + 3.544120e+12  / - 1.332350e+12
#SM    Stats: 7.457550e+10 (median) + 3.407550e+10  / - 1.769770e+10
#ObsSM Stats: 7.720680e+10 (median) + 3.650220e+10  / - 1.591960e+10
#VMP   Stats: 2.198000e+02 (median) + 5.955998e+01  / - 3.484000e+01
#ICL   Stats: 5.781670e+08 (median) + 2.754213e+09  / - 4.356300e+08
#SSFR  Stats: 4.183800e-11 (median) + 5.621720e-11  / - 2.354166e-11
sfh 0.055623 0 0 0 #avg: 1.1996e-06; avg_err: 1.15414e-06; sd: 0.00014374; counts: 15512
sfh 0.060123 0 0 0 #avg: 0.000118561; avg_err: 2.48873e-05; sd: 0.00309955; counts: 15512
sfh 0.062373 0 0 0 #avg: 0.000716001; avg_err: 0.000114555; sd: 0.0142671; counts: 15512
sfh 0.064623 0 0 0 #avg: 0.00222229; avg_err: 0.000254905; sd: 0.0317466; counts: 15512
sfh 0.066873 0 0 0 #avg: 0.00604064; avg_err: 0.000528485; sd: 0.0658193; counts: 15512
sfh 0.069123 0 0 0 #avg: 0.01201; avg_err: 0.000819018; sd: 0.102003; counts: 15512
sfh 0.071373 0 0 0 #avg: 0.0220331; avg_err: 0.00135597; sd: 0.168877; counts: 15512
sfh 0.073623 0 0 0 #avg: 0.0331498; avg_err: 0.00177; sd: 0.220441; counts: 15512
sfh 0.075873 0 0.0136128 0 #avg: 0.0500061; avg_err: 0.00242466; sd: 0.301975; counts: 15512
sfh 0.078123 0 0.0404216 0 #avg: 0.0689339; avg_err: 0.00309204; sd: 0.385092; counts: 15512
sfh 0.080373 0 0.0833866 0 #avg: 0.0875027; avg_err: 0.00338959; sd: 0.42215; counts: 15512
sfh 0.082623 0 0.134914 0 #avg: 0.11041; avg_err: 0.00460123; sd: 0.573052; counts: 15512
sfh 0.085998 0.00805482 0.220463 0.00805482 #avg: 0.163088; avg_err: 0.00557137; sd: 0.693876; counts: 15512
