#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.1596 0 0 830807 27985 0 0 0 0.334804 0.000109513 0.329114 0.109364 0.108756 0.501047 8.74738e-05 0.513314 0.0656077 0.0891257 0.632251 2.70032e-05 0.638426 0.0149036 0.0262628 945721
62.4222 0 0 3.18061e+06 74031.7 0 0 0 0.274097 0.000131265 0.26343 0.0946417 0.0770637 0.489366 0.00011127 0.498437 0.0608592 0.0794733 0.632371 3.09906e-05 0.636708 0.0139191 0.0223677 450530
79.2904 0 0 2.18136e+07 265273 0 0 0 0.271727 0.000161478 0.261782 0.0888934 0.0729153 0.500191 0.000115383 0.505582 0.0519478 0.0629168 0.633192 3.71068e-05 0.637221 0.0128646 0.020439 276581
98.3574 0 0 8.4962e+07 731870 0 0 0 0.297811 0.000211489 0.291942 0.0830087 0.0774047 0.512879 0.000138959 0.517731 0.0481253 0.0586148 0.634659 5.24417e-05 0.639629 0.0117207 0.0204635 158726
123.546 0 0 2.43011e+08 2.0411e+06 0 6.31703e+08 0 0.34186 0.000324265 0.339448 0.0763524 0.077051 0.52874 0.00020227 0.533952 0.0418139 0.0528554 0.633206 9.86281e-05 0.639845 0.0120569 0.0239845 62258
155.07 0 0 5.38715e+08 5.23349e+06 0 1.24778e+09 0 0.357159 0.000502583 0.356713 0.0654666 0.069656 0.502625 0.000365386 0.503577 0.0496185 0.05249 0.612151 0.000269392 0.623369 0.0221341 0.0463735 21362
194.473 0 0 9.71816e+08 1.32629e+07 6.67602e+08 1.34561e+09 6.67602e+08 0.330673 0.000892794 0.327408 0.0622428 0.0623038 0.448557 0.000781425 0.444397 0.0618485 0.0546802 0.575734 0.000765696 0.590735 0.0435542 0.0810933 6410
244.203 0 0 1.48596e+09 3.30605e+07 1.20812e+09 1.60318e+09 1.20812e+09 0.296327 0.00181545 0.289599 0.0647319 0.0593482 0.398904 0.0018483 0.388688 0.0738372 0.0551599 0.541556 0.00214634 0.553257 0.0772609 0.108158 1506
308.094 0 0 1.91026e+09 7.75581e+07 1.66676e+09 1.76115e+09 1.19135e+09 0.268549 0.00415252 0.256883 0.0638103 0.0512587 0.364212 0.00447938 0.348325 0.0798324 0.0543437 0.51361 0.00562286 0.520246 0.111365 0.118058 337
385.307 0 0 2.30874e+09 1.76748e+08 2.20692e+09 1.57144e+09 1.39689e+09 0.254262 0.0119262 0.225766 0.093124 0.0419732 0.339797 0.0129763 0.31258 0.080247 0.0638289 0.497895 0.0145268 0.499467 0.143781 0.125205 71
483.932 0 0 2.7375e+09 4.12077e+08 3.02968e+09 1.51043e+09 2.23885e+09 0.206735 0.0108849 0.201429 0.0592805 0.0428526 0.30056 0.0165349 0.302019 0.0822363 0.0723632 0.432986 0.0262593 0.42605 0.0829308 0.0936304 17
599.911 0 0 3.62927e+09 8.04165e+08 3.52815e+09 1.54178e+09 1.23842e+09 0.245418 0.0424581 0.225084 0.101901 0.0408994 0.29578 0.0218737 0.28908 0.0474902 0.0273884 0.3909 0.0464187 0.348725 0.134887 0.00836194 3
