#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68641e+07 4.35504e-05 4.35504e-05 1.45165e-05 0 0 0 0.000252441 9.72073e-06 0 0 0 206657
1.56676e+08 0.000156519 0.000156519 4.71889e-05 0 0 0 0.000622466 2.70073e-05 0 0 0 70279
2.48135e+08 0.000417727 0.000417727 8.90419e-05 0 0 0 0.00124334 4.62243e-05 0 0 0 52666
3.93585e+08 0.000493391 0.000493391 0.000113165 0 0 0 0.00195549 6.64008e-05 0 0 0 38509
6.22908e+08 0.00129014 0.00129014 0.000211965 0 0 0 0.00353663 0.000110906 0 0 0 28679
9.85735e+08 0.00258197 0.00258197 0.000354211 0 0 0 0.00563802 0.000172474 0 0 0 20527
1.56487e+09 0.00415167 0.00415167 0.000534884 0 0 0 0.00888348 0.000266707 0 0 0 14452
2.47907e+09 0.00676394 0.00676394 0.000805745 0 0 0 0.0127407 0.00038468 0 0.0234457 0 10349
3.92725e+09 0.0108604 0.0108604 0.001231 0 0 0 0.0180091 0.000569876 0 0.0262815 0 7090
6.22447e+09 0.0151883 0.0151883 0.0017406 0 0 0 0.0241831 0.000793063 0 0.049971 0 4938
9.86293e+09 0.0218956 0.0218956 0.00253486 0 0 0 0.0343746 0.0012204 0 0.0760627 0 3334
1.56586e+10 0.0342984 0.0342984 0.00384191 0 0 0 0.0447092 0.00173489 0 0.0989586 0 2245
2.48122e+10 0.0469755 0.0469755 0.00536911 0 0 0 0.0498901 0.00217609 0 0.119192 0 1554
3.89442e+10 0.0581506 0.0581506 0.00722915 0 0 0 0.0581838 0.00279067 0.0204821 0.113136 0.0204821 1049
6.1324e+10 0.0712025 0.0712025 0.0102375 0 0 0 0.0642856 0.00349041 0.0235941 0.135746 0.0235941 632
9.61833e+10 0.0471976 0.0471976 0.0115346 0 0 0 0.0555354 0.0046814 0.0224536 0.112401 0.0224536 339
1.51394e+11 0.0782609 0.0782609 0.025155 0 0 0 0.0546571 0.00805003 0 0.137234 0 115
2.37539e+11 0.0625 0.0625 0.0434755 0 0 0 0.0278396 0.00822845 0 0.0717823 0 32
3.53896e+11 0 0 0 0 0 0 0.0285496 0.0285496 0 0.114198 0 4
6.36662e+11 0 0 0 0 0 0 0 0 0 0 0 1
