#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM    Stats: 7.426470e+12 (median) + 5.073530e+12  / - 2.825000e+12
#SM    Stats: 8.160490e+10 (median) + 5.722110e+10  / - 3.928460e+10
#ObsSM Stats: 8.206430e+10 (median) + 6.098670e+10  / - 3.995130e+10
#VMP   Stats: 3.228500e+02 (median) + 4.878000e+01  / - 3.077002e+01
#ICL   Stats: 3.773130e+09 (median) + 1.765007e+10  / - 3.103449e+09
#SSFR  Stats: 1.030955e-12 (median) + 2.176032e-12  / - 7.023171e-13
sfh 0.055623 0 0 0 #avg: 5.82899e-10; avg_err: 5.00927e-10; sd: 3.28747e-08; counts: 4308
sfh 0.060123 0 0 0 #avg: 0.000455725; avg_err: 0.000108766; sd: 0.00713806; counts: 4308
sfh 0.062373 0 0 0 #avg: 0.00240571; avg_err: 0.000351142; sd: 0.0230447; counts: 4308
sfh 0.064623 0 0 0 #avg: 0.00805346; avg_err: 0.000931399; sd: 0.0611256; counts: 4308
sfh 0.066873 0 0 0 #avg: 0.0233706; avg_err: 0.00217396; sd: 0.142672; counts: 4308
sfh 0.069123 0 0.00413754 0 #avg: 0.0498781; avg_err: 0.00413153; sd: 0.271143; counts: 4308
sfh 0.071373 0 0.0490227 0 #avg: 0.0827016; avg_err: 0.00529659; sd: 0.347603; counts: 4308
sfh 0.073623 0 0.116194 0 #avg: 0.125445; avg_err: 0.00740252; sd: 0.48581; counts: 4308
sfh 0.075873 0 0.208761 0 #avg: 0.181859; avg_err: 0.0105578; sd: 0.692886; counts: 4308
sfh 0.078123 0.0114928 0.322267 0.0114928 #avg: 0.240959; avg_err: 0.0121675; sd: 0.798525; counts: 4308
sfh 0.080373 0.0362483 0.424618 0.0362483 #avg: 0.293385; avg_err: 0.0124825; sd: 0.819201; counts: 4308
sfh 0.082623 0.0702426 0.488861 0.0702426 #avg: 0.335836; avg_err: 0.0129391; sd: 0.849165; counts: 4308
sfh 0.085998 0.151039 0.649106 0.149738 #avg: 0.473246; avg_err: 0.0176002; sd: 1.15506; counts: 4308
sfh 0.089373 0.244455 0.817315 0.227065 #avg: 0.631569; avg_err: 0.0229027; sd: 1.50305; counts: 4308
sfh 0.092748 0.351302 0.994348 0.302428 #avg: 0.846832; avg_err: 0.0311723; sd: 2.04577; counts: 4308
sfh 0.096123 0.488537 1.13493 0.403382 #avg: 1.03582; avg_err: 0.0321798; sd: 2.11189; counts: 4308
sfh 0.099498 0.613426 1.34382 0.478352 #avg: 1.26686; avg_err: 0.0398658; sd: 2.6163; counts: 4308
sfh 0.102873 0.760779 1.59444 0.571786 #avg: 1.52341; avg_err: 0.0482652; sd: 3.16754; counts: 4308
sfh 0.106248 0.934454 1.95926 0.689703 #avg: 1.84839; avg_err: 0.0538469; sd: 3.53385; counts: 4308
sfh 0.109623 1.13493 2.21025 0.83228 #avg: 2.1861; avg_err: 0.0645732; sd: 4.23779; counts: 4308
sfh 0.112998 1.31148 2.56251 0.954374 #avg: 2.48706; avg_err: 0.0677399; sd: 4.44562; counts: 4308
sfh 0.116373 1.46562 2.90911 1.0449 #avg: 2.86708; avg_err: 0.0810042; sd: 5.31612; counts: 4308
sfh 0.119748 1.63131 3.27336 1.14663 #avg: 3.26164; avg_err: 0.100195; sd: 6.57558; counts: 4308
sfh 0.123123 1.79476 3.82774 1.25403 #avg: 3.62996; avg_err: 0.104169; sd: 6.83639; counts: 4308
sfh 0.126498 2.01886 4.38886 1.40603 #avg: 4.0098; avg_err: 0.107823; sd: 7.07615; counts: 4308
sfh 0.129873 2.1976 4.66528 1.52179 #avg: 4.41232; avg_err: 0.121845; sd: 7.9964; counts: 4308
sfh 0.133248 2.4421 5.21509 1.70307 #avg: 4.77693; avg_err: 0.125405; sd: 8.23006; counts: 4308
sfh 0.136623 2.72681 5.44562 1.9081 #avg: 5.17047; avg_err: 0.129389; sd: 8.49152; counts: 4308
sfh 0.141685 3.07056 6.23451 2.1392 #avg: 6.02405; avg_err: 0.1735; sd: 11.3864; counts: 4308
sfh 0.146748 3.43714 7.09116 2.38981 #avg: 6.81521; avg_err: 0.198936; sd: 13.0557; counts: 4308
sfh 0.15181 3.87652 8.18498 2.7298 #avg: 7.64576; avg_err: 0.216103; sd: 14.1824; counts: 4308
sfh 0.156873 4.16187 9.38523 2.91377 #avg: 8.5377; avg_err: 0.239572; sd: 15.7226; counts: 4308
sfh 0.161935 4.59699 10.5475 3.21924 #avg: 9.72179; avg_err: 0.295551; sd: 19.3963; counts: 4308
sfh 0.166998 5.02659 11.7134 3.49624 #avg: 10.5667; avg_err: 0.301445; sd: 19.7831; counts: 4308
sfh 0.17206 5.40553 12.362 3.79796 #avg: 11.3327; avg_err: 0.32001; sd: 21.0015; counts: 4308
sfh 0.177123 5.94993 14.2916 4.20484 #avg: 12.5227; avg_err: 0.330973; sd: 21.721; counts: 4308
sfh 0.182185 6.49646 15.1414 4.6568 #avg: 13.5369; avg_err: 0.366932; sd: 24.0809; counts: 4308
sfh 0.187248 6.93058 16.1943 4.91466 #avg: 14.905; avg_err: 0.422197; sd: 27.7078; counts: 4308
sfh 0.19231 7.41908 17.9847 5.22243 #avg: 16.345; avg_err: 0.463588; sd: 30.4243; counts: 4308
