#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.7559 0 0 10170.7 854.232 0 0 0 0.229036 1.58294e-05 0.228087 0.052799 0.0490184 0.264931 1.50676e-05 0.271772 0.0401576 0.0564608 0.308446 9.35833e-06 0.318032 0.0120142 0.0323457 8440457
62.4684 0 0 3513.65 852.158 0 0 0 0.198165 2.59217e-05 0.190487 0.058975 0.0385213 0.244868 2.5861e-05 0.246174 0.0513528 0.0528513 0.305894 1.429e-05 0.313574 0.0138064 0.0291673 3271307
78.5013 0 0 0 0 0 0 0 0.176759 3.38161e-05 0.169574 0.0493607 0.0336582 0.238819 3.48617e-05 0.239952 0.0462157 0.0483493 0.307447 1.71605e-05 0.313305 0.0126274 0.0243499 1605405
98.4925 0 0 26433.7 4509.6 0 0 0 0.173227 4.73082e-05 0.167456 0.0474249 0.0346791 0.247123 4.70919e-05 0.249665 0.0410927 0.0462653 0.311862 2.04566e-05 0.316691 0.0102666 0.0196973 764703
123.988 0 0 445197 27896.4 0 0 0 0.18315 7.09095e-05 0.178718 0.0475222 0.0373457 0.259726 6.27006e-05 0.263363 0.0346822 0.042101 0.31643 2.40371e-05 0.320232 0.00807375 0.0154572 345921
155.89 0 0 3.78303e+06 128467 0 0 0 0.197151 0.000107114 0.194336 0.0464817 0.0397821 0.271465 8.39988e-05 0.275306 0.0297113 0.036908 0.31984 3.10474e-05 0.323269 0.00623322 0.0127113 150318
195.759 0 0 2.04545e+07 490811 0 0 0 0.214232 0.000169405 0.213289 0.0451324 0.0422246 0.284421 0.000118728 0.289353 0.0242701 0.0341228 0.323548 4.389e-05 0.326858 0.00404763 0.00967041 59760
245.433 0 0 7.39473e+07 1.64629e+06 0 0 0 0.229114 0.000279467 0.229167 0.0422618 0.0412151 0.292374 0.000186126 0.298581 0.0188114 0.0324476 0.324266 8.32516e-05 0.328164 0.00318724 0.00931427 20072
307.358 0 0 1.8457e+08 5.06123e+06 0 6.06006e+08 0 0.225074 0.000521662 0.225015 0.0401662 0.0389859 0.283671 0.000401454 0.289827 0.0226032 0.0375434 0.318334 0.000249873 0.325237 0.00511351 0.0184326 5265
385.28 0 0 3.98671e+08 1.6618e+07 0 1.01076e+09 0 0.206154 0.00117317 0.204385 0.0410273 0.0355911 0.260373 0.00111957 0.262639 0.0358005 0.0411097 0.305719 0.000867154 0.316744 0.0108175 0.0386668 990
484.594 0 0 6.44661e+08 4.9197e+07 6.57828e+08 7.37346e+08 6.57828e+08 0.187765 0.00268773 0.187812 0.0354104 0.0370791 0.244261 0.00309364 0.243758 0.04257 0.0442572 0.297155 0.00259299 0.307658 0.019597 0.0437597 157
622.177 0 0 6.95159e+08 1.59285e+08 6.50595e+08 9.28452e+08 6.50595e+08 0.181643 0.00768313 0.179708 0.0282444 0.0258121 0.220978 0.00824738 0.214206 0.051025 0.0231221 0.276928 0.0091956 0.281008 0.0339486 0.0475522 17
784.779 0 0 1.05364e+09 1.75642e+08 1.22928e+09 0 3.51284e+08 0.137332 0.00676209 0.144094 0 0.0135242 0.23818 0.0304429 0.268623 0 0.0608858 0.286875 0.022667 0.309542 0 0.045334 2
