#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.65943e+09 0.000207159 5.39707e-06 26647 1533.99 0 0 0 0.228649 1.70362e-05 0.227776 0.0521474 0.048478 0.264578 1.64865e-05 0.271298 0.040726 0.0566642 0.30837 1.03237e-05 0.318232 0.0118659 0.0329742 7110467
1.5658e+10 5.35434e-05 4.88769e-06 5992.95 1309.84 0 0 0 0.2003 2.97239e-05 0.194458 0.0540955 0.038486 0.244994 3.05197e-05 0.247323 0.0480581 0.0528444 0.304088 1.81142e-05 0.31227 0.0144187 0.0308605 2241172
2.47383e+10 6.17426e-05 6.30139e-06 3943.93 1396.54 0 0 0 0.185586 3.50303e-05 0.178541 0.0520351 0.035269 0.237396 3.65232e-05 0.238103 0.0491434 0.0505794 0.304646 1.96811e-05 0.311463 0.0139798 0.0275965 1554841
3.91094e+10 0.000266946 1.58662e-05 10382.2 2429.04 0 0 0 0.176743 4.11294e-05 0.169576 0.0490577 0.0331388 0.237949 4.24298e-05 0.238952 0.0460521 0.0478749 0.30699 2.07414e-05 0.312597 0.0127341 0.0240263 1060139
6.18869e+10 0.000915531 3.66927e-05 46958.2 6123.76 0 0 0 0.173979 5.01501e-05 0.167518 0.0476585 0.0332958 0.244768 4.99852e-05 0.246633 0.0421306 0.0455868 0.310696 2.2004e-05 0.315445 0.0108729 0.0203184 679387
9.8175e+10 0.00268017 7.98713e-05 241187 18642.4 0 0 0 0.176627 6.36529e-05 0.17106 0.0474326 0.0348475 0.253212 5.93621e-05 0.255814 0.038067 0.0431101 0.314093 2.39773e-05 0.318161 0.00925589 0.0173706 419003
1.55572e+11 0.0076924 0.000172426 1.09372e+06 51663.3 0 0 0 0.182994 8.14752e-05 0.178446 0.0470335 0.0366478 0.261139 7.00707e-05 0.264335 0.0339041 0.0402626 0.316637 2.70571e-05 0.320313 0.00795749 0.015183 256747
2.46373e+11 0.0198934 0.000352083 3.26838e+06 116268 0 0 0 0.191004 0.000103871 0.187534 0.0464425 0.0382588 0.268173 8.26699e-05 0.271655 0.0303668 0.0371199 0.318433 3.20865e-05 0.322002 0.00697076 0.0139012 157288
3.90441e+11 0.0448115 0.000669992 9.87415e+06 269753 0 0 0 0.199684 0.000131868 0.196994 0.0458038 0.0388822 0.274337 9.90128e-05 0.277959 0.0277184 0.0347459 0.319667 4.16262e-05 0.323482 0.00610241 0.0133158 95355
6.18325e+11 0.0979765 0.00123951 2.82068e+07 590180 0 0 0 0.208946 0.000168542 0.207614 0.0442329 0.040795 0.28 0.000122652 0.284194 0.0256363 0.0339749 0.320401 5.97874e-05 0.325179 0.0051575 0.0140239 57524
9.79782e+11 0.181894 0.00210755 6.9732e+07 1.21395e+06 0 0 0 0.218738 0.000222635 0.218214 0.0437435 0.0419529 0.285128 0.000160988 0.290786 0.023479 0.0353533 0.319945 9.27345e-05 0.326463 0.00449139 0.0180133 33503
1.5511e+12 0.3028 0.00331197 1.40118e+08 2.20831e+06 0 4.66944e+08 0 0.223733 0.00028822 0.223833 0.0424345 0.0420833 0.284811 0.000215903 0.29083 0.0234465 0.036663 0.316356 0.000147563 0.325095 0.00571325 0.026104 19247
2.45111e+12 0.454383 0.00482662 2.75073e+08 4.02675e+06 0 7.43049e+08 0 0.218031 0.000378344 0.217667 0.0417601 0.0401027 0.27551 0.00031712 0.281176 0.0273199 0.0396704 0.308181 0.000249469 0.317962 0.0115083 0.0349973 10643
3.89203e+12 0.622876 0.00631893 4.53515e+08 6.45435e+06 3.60165e+08 6.50595e+08 3.60165e+08 0.206952 0.000484426 0.205778 0.0402762 0.0374804 0.260907 0.000442793 0.263993 0.0321081 0.0380965 0.295737 0.000393311 0.302661 0.0232828 0.0401069 5884
6.15714e+12 0.773343 0.00780144 6.87949e+08 9.94695e+06 6.74785e+08 5.94649e+08 6.74785e+08 0.191523 0.000620132 0.189434 0.0363084 0.0323176 0.24301 0.000635148 0.243383 0.035867 0.0365383 0.281664 0.000629603 0.286225 0.0322137 0.0416006 2881
9.74677e+12 0.854725 0.00936103 8.75544e+08 1.44152e+07 8.77994e+08 5.79115e+08 8.77994e+08 0.182673 0.000831296 0.180813 0.0335121 0.0301256 0.23221 0.000943476 0.232243 0.035421 0.0368827 0.272631 0.0010014 0.274432 0.0411004 0.0425422 1418
1.52806e+13 0.917808 0.0107235 1.14588e+09 2.03965e+07 1.20565e+09 4.9269e+08 5.6524e+08 0.169275 0.00111922 0.166652 0.0323574 0.0241097 0.216259 0.00139285 0.212855 0.0345692 0.0287483 0.264342 0.00161543 0.263135 0.0479227 0.0419905 657
2.46893e+13 0.96063 0.0122265 1.33812e+09 2.90417e+07 1.39517e+09 4.20356e+08 5.84386e+08 0.163085 0.00154184 0.162401 0.0261446 0.0236 0.212788 0.00257697 0.209383 0.0359982 0.0361899 0.263313 0.00283915 0.265917 0.0485851 0.0496806 254
3.82053e+13 0.955056 0.0220855 1.55539e+09 4.08964e+07 1.63903e+09 2.3373e+08 4.97761e+08 0.148854 0.0027911 0.145135 0.0280076 0.0190289 0.199186 0.00445141 0.191084 0.0447678 0.0240725 0.264436 0.00546739 0.26881 0.0535835 0.0658174 89
5.80382e+13 0.954545 0.0454545 1.60929e+09 8.85195e+07 1.69834e+09 2.86702e+08 6.22037e+08 0.151676 0.00487185 0.153285 0.0120226 0.0198188 0.212319 0.00974107 0.201435 0.048421 0.0295036 0.270708 0.0111421 0.292907 0.0319435 0.0845155 22
9.46856e+13 1 0 1.80788e+09 1.34517e+08 1.98504e+09 5.50254e+07 5.89866e+08 0.145582 0.0096067 0.145921 0.0290791 0.031288 0.171301 0.00656294 0.163121 0.0299449 0.00462957 0.311596 0.0100436 0.308265 0.0241159 0.0306131 5
