#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM    Stats: 2.732350e+12 (median) + 1.508830e+12  / - 7.205899e+11
#SM    Stats: 5.281510e+10 (median) + 3.456949e+10  / - 2.289200e+10
#ObsSM Stats: 5.329670e+10 (median) + 3.700170e+10  / - 2.366300e+10
#VMP   Stats: 2.184400e+02 (median) + 3.433000e+01  / - 2.525000e+01
#ICL   Stats: 5.328850e+08 (median) + 1.749465e+09  / - 3.688930e+08
#SSFR  Stats: 4.547915e-12 (median) + 7.266089e-11  / - 3.752819e-12
sfh 0.055623 0 0 0 #avg: 1.41765e-08; avg_err: 1.40992e-08; sd: 3.18133e-06; counts: 50914
sfh 0.060123 0 0 0 #avg: 6.1609e-05; avg_err: 1.06402e-05; sd: 0.00240084; counts: 50914
sfh 0.062373 0 0 0 #avg: 0.000352568; avg_err: 3.71875e-05; sd: 0.00839094; counts: 50914
sfh 0.064623 0 0 0 #avg: 0.00133549; avg_err: 9.6514e-05; sd: 0.0217773; counts: 50914
sfh 0.066873 0 0 0 #avg: 0.0039234; avg_err: 0.000230963; sd: 0.0521143; counts: 50914
sfh 0.069123 0 0 0 #avg: 0.0088808; avg_err: 0.000439251; sd: 0.0991121; counts: 50914
sfh 0.071373 0 0 0 #avg: 0.0150947; avg_err: 0.00060153; sd: 0.135729; counts: 50914
sfh 0.073623 0 0 0 #avg: 0.0233853; avg_err: 0.000888751; sd: 0.200537; counts: 50914
sfh 0.075873 0 0.000865982 0 #avg: 0.0345924; avg_err: 0.00108625; sd: 0.2451; counts: 50914
sfh 0.078123 0 0.0181539 0 #avg: 0.0487583; avg_err: 0.00152787; sd: 0.344748; counts: 50914
sfh 0.080373 0 0.0453485 0 #avg: 0.0614181; avg_err: 0.00137402; sd: 0.310032; counts: 50914
sfh 0.082623 0 0.0803902 0 #avg: 0.0745767; avg_err: 0.00147483; sd: 0.332779; counts: 50914
sfh 0.085998 0.0012824 0.148718 0.0012824 #avg: 0.111167; avg_err: 0.00208195; sd: 0.469769; counts: 50914
sfh 0.089373 0.0156174 0.21552 0.0156174 #avg: 0.150067; avg_err: 0.00256082; sd: 0.577822; counts: 50914
sfh 0.092748 0.0405603 0.270114 0.0405603 #avg: 0.197532; avg_err: 0.00290292; sd: 0.655013; counts: 50914
sfh 0.096123 0.0726798 0.332198 0.0726797 #avg: 0.251715; avg_err: 0.00348699; sd: 0.786802; counts: 50914
