#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM    Stats: 2.386760e+12 (median) + 1.122060e+12  / - 4.617601e+11
#SM    Stats: 4.950960e+10 (median) + 4.061900e+10  / - 2.498870e+10
#ObsSM Stats: 4.710310e+10 (median) + 5.553390e+10  / - 2.681830e+10
#VMP   Stats: 2.837100e+02 (median) + 3.909000e+01  / - 2.317999e+01
#ICL   Stats: 3.469920e+08 (median) + 8.072380e+08  / - 2.372030e+08
#SSFR  Stats: 2.618693e-09 (median) + 4.000410e-09  / - 1.695038e-09
sfh 0.055623 0 0 0 #avg: 1.68145e-06; avg_err: 1.68142e-06; sd: 0.000173423; counts: 10639
sfh 0.060123 0 0 0 #avg: 0.000258537; avg_err: 4.92193e-05; sd: 0.00507652; counts: 10639
sfh 0.062373 0 0 0 #avg: 0.00203516; avg_err: 0.000248664; sd: 0.0256474; counts: 10639
sfh 0.064623 0 0 0 #avg: 0.00616987; avg_err: 0.000496217; sd: 0.0511801; counts: 10639
sfh 0.066873 0 0 0 #avg: 0.0155709; avg_err: 0.00104494; sd: 0.107776; counts: 10639
sfh 0.069123 0 0 0 #avg: 0.0326146; avg_err: 0.00181342; sd: 0.187038; counts: 10639
sfh 0.071373 0 0.01506 0 #avg: 0.0597516; avg_err: 0.00349536; sd: 0.360514; counts: 10639
sfh 0.073623 0 0.0535252 0 #avg: 0.0877817; avg_err: 0.00402386; sd: 0.415023; counts: 10639
sfh 0.075873 0 0.112291 0 #avg: 0.123385; avg_err: 0.00520857; sd: 0.537215; counts: 10639
sfh 0.078123 0 0.192306 0 #avg: 0.163791; avg_err: 0.00630078; sd: 0.649866; counts: 10639
sfh 0.080373 0.00661048 0.272673 0.00661048 #avg: 0.204048; avg_err: 0.00872584; sd: 0.89999; counts: 10639
sfh 0.082623 0.0230517 0.328749 0.0230517 #avg: 0.232982; avg_err: 0.00768697; sd: 0.79284; counts: 10639
sfh 0.085998 0.0607755 0.472775 0.0607755 #avg: 0.344461; avg_err: 0.0108342; sd: 1.11745; counts: 10639
sfh 0.089373 0.111218 0.590142 0.111011 #avg: 0.439461; avg_err: 0.0115757; sd: 1.19393; counts: 10639
sfh 0.092748 0.172695 0.690288 0.163474 #avg: 0.557168; avg_err: 0.0143667; sd: 1.48179; counts: 10639
sfh 0.096123 0.246845 0.833855 0.222414 #avg: 0.68559; avg_err: 0.0156884; sd: 1.61811; counts: 10639
sfh 0.099498 0.319578 0.984962 0.274207 #avg: 0.840052; avg_err: 0.018828; sd: 1.94194; counts: 10639
sfh 0.102873 0.410085 1.16545 0.339064 #avg: 1.02627; avg_err: 0.0231752; sd: 2.39031; counts: 10639
sfh 0.106248 0.491317 1.41473 0.391034 #avg: 1.21978; avg_err: 0.0268737; sd: 2.77177; counts: 10639
sfh 0.109623 0.58514 1.61617 0.452288 #avg: 1.42123; avg_err: 0.0317188; sd: 3.2715; counts: 10639
sfh 0.112998 0.684367 1.86081 0.522979 #avg: 1.63268; avg_err: 0.0324902; sd: 3.35106; counts: 10639
sfh 0.116373 0.796547 2.09717 0.603029 #avg: 1.8739; avg_err: 0.0388458; sd: 4.00658; counts: 10639
sfh 0.119748 0.888351 2.33632 0.662641 #avg: 2.13539; avg_err: 0.0467793; sd: 4.82485; counts: 10639
sfh 0.123123 1.00622 2.72418 0.747688 #avg: 2.4219; avg_err: 0.0539591; sd: 5.56538; counts: 10639
sfh 0.126498 1.12477 3.0499 0.83375 #avg: 2.72414; avg_err: 0.0584008; sd: 6.0235; counts: 10639
sfh 0.129873 1.27391 3.4459 0.947998 #avg: 3.0345; avg_err: 0.063573; sd: 6.55696; counts: 10639
sfh 0.133248 1.38526 3.79862 1.02631 #avg: 3.32575; avg_err: 0.069699; sd: 7.1888; counts: 10639
sfh 0.136623 1.53253 4.22286 1.14271 #avg: 3.60591; avg_err: 0.0724514; sd: 7.47268; counts: 10639
sfh 0.141685 1.75339 4.78458 1.3009 #avg: 4.08464; avg_err: 0.102275; sd: 10.5487; counts: 10639
