#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.88115e+07 0.00369837 0.00374131 0.000134897 0 0 0 0.0024058 3.1796e-05 0 0 0 209552
1.57204e+08 0.00779248 0.00786332 0.000306243 0 0 0 0.00453467 7.17426e-05 0 0 0 84697
2.48888e+08 0.0124116 0.0125312 0.000434305 0 0 0 0.00699626 0.000103319 0 0 0 66873
3.94355e+08 0.0195762 0.0199519 0.000617645 0 0 0 0.0108338 0.000149334 0 0.0146298 0 53228
6.25399e+08 0.0287014 0.0292096 0.000843116 0 0 0 0.0157827 0.000213351 0 0.0282209 0 41322
9.89594e+08 0.040719 0.0417471 0.00114558 0 0 0 0.0225235 0.000298343 0 0.0451247 0 32098
1.56962e+09 0.0566971 0.058333 0.00152392 0 0 0 0.0315244 0.000417557 0 0.0699519 0 25063
2.48999e+09 0.0760008 0.0779313 0.00196136 0 0 0 0.0435013 0.000575252 0 0.0997571 0 19684
3.95663e+09 0.104053 0.107143 0.00250862 0 0 0 0.058225 0.000753122 0.00801642 0.126692 0.00801642 16184
6.27717e+09 0.132425 0.138566 0.00314207 0 0 0 0.0767285 0.000962099 0.0229819 0.154663 0.0229819 13351
9.95967e+09 0.166908 0.175679 0.00372239 0 1 0 0.0994689 0.00118486 0.0447116 0.179839 0.0447116 11743
1.57633e+10 0.197003 0.207247 0.00418668 0 1 0 0.123741 0.00140495 0.0686559 0.203998 0.0686559 10543
2.49751e+10 0.215424 0.229008 0.00466843 0 1 0 0.148192 0.00159248 0.100146 0.210797 0.100146 9349
3.94218e+10 0.223642 0.238095 0.0052132 0 1 0 0.17217 0.00183213 0.13454 0.212377 0.13454 7749
6.1747e+10 0.208863 0.224757 0.00621865 0 1 0 0.194217 0.00226772 0.164289 0.211909 0.149773 5348
9.69837e+10 0.191406 0.2 0.00832111 0 1 0 0.204624 0.0032744 0.176844 0.207105 0.1542 2560
1.49453e+11 0.137976 0.13929 0.0126967 0 0 0 0.22673 0.00592803 0.21512 0.190531 0.178477 761
2.27792e+11 0.131313 0.131313 0.0341171 0 0 0 0.235574 0.0156749 0.237673 0.168033 0.170917 99
3.53006e+11 0.25 0.25 0.25 0 1 0 0.131584 0.0859767 0.164559 0.197215 0.164559 4
